source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
153, 43, -1, 10299999, 1, 235, 38, 270, 8, 11, 0.774499, 0.959711, 0.755605, 1, 0.754519, 37, 1, 0, 0, 0, 0, 1
8, 79, -1, 10300200, 2, 343, 235, 270, 165, 170, 1, 0.918631, 0.945758, 0.120734, 0.726423, 37, 1, 1, 0, 1, 0, 0
38, 108, 1, 10300200, 2, 7, 170, 235, 266, 365, 0.969563, 1, 1, 1, 1, 37, 0, 0, 0, 0, 1, 1
270, 182, 1, 10300200, 2, 98, 7, 123, 170, 235, 0.968353, 1, 1, 1, 1, 37, 0, 0, 0, 0, 0, 0
365, 212, -1, 10304400, 3, 7, 62, 98, 123, 170, 1, 0.860515, 0.860369, 1, 1, 37, 0, 0, 0, 0, 0, 0
266, 219, -1, 10304400, 3, 288, 156, 149, 7, 98, 1, 0.884936, 0.822361, 1, 0.860369, 37, 0, 0, 0, 0, 0, 0
170, 248, -1, 10304400, 3, 288, 254, 373, 320, 158, 0.412773, 0.319292, 0.241424, 0.215437, 0.18977, 37, 1, 1, 1, 1, 1, 0
7, 280, -1, 10304400, 3, 320, 149, 156, 373, 254, 0.685849, 0.959421, 0.795536, 0.475893, 0.685611, 37, 1, 0, 0, 1, 1, 1
149, 354, 1, 10304724, 4, 105, 338, 291, 155, 373, 0.13763, 0.241238, 0.274372, 0.137714, 1, 37, 1, 1, 1, 1, 1, 0
320, 401, 12, 10304724, 4, 48, 260, 158, 100, 5, 1, 0.645542, 1, 0.724748, 0.968096, 37, 0, 0, 0, 0, 0, 1
373, 401, 12, 10304724, 4, 48, 100, 158, 5, 378, 1, 0.754368, 1, 0.968541, 0.569653, 37, 0, 0, 0, 0, 1, 0
156, 447, -1, 10304724, 4, 338, 220, 291, 155, 298, 0.753608, 0.483493, 0.274372, 0.137714, 0.863235, 37, 1, 1, 1, 1, 1, 0
158, 401, 41, 10305060, 5, 378, 138, 48, 100, 260, 1, 0.84418, 1, 0.754341, 0.537932, 37, 1, 0, 0, 0, 0, 0
48, 401, 79, 10305060, 5, 325, 260, 138, 100, 378, 0.944325, 0.860691, 0.861889, 1, 0.548213, 37, 1, 0, 0, 0, 1, 1
100, 398, 115, 10305060, 5, 41, 118, 356, 314, 378, 0.970396, 1, 1, 1, 1, 37, 0, 0, 1, 1, 1, 0
100, 398, 115, 10305409, 6, 41, 118, 356, 314, 378, 0.97036, 1, 1, 1, 1, 37, 0, 0, 1, 1, 1, 0
138, 398, 157, 10305409, 6, 41, 118, 356, 314, 244, 1, 1, 1, 1, 0.972183, 37, 0, 0, 1, 1, 0, 0
325, 398, 187, 10305409, 6, 41, 351, 118, 117, 88, 1, 0.77156, 1, 1, 0.860099, 37, 0, 1, 0, 0, 0, 1
378, 398, 187, 10305409, 6, 41, 118, 117, 88, 244, 1, 1, 1, 0.752587, 0.972183, 37, 0, 0, 0, 0, 0, 0
