source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r
412, 798, 787, 10039453, 12, 174, 309, 10000000, 10000000, 10000000, 1, 0.995668, 0, 0, 0
487, 401, 812, 10041757, 8, 82, 184, 316, 409, 10000000, 1, 0.888448, 1, 0.996406, 0
409, 412, 798, 10041757, 8, 144, 544, 82, 355, 184, 0.995633, 0.885751, 1, 0.748532, 0.999504
316, 417, 798, 10041757, 8, 82, 435, 197, 184, 569, 1, 0.666091, 0.569093, 1, 0.555266
4, 601, 686, 10042022, 9, 208, 231, 19, 562, 576, 0.875682, 0.986944, 0.79794, 0.746356, 0.713774
208, 598, 755, 10042022, 9, 253, 463, 375, 525, 197, 0.997999, 1, 1, 0.997162, 0.778367
437, 598, 787, 10042022, 9, 6, 197, 253, 463, 375, 1, 1, 0.997999, 1, 1
375, 612, 798, 10042306, 10, 6, 120, 197, 233, 236, 1, 0.714579, 1, 0.553608, 0.554234
463, 612, 798, 10042306, 10, 6, 197, 120, 236, 215, 1, 1, 0.571663, 0.497326, 0.497455
253, 617, 798, 10042306, 10, 120, 6, 197, 236, 416, 1, 1, 1, 0.554234, 0.333393
197, 643, 798, 10042306, 10, 215, 6, 416, 120, 260, 0.994911, 1, 0.555655, 0.571663, 0.49858
6, 681, 798, 10042306, 10, 120, 416, 215, 260, 236, 1, 0.666786, 0.553443, 0.444378, 0.427546
111, 801, 463, 10042676, 11, 134, 292, 87, 273, 448, 0.96001, 0.999317, 0.995399, 0.665004, 0.660033
87, 798, 522, 10042677, 11, 94, 134, 448, 372, 502, 1, 1, 1, 1, 0.996531
292, 798, 582, 10042677, 11, 309, 37, 94, 134, 273, 1, 0.991669, 1, 1, 0.99746
273, 801, 619, 10042677, 11, 37, 416, 94, 134, 174, 0.996634, 1, 1, 0.999109, 0.444371
120, 742, 801, 10042734, 11, 309, 412, 481, 233, 37, 0.995307, 0.99565, 0.998241, 1, 0.775155
236, 775, 801, 10042734, 11, 174, 37, 309, 412, 481, 1, 0.996628, 0.995307, 0.99565, 1
215, 846, 798, 10042734, 11, 309, 412, 174, 37, 481, 0.995307, 0.99565, 0.888737, 0.775155, 1
372, 801, 612, 10042974, 12, 94, 37, 134, 412, 416, 1, 0.831159, 1, 0.569291, 0.497272
448, 801, 612, 10042974, 12, 94, 134, 37, 273, 174, 1, 1, 0.664401, 0.997427, 0.333267
502, 801, 612, 10042974, 12, 37, 94, 134, 412, 174, 1, 1, 1, 0.62541, 0.555446
134, 801, 637, 10042974, 12, 94, 174, 37, 412, 136, 1, 0.711362, 0.664401, 0.499434, 0.331688
94, 801, 679, 10042974, 12, 37, 174, 412, 416, 260, 0.87364, 0.711362, 0.62541, 0.667116, 0.598648
412, 798, 787, 10043083, 12, 174, 309, 10000000, 10000000, 10000000, 0.99979, 0.995268, 0, 0, 0
481, 812, 798, 10043083, 12, 174, 309, 412, 37, 339, 1, 0.995268, 0.995612, 1, 1
233, 820, 798, 10043083, 12, 174, 37, 309, 412, 481, 0.99979, 0.885857, 0.995268, 0.995612, 1
37, 798, 723, 10043349, 13, 174, 412, 309, 10000000, 10000000, 1, 0.995582, 0.884657, 0, 0
412, 798, 787, 10043349, 13, 174, 309, 10000000, 10000000, 10000000, 0.999761, 0.995239, 0, 0, 0
416, 801, 812, 10043350, 13, 174, 412, 37, 309, 481, 1, 0.995582, 1, 0.884657, 1
260, 801, 819, 10043350, 13, 174, 309, 412, 37, 481, 0.999761, 0.995239, 0.995582, 1, 1
309, 798, 779, 10043620, 14, 174, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
412, 798, 787, 10043620, 14, 174, 309, 10000000, 10000000, 10000000, 0.999731, 0.995209, 0, 0, 0
184, 441, 798, 10045957, 9, 253, 511, 435, 144, 33, 0.980658, 0.994603, 0.873925, 0.829116, 0.873009
82, 480, 798, 10045957, 9, 525, 435, 569, 355, 144, 1, 0.887708, 0.854497, 0.776901, 0.829116
144, 554, 801, 10046332, 10, 120, 6, 197, 253, 525, 1, 1, 1, 1, 1
355, 587, 801, 10046332, 10, 412, 6, 197, 253, 525, 0.996117, 1, 1, 1, 1
435, 587, 801, 10046332, 10, 233, 120, 6, 197, 525, 1, 0.999921, 1, 1, 1
569, 587, 801, 10046332, 10, 120, 6, 197, 253, 525, 1, 1, 1, 1, 1
309, 798, 779, 10047820, 15, 174, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
525, 612, 798, 10050532, 11, 6, 197, 236, 120, 339, 1, 1, 0.623341, 0.623667, 0.570788
197, 643, 798, 10050532, 11, 215, 6, 416, 120, 260, 0.990856, 1, 0.555148, 0.570992, 0.497899
339, 812, 798, 10051283, 13, 174, 309, 37, 412, 481, 1, 1, 0.995685, 1, 1
412, 798, 787, 10051283, 13, 174, 309, 10000000, 10000000, 10000000, 0.99888, 1, 0, 0, 0
309, 798, 779, 10051283, 13, 174, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
37, 798, 723, 10051283, 13, 174, 309, 412, 10000000, 10000000, 1, 0.994367, 1, 0, 0
309, 798, 779, 10051549, 14, 174, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
6, 681, 798, 10062732, 12, 120, 416, 215, 260, 236, 0.997498, 0.665276, 0.552195, 0.443372, 0.426305
120, 742, 801, 10062733, 12, 309, 412, 481, 233, 37, 0.99311, 1, 0.996032, 1, 0.773442
416, 801, 812, 10062733, 12, 174, 309, 412, 37, 481, 1, 0.99311, 1, 1, 1
120, 742, 801, 10066933, 13, 309, 412, 481, 233, 37, 0.99265, 1, 0.995569, 1, 0.773083
236, 774, 801, 10066933, 13, 174, 309, 37, 412, 481, 1, 1, 0.993964, 1, 1
416, 801, 812, 10066933, 13, 174, 309, 412, 37, 481, 1, 0.99265, 1, 1, 1
412, 798, 787, 10067191, 14, 174, 309, 10000000, 10000000, 10000000, 0.99712, 1, 0, 0, 0
481, 812, 798, 10067191, 14, 174, 309, 412, 37, 339, 1, 1, 1, 1, 1
233, 820, 798, 10067191, 14, 174, 309, 37, 412, 481, 0.99712, 1, 0.883499, 1, 1
309, 798, 779, 10071391, 15, 174, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
173, 257, -1, 11000000, 1, 300, 311, 450, 7, 550, 1, 0.780915, 0.670484, 1, 0.505553
7, 289, -1, 11000200, 2, 529, 358, 311, 450, 411, 1, 1, 0.836973, 0.71705, 0.667838
311, 376, 1, 11000200, 2, 161, 5, 159, 48, 266, 1, 0.900875, 1, 0.803391, 1
550, 401, 12, 11000200, 2, 527, 48, 161, 560, 5, 1, 0.903814, 1, 0.602508, 0.900875
300, 424, -1, 11000200, 2, 5, 161, 48, 159, 204, 1, 1, 0.803391, 1, 0.60289
159, 456, -1, 11000575, 3, 376, 460, 224, 5, 61, 0.702369, 0.667952, 0.60061, 0.900841, 0.703292
5, 497, -1, 11000575, 3, 460, 376, 204, 469, 333, 0.779278, 0.702369, 0.70085, 0.555875, 0.574984
204, 555, 1, 11000575, 3, 46, 158, 91, 224, 303, 1, 1, 0.801783, 1, 0.900346
376, 587, 1, 11000938, 4, 12, 91, 158, 303, 105, 1, 1, 1, 1, 0.903589
460, 587, 1, 11000938, 4, 12, 91, 594, 158, 341, 1, 1, 1, 0.903128, 0.675678
469, 601, 12, 11000938, 4, 91, 12, 158, 568, 186, 1, 0.802268, 1, 0.628154, 0.445187
158, 601, 52, 11001196, 5, 515, 91, 12, 568, 186, 0.857832, 1, 0.77876, 0.502366, 0.500731
91, 601, 94, 11001196, 5, 401, 515, 568, 477, 297, 1, 0.780946, 0.6694, 0.557473, 0.502338
12, 598, 102, 11001196, 5, 457, 351, 114, 568, 551, 1, 1, 0.891309, 1, 1
551, 598, 187, 11001636, 6, 210, 114, 102, 140, 299, 0.834757, 1, 1, 1, 1
568, 598, 187, 11001636, 6, 395, 114, 47, 102, 140, 1, 1, 0.803978, 1, 1
450, 401, 12, 11012400, 3, 48, 161, 5, 100, 159, 0.902708, 1, 0.890349, 0.668889, 1
5, 497, -1, 11012775, 4, 204, 460, 376, 224, 469, 0.890172, 0.778221, 0.70151, 0.599147, 0.555122
61, 506, 1, 11012775, 4, 224, 469, 391, 491, 421, 1, 1, 1, 1, 1
376, 587, 1, 11012776, 4, 12, 91, 158, 303, 224, 1, 1, 1, 1, 1
460, 587, 1, 11012776, 4, 12, 91, 594, 158, 211, 1, 1, 1, 0.902057, 0.80177
303, 601, 23, 11013099, 5, 91, 551, 12, 158, 186, 1, 0.701809, 0.801291, 1, 0.500135
158, 601, 53, 11013099, 5, 515, 91, 297, 12, 568, 0.856375, 1, 0.665835, 0.77773, 0.501366
224, 641, -1, 11013099, 5, 46, 594, 495, 211, 598, 1, 0.832823, 0.752445, 0.749163, 0.702286
91, 601, 94, 11013099, 5, 401, 568, 515, 297, 477, 1, 0.779931, 0.77991, 0.626986, 0.556734
12, 598, 102, 11013099, 5, 457, 351, 114, 568, 551, 1, 1, 0.890129, 1, 1
91, 601, 94, 11013396, 6, 401, 568, 515, 297, 477, 1, 0.779905, 0.779884, 0.626962, 0.556716
12, 598, 102, 11013396, 6, 457, 351, 114, 568, 551, 1, 1, 0.8901, 1, 1
186, 598, 138, 11013396, 6, 114, 405, 457, 351, 252, 1, 1, 1, 1, 1
515, 598, 187, 11013396, 6, 114, 140, 102, 299, 405, 1, 1, 0.900056, 1, 1
405, 612, 198, 11013784, 7, 528, 114, 102, 140, 86, 1, 1, 1, 1, 0.700674
299, 625, 198, 11013784, 7, 466, 114, 102, 86, 579, 1, 0.890061, 1, 0.717124, 0.667257
140, 656, 198, 11013784, 7, 436, 284, 357, 579, 262, 0.987061, 0.861519, 0.780374, 0.749622, 0.574001
114, 601, 269, 11013784, 7, 182, 302, 385, 538, 508, 1, 0.717751, 0.668147, 0.702542, 0.66915
551, 598, 187, 11014069, 6, 210, 114, 102, 140, 299, 0.833027, 1, 1, 1, 1
568, 598, 187, 11014069, 6, 395, 114, 47, 102, 140, 1, 1, 0.801974, 1, 1
351, 587, 201, 11014069, 6, 114, 102, 472, 140, 508, 0.890033, 0.999262, 0.626639, 1, 0.57169
114, 601, 269, 11014069, 6, 182, 302, 385, 538, 508, 1, 0.717722, 0.668115, 0.702522, 0.669129
140, 656, 198, 11014366, 7, 436, 284, 357, 579, 262, 0.986494, 0.861447, 0.780323, 0.749513, 0.573953
114, 601, 269, 11014366, 7, 182, 302, 385, 538, 508, 1, 0.717691, 0.668082, 0.702501, 0.669106
47, 598, 305, 11014366, 7, 182, 298, 385, 538, 508, 1, 1, 1, 1, 1
395, 587, 401, 11014367, 7, 85, 21, 35, 123, 182, 1, 0.900454, 1, 1, 0.900373
182, 601, 454, 11014638, 8, 133, 21, 189, 467, 85, 1, 1, 0.667782, 0.665128, 0.749734
123, 652, 398, 11014638, 8, 127, 35, 81, 295, 345, 1, 1, 0.800523, 0.670614, 0.66712
21, 601, 497, 11014638, 8, 189, 133, 256, 312, 85, 1, 1, 0.716165, 0.600549, 0.900602
85, 598, 507, 11014638, 8, 398, 189, 526, 467, 370, 0.999215, 0.902562, 1, 1, 1
189, 601, 655, 11014961, 9, 4, 576, 208, 437, 348, 1, 0.716734, 0.750677, 0.668967, 0.600773
284, 775, 201, 11017985, 8, 58, 129, 262, 99, 528, 1, 1, 1, 1, 1
436, 812, 198, 11017985, 8, 129, 58, 262, 99, 528, 1, 0.800621, 1, 1, 1
528, 801, 212, 11018308, 9, 58, 129, 190, 262, 99, 1, 1, 0.556191, 1, 1
262, 801, 223, 11018308, 9, 190, 58, 129, 229, 422, 1, 1, 1, 0.400551, 0.250034
129, 801, 255, 11018308, 9, 422, 58, 335, 190, 40, 0.667287, 1, 0.602347, 0.599947, 0.428328
99, 886, 198, 11018308, 9, 195, 482, 129, 58, 315, 0.836642, 0.779926, 0.80142, 0.600447, 0.600043
302, 598, 374, 11018566, 8, 21, 182, 123, 385, 298, 1, 1, 1, 1, 0.9028
508, 598, 387, 11018566, 8, 21, 182, 123, 35, 385, 1, 0.999167, 1, 0.900455, 1
538, 598, 387, 11018566, 8, 526, 21, 182, 123, 35, 1, 1, 0.999167, 1, 0.900455
182, 601, 454, 11018567, 8, 133, 21, 189, 467, 85, 1, 1, 0.666907, 0.664694, 0.749366
58, 801, 299, 11018592, 10, 422, 335, 229, 190, 40, 1, 0.669587, 0.602278, 0.713891, 0.748305
40, 798, 314, 11018592, 10, 111, 229, 335, 422, 404, 0.998878, 1, 1, 1, 1
190, 798, 352, 11018592, 10, 399, 111, 229, 335, 422, 1, 1, 1, 1, 1
422, 801, 412, 11018593, 10, 111, 149, 229, 448, 292, 1, 0.624265, 0.901213, 0.500294, 0.500855
229, 801, 444, 11018903, 11, 149, 87, 111, 399, 273, 1, 0.753021, 1, 0.444249, 0.336743
111, 801, 475, 11018903, 11, 292, 87, 273, 134, 448, 0.803381, 1, 0.572146, 0.495569, 0.499204
149, 798, 542, 11018903, 11, 37, 134, 94, 502, 448, 1, 1, 0.902616, 1, 1
21, 601, 497, 11018916, 9, 189, 133, 256, 312, 85, 1, 1, 0.715727, 0.600035, 0.900217
85, 598, 506, 11018916, 9, 398, 189, 526, 467, 370, 0.998741, 0.902175, 1, 1, 1
133, 598, 544, 11018916, 9, 189, 312, 285, 486, 526, 1, 1, 0.998385, 1, 1
4, 601, 699, 11019162, 10, 569, 355, 576, 249, 208, 1, 1, 0.751676, 0.777593, 0.7803
208, 598, 744, 11019162, 10, 525, 463, 375, 231, 112, 1, 1, 1, 0.99929, 0.902023
437, 598, 787, 11019162, 10, 6, 197, 253, 112, 231, 1, 1, 1, 1, 1
576, 598, 787, 11019162, 10, 6, 197, 253, 112, 231, 1, 1, 1, 1, 1
87, 798, 509, 11019343, 12, 94, 134, 502, 448, 372, 1, 1, 1, 1, 1
292, 798, 576, 11019343, 12, 94, 37, 134, 151, 502, 1, 0.830748, 1, 1, 1
448, 801, 612, 11019343, 12, 136, 94, 134, 37, 9, 1, 1, 1, 0.667495, 0.900478
273, 801, 626, 11019343, 12, 416, 37, 94, 134, 309, 0.996382, 1, 1, 0.90138, 0.444123
208, 598, 744, 11019420, 11, 525, 463, 375, 231, 112, 1, 1, 1, 0.999262, 0.901999
249, 598, 773, 11019420, 11, 197, 6, 231, 253, 525, 1, 0.890053, 1, 0.900411, 1
576, 598, 787, 11019420, 11, 6, 197, 253, 112, 231, 1, 1, 1, 1, 1
526, 598, 587, 11019459, 10, 4, 189, 131, 312, 285, 0.890211, 1, 0.902294, 1, 0.998325
486, 612, 598, 11019459, 10, 372, 84, 189, 131, 146, 0.995209, 1, 1, 1, 0.665664
502, 801, 612, 11019627, 13, 37, 94, 134, 412, 9, 1, 1, 1, 0.557326, 0.900452
134, 801, 647, 11019627, 13, 94, 174, 37, 412, 136, 1, 0.624577, 0.667474, 0.572783, 0.25053
94, 801, 692, 11019628, 13, 412, 416, 37, 174, 260, 0.668791, 0.573673, 0.77872, 0.624577, 0.501006
37, 798, 711, 11019628, 13, 136, 260, 69, 412, 309, 1, 1, 0.901896, 1, 0.999246
37, 798, 711, 11019899, 14, 136, 260, 69, 412, 309, 1, 1, 0.901872, 1, 0.999216
174, 798, 747, 11019899, 14, 136, 233, 69, 339, 416, 1, 1, 0.901872, 1, 1
412, 798, 787, 11019899, 14, 57, 136, 215, 233, 260, 0.900414, 1, 0.890843, 1, 1
416, 801, 812, 11019899, 14, 57, 215, 136, 69, 203, 0.900414, 1, 1, 0.801664, 0.66774
233, 827, 798, 11020235, 15, 264, 57, 69, 215, 51, 0.999924, 0.900384, 0.901841, 1, 0.600906
260, 801, 825, 11020235, 15, 57, 215, 69, 136, 74, 0.900384, 1, 0.801637, 1, 0.669843
215, 858, 798, 11020235, 15, 199, 346, 57, 433, 51, 0.801562, 0.749085, 0.900384, 0.502659, 0.500755
136, 801, 855, 11020235, 15, 69, 74, 57, 203, 10000000, 1, 0.749991, 0.800341, 0.602044, 0
69, 801, 897, 11024435, 16, 203, 10000000, 10000000, 10000000, 10000000, 0.778637, 0, 0, 0, 0
74, 798, 911, 11024435, 16, 203, 97, 10000000, 10000000, 10000000, 1, 0.501032, 0, 0, 0
203, 798, 943, 11024435, 16, 97, 10000000, 10000000, 10000000, 10000000, 0.701445, 0, 0, 0, 0
203, 798, 943, 11024849, 17, 97, 10000000, 10000000, 10000000, 10000000, 0.701416, 0, 0, 0, 0
114, 601, 269, 11026269, 7, 182, 538, 302, 385, 508, 1, 0.801901, 0.716467, 0.666756, 0.668219
47, 598, 305, 11026269, 7, 182, 298, 385, 395, 538, 1, 1, 1, 0.998426, 1
35, 691, 398, 11026838, 9, 295, 404, 444, 247, 335, 1, 1, 0.88796, 0.889114, 0.801757
81, 709, 401, 11026838, 9, 422, 335, 142, 295, 404, 1, 0.999718, 1, 0.999871, 1
127, 750, 401, 11026838, 9, 111, 229, 93, 335, 422, 0.997964, 1, 1, 1, 1
345, 787, 401, 11026838, 9, 399, 111, 494, 229, 93, 1, 1, 0.984252, 1, 1
295, 823, 398, 11026838, 9, 111, 494, 428, 229, 93, 0.997964, 1, 1, 1, 1
422, 801, 412, 11027174, 10, 111, 273, 229, 149, 448, 1, 0.671615, 1, 0.623597, 0.499579
