source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
243, 181, 201, 10299999, 1, 71, 23, 27, 465, 133, 0.93501, 0.968374, 1, 0.786965, 1, 199, 0, 0, 0, 1, 0, 1
133, 201, 244, 10300200, 2, 406, 486, 481, 458, 234, 0.882358, 0.646782, 0.60611, 0.602847, 0.797857, 199, 1, 1, 1, 1, 1, 0
23, 201, 284, 10300200, 2, 234, 458, 494, 472, 327, 1, 0.759272, 0.755453, 0.723741, 0.688457, 199, 0, 1, 1, 1, 1, 1
27, 277, 198, 10300200, 2, 454, 226, 322, 332, 428, 1, 0.82336, 0.604556, 0.647493, 0.6468, 199, 1, 1, 1, 1, 1, 1
234, 198, 379, 10304400, 3, 65, 113, 189, 45, 206, 0.968229, 0.881695, 0.96734, 0.860622, 0.971975, 199, 0, 0, 0, 0, 0, 1
327, 198, 387, 10304400, 3, 223, 45, 65, 319, 189, 1, 0.9682, 0.968229, 0.79548, 0.96734, 199, 0, 0, 0, 1, 0, 0
458, 198, 387, 10304400, 3, 45, 65, 189, 206, 278, 0.9682, 0.968229, 0.96734, 1, 1, 199, 0, 0, 0, 0, 0, 0
494, 198, 387, 10304400, 3, 45, 189, 206, 65, 278, 0.9682, 0.96734, 1, 0.860648, 1, 199, 0, 0, 0, 0, 0, 0
472, 201, 412, 10304400, 3, 45, 65, 189, 206, 113, 0.9682, 0.968229, 0.96734, 1, 0.635224, 199, 0, 0, 0, 0, 0, 0
206, 201, 446, 10304827, 4, 280, 319, 223, 65, 113, 0.442621, 0.86024, 0.847329, 0.968184, 0.759732, 199, 1, 1, 0, 0, 0, 0
65, 201, 485, 10304827, 4, 319, 223, 113, 280, 67, 0.950096, 0.755322, 0.825093, 0.538564, 0.465833, 199, 1, 0, 0, 0, 0, 1
113, 198, 532, 10304828, 4, 67, 211, 280, 179, 319, 0.972061, 0.968239, 1, 0.76839, 1, 199, 0, 0, 0, 0, 1, 0
113, 198, 532, 10305125, 5, 67, 211, 280, 179, 319, 0.97203, 0.968208, 1, 0.768214, 1, 199, 0, 0, 0, 0, 1, 0
223, 198, 564, 10305125, 5, 67, 185, 433, 10, 211, 1, 0.121033, 0.240941, 0.90967, 0.968208, 199, 0, 1, 1, 0, 0, 0
319, 198, 584, 10305125, 5, 107, 10, 67, 299, 250, 0.968161, 1, 1, 0.158798, 0.188863, 199, 0, 0, 0, 1, 1, 1
280, 201, 618, 10305125, 5, 107, 376, 433, 299, 250, 0.968161, 0.469163, 0.31871, 0.274711, 0.411895, 199, 0, 1, 1, 1, 1, 0
