source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
268, 14, -1, 10299999, 1, 270, 11, 8, 436, 364, 0.798765, 0.971507, 0.972808, 0.646999, 0.646575, 475, 1, 0, 0, 1, 1, 1
8, 79, -1, 10300200, 2, 448, 425, 436, 364, 151, 1, 0.933852, 0.862647, 0.862082, 1, 475, 1, 1, 1, 1, 0, 1
436, 187, 1, 10300200, 2, 448, 351, 405, 150, 380, 1, 1, 0.967748, 1, 0.645261, 475, 1, 1, 1, 0, 1, 0
151, 157, 1, 10308400, 3, 98, 7, 124, 171, 240, 0.969147, 1, 1, 1, 1, 475, 0, 0, 0, 0, 0, 0
364, 187, 1, 10308400, 3, 341, 98, 7, 124, 171, 1, 1, 1, 1, 1, 475, 1, 0, 0, 0, 0, 0
436, 187, 1, 10308400, 3, 448, 351, 405, 150, 380, 1, 1, 0.966895, 1, 0.644693, 475, 1, 1, 1, 0, 1, 0
425, 201, 12, 10308400, 3, 133, 98, 7, 60, 124, 0.783995, 1, 1, 0.845438, 1, 475, 0, 0, 0, 0, 0, 0
448, 212, -1, 10308400, 3, 62, 7, 98, 124, 150, 1, 1, 0.861464, 1, 0.755463, 475, 0, 0, 0, 0, 0, 1
124, 201, 49, 10308762, 4, 98, 253, 365, 60, 133, 1, 0.566377, 0.55057, 0.539744, 0.363104, 475, 0, 0, 1, 0, 0, 0
7, 280, -1, 10308762, 4, 413, 380, 341, 466, 157, 1, 0.956981, 0.919597, 0.644596, 0.241916, 475, 1, 1, 1, 1, 1, 0
62, 318, 1, 10308763, 4, 5, 157, 258, 466, 413, 0.970988, 1, 1, 1, 1, 475, 0, 0, 0, 1, 1, 1
150, 353, 1, 10308763, 4, 61, 5, 159, 380, 157, 1, 0.966163, 0.970944, 1, 1, 475, 0, 0, 0, 1, 0, 0
413, 401, 12, 10309125, 5, 346, 159, 48, 5, 100, 0.685751, 1, 0.753882, 0.863067, 0.602447, 475, 1, 0, 0, 0, 0, 0
