source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
7, 280, -1, 10299999, 1, 275, 5, 143, 152, 150, 0.645231, 0, 0.823823, 0.64539, 0.611832, 272, 1, 1, 0, 1, 0
143, 354, 1, 10300200, 2, 181, 275, 152, 5, 48, 0.121034, 1, 1, 1, 0.861637, 272, 1, 1, 0, 0, 0
275, 401, 12, 10300200, 2, 100, 48, 152, 5, 280, 0.939391, 1, 1, 0.968875, 0.539035, 272, 0, 0, 0, 0, 1
152, 401, 41, 10300653, 3, 237, 48, 280, 100, 132, 0.844585, 1, 0.603112, 0.539188, 0.430782, 272, 0, 0, 1, 0, 0
48, 401, 79, 10300653, 3, 280, 237, 100, 132, 41, 1, 0.948949, 0.862702, 0.646173, 0.3627, 272, 1, 1, 0, 0, 0
100, 398, 114, 10300653, 3, 41, 292, 268, 280, 237, 0.969415, 1, 1, 1, 1, 272, 0, 1, 1, 1, 0
280, 398, 187, 10300653, 3, 41, 112, 88, 221, 111, 1, 1, 0.863207, 1, 0.603417, 272, 0, 0, 0, 0, 0
237, 398, 180, 10300976, 4, 41, 88, 112, 221, 292, 1, 0.863177, 0.971343, 1, 1, 272, 0, 0, 0, 0, 1
280, 398, 187, 10300976, 4, 41, 112, 88, 221, 111, 1, 1, 0.863177, 1, 0.603393, 272, 0, 0, 0, 0, 0
221, 418, 198, 10313177, 5, 266, 88, 41, 112, 216, 0.647312, 1, 0.860542, 1, 0.550105, 272, 1, 0, 0, 0, 1
112, 448, 198, 10313177, 5, 266, 216, 88, 116, 49, 0.634267, 0.550105, 1, 0.725418, 0.796102, 272, 1, 1, 0, 0, 0
41, 401, 287, 10313177, 5, 198, 255, 201, 111, 256, 1, 0.931411, 0.753075, 0.823563, 0.604101, 272, 0, 1, 0, 0, 1
111, 398, 347, 10313177, 5, 104, 198, 255, 256, 201, 1, 1, 1, 1, 1, 272, 0, 0, 1, 1, 0
111, 398, 347, 10313500, 6, 104, 198, 255, 256, 201, 1, 1, 1, 1, 1, 272, 0, 0, 1, 1, 0
201, 398, 375, 10313500, 6, 104, 198, 255, 256, 160, 1, 1, 1, 1, 0.860413, 272, 0, 0, 1, 1, 0
256, 398, 387, 10313500, 6, 24, 104, 160, 198, 255, 0.966496, 1, 0.967965, 1, 1, 272, 0, 0, 0, 0, 1
255, 401, 415, 10313500, 6, 24, 104, 79, 148, 160, 0.966496, 1, 0.214748, 0.188799, 0.967965, 272, 0, 0, 1, 1, 0
198, 401, 431, 10313500, 6, 104, 148, 79, 24, 160, 1, 0.319068, 0.120316, 0.751719, 0.860413, 272, 0, 1, 1, 0, 0
104, 401, 467, 10313940, 7, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 272, 1, 1, 1, 1, 1
88, 495, 198, 10317377, 6, 266, 102, 216, 131, 116, 0.962259, 0.120789, 0.962128, 0.700749, 0.753752, 272, 1, 1, 0, 0, 0
49, 513, 201, 10317377, 6, 102, 131, 266, 216, 116, 0.970849, 1, 1, 1, 0.969109, 272, 0, 0, 1, 0, 0
