source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
27, 278, 198, 10299999, 1, 310, 314, 197, 356, 241, 0.96676, 0.909299, 0.823715, 0.306227, 0.754539, 383, 1, 1, 0, 1, 0
197, 356, 201, 10300200, 2, 378, 325, 88, 356, 314, 1, 1, 0.96815, 1, 1, 383, 1, 1, 0, 1, 1
241, 379, 201, 10300200, 2, 41, 88, 118, 117, 244, 1, 0.96815, 0.96961, 1, 1, 383, 0, 0, 0, 0, 0
314, 412, 198, 10300200, 2, 312, 380, 137, 239, 114, 0.825499, 0.484785, 0.234911, 0.322643, 0.241385, 383, 1, 1, 1, 1, 1
356, 412, 198, 10300200, 2, 41, 88, 118, 117, 49, 1, 1, 1, 1, 0.646828, 383, 0, 0, 0, 0, 0
312, 587, 201, 10304401, 3, 347, 114, 102, 137, 287, 1, 1, 1, 1, 0.971587, 383, 1, 0, 0, 0, 0
380, 587, 201, 10304401, 3, 114, 102, 137, 47, 206, 1, 1, 1, 0.647466, 0.570774, 383, 0, 0, 0, 0, 0
287, 620, 198, 10304841, 4, 319, 385, 345, 389, 359, 1, 0.429944, 0.483697, 0.317859, 0.317289, 383, 1, 1, 1, 1, 1
137, 647, 198, 10304841, 4, 237, 350, 345, 86, 102, 1, 0.794869, 0.760051, 0.75522, 1, 383, 0, 1, 1, 0, 0
114, 601, 262, 10304841, 4, 179, 21, 286, 347, 47, 0.882155, 0.793065, 0.604407, 0.548555, 0.686738, 383, 0, 0, 0, 1, 0
102, 677, 198, 10304841, 4, 385, 316, 389, 345, 359, 0.791802, 0.723113, 0.60664, 0.549851, 0.362135, 383, 1, 1, 1, 1, 1
47, 598, 315, 10309041, 5, 179, 286, 347, 21, 290, 1, 1, 1, 0.862192, 1, 383, 0, 0, 1, 0, 0
347, 601, 412, 10309041, 5, 21, 85, 179, 243, 35, 1, 0.758959, 1, 0.647635, 0.970133, 383, 0, 0, 0, 0, 0
286, 601, 419, 10309041, 5, 332, 21, 85, 179, 35, 0.868327, 0.969966, 0.753221, 1, 0.86234, 383, 1, 0, 0, 0, 0
179, 601, 445, 10309041, 5, 243, 21, 130, 332, 85, 1, 1, 0.75375, 0.602556, 0.645618, 383, 0, 0, 0, 1, 0
21, 601, 487, 10309299, 6, 332, 130, 243, 85, 4, 0.822209, 0.796658, 0.722959, 0.842608, 0, 383, 1, 0, 0, 0, 1
85, 598, 515, 10309300, 6, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.860331, 383, 0, 0, 1, 0, 1
130, 598, 552, 10309300, 6, 4, 186, 273, 19, 128, 1, 1, 0.967872, 0.755617, 0.863599, 383, 0, 0, 1, 0, 0
243, 598, 580, 10309300, 6, 19, 204, 4, 186, 128, 1, 0.919347, 0.966799, 1, 1, 383, 0, 0, 0, 0, 0
332, 598, 587, 10309300, 6, 4, 186, 128, 84, 204, 1, 1, 1, 0.863663, 0.646814, 383, 0, 0, 0, 0, 0
186, 601, 647, 10309558, 7, 309, 360, 393, 204, 4, 0.863187, 0.754635, 0.429743, 0.845442, 1, 383, 1, 1, 1, 0, 0
19, 598, 711, 10309558, 7, 393, 360, 309, 358, 387, 1, 1, 1, 0.863467, 0.862134, 383, 1, 1, 1, 1, 1
204, 598, 752, 10309558, 7, 112, 240, 337, 194, 219, 1, 1, 0.969704, 0.862046, 0.774313, 383, 0, 0, 1, 0, 0
309, 598, 787, 10309933, 8, 6, 194, 112, 240, 248, 1, 1, 1, 1, 0.569265, 383, 0, 0, 0, 0, 1
360, 598, 787, 10309933, 8, 6, 194, 109, 112, 240, 0.971757, 1, 1, 1, 1, 383, 0, 0, 0, 0, 0
393, 598, 787, 10309933, 8, 6, 194, 112, 240, 337, 0.971757, 1, 1, 1, 0.969665, 383, 0, 0, 0, 0, 1
337, 612, 798, 10310374, 9, 6, 194, 112, 301, 240, 1, 1, 1, 0.41109, 1, 383, 0, 0, 0, 1, 0
240, 618, 798, 10310374, 9, 223, 6, 194, 211, 301, 1, 1, 1, 0.464099, 0.362151, 383, 0, 0, 0, 0, 1
194, 646, 798, 10310374, 9, 6, 223, 301, 133, 211, 1, 0.362566, 0.362151, 0.317829, 0.232049, 383, 0, 0, 1, 1, 1
112, 601, 858, 10310374, 9, 109, 219, 6, 10000000, 10000000, 0.953469, 0.68746, 0.647807, 0, 0, 383, 0, 0, 0, 1, 1
6, 685, 798, 10310374, 9, 301, 211, 223, 248, 133, 0.945694, 0.90945, 0.550823, 0.53724, 0.18933, 383, 1, 0, 0, 1, 1
301, 812, 798, 10310775, 10, 57, 211, 133, 69, 196, 1, 1, 1, 0.859362, 0.647736, 383, 0, 0, 0, 0, 0
211, 849, 798, 10310775, 10, 57, 252, 329, 196, 355, 1, 0.75295, 0.64656, 0.647736, 0.604038, 383, 0, 0, 1, 0, 1
211, 849, 798, 10311137, 11, 57, 252, 329, 196, 355, 1, 0.752921, 0.646535, 0.647711, 0.604012, 383, 0, 0, 1, 0, 1
133, 801, 846, 10311137, 11, 69, 74, 10000000, 10000000, 10000000, 0.859329, 0.723473, 0, 0, 0, 383, 0, 0, 1, 1, 1
57, 889, 798, 10311137, 11, 355, 307, 329, 196, 51, 1, 1, 0.862046, 0.755662, 0.686436, 383, 1, 1, 1, 0, 0
196, 956, 801, 10311138, 11, 203, 63, 226, 355, 307, 1, 0.861809, 1, 1, 1, 383, 0, 0, 0, 1, 1
51, 920, 801, 10311409, 12, 226, 355, 307, 203, 63, 1, 1, 1, 0.860175, 0.754061, 383, 0, 1, 1, 0, 0
