source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
32, 1, 281, 10299999, 1, 168, 64, 43, 10000000, 10000000, 0.686714, 0.756415, 0.274279, 0, 0, 74, 0, 0, 0, 1, 1, 1
64, -1, 317, 10300200, 2, 43, 168, 110, 50, 245, 1, 1, 0.539478, 0.32291, 0.137465, 74, 0, 0, 0, 0, 1, 0
168, -1, 358, 10300200, 2, 43, 245, 110, 50, 10000000, 1, 0.137465, 0.647373, 0.465793, 0, 74, 0, 1, 0, 0, 1, 1
43, 1, 476, 10300588, 3, 283, 157, 50, 245, 244, 0.795441, 0.755954, 0.966745, 0.646876, 0.569102, 74, 1, 0, 0, 0, 0, 1
50, -1, 520, 10300846, 4, 283, 236, 28, 157, 244, 1, 0.862422, 1, 0.970377, 1, 74, 1, 1, 0, 0, 0, 0
245, -1, 579, 10300846, 4, 262, 195, 34, 128, 28, 1, 1, 0.862306, 0.968195, 1, 74, 1, 0, 0, 0, 0, 0
283, 1, 612, 10300847, 4, 34, 128, 2, 28, 157, 0.970095, 1, 0.966212, 1, 0.970377, 74, 0, 0, 0, 0, 0, 1
244, 1, 618, 10300847, 4, 34, 128, 28, 195, 2, 0.862306, 1, 1, 0.753332, 0.755293, 74, 0, 0, 0, 0, 0, 0
157, 1, 648, 10301118, 5, 252, 219, 136, 34, 195, 0.159433, 1, 0.798773, 0.754496, 0.845444, 74, 1, 0, 0, 0, 0, 0
128, 44, 598, 10301118, 5, 34, 103, 67, 107, 10000000, 0.970066, 0.723211, 0.241685, 0.137406, 0, 74, 0, 0, 1, 1, 1, 1
28, 1, 682, 10301118, 5, 2, 252, 219, 22, 195, 1, 0.704748, 0.685994, 0.539354, 0.645695, 74, 0, 0, 0, 0, 0, 0
2, -1, 718, 10301118, 5, 299, 262, 289, 210, 22, 1, 1, 0.972051, 0.864303, 1, 74, 1, 1, 1, 1, 0, 1
34, 79, 598, 10305318, 6, 103, 107, 67, 10000000, 10000000, 0.963793, 0.234517, 0.137042, 0, 0, 74, 0, 0, 1, 1, 1, 1
103, 112, 601, 10305318, 6, 107, 191, 67, 20, 55, 0.970861, 0.862865, 0.755592, 0.477761, 0.215694, 74, 0, 0, 0, 0, 1, 0
103, 112, 601, 10305758, 7, 107, 191, 67, 20, 55, 0.970815, 0.862824, 0.755556, 0.477728, 0.215683, 74, 0, 0, 0, 0, 1, 1
107, 271, 598, 10306082, 8, 20, 96, 148, 156, 79, 0.862162, 0.442538, 0.323786, 0.23233, 0.120423, 74, 0, 0, 1, 1, 1, 1
20, 315, 601, 10306340, 9, 96, 156, 148, 79, 167, 0.97025, 0.968413, 0.863405, 0.752195, 0.467866, 74, 0, 0, 0, 0, 0, 1
156, 447, 598, 10306340, 9, 167, 250, 96, 16, 79, 0.957101, 0.723179, 1, 0.859909, 0.644739, 74, 0, 0, 0, 0, 0, 0
156, 447, 598, 10306637, 10, 167, 250, 96, 16, 79, 0.957056, 0.723153, 1, 0.859881, 0.644718, 74, 0, 0, 0, 0, 0, 1
22, 1, 896, 10309319, 6, 158, 77, 189, 10000000, 10000000, 0.431924, 0.538616, 0.647594, 0, 0, 74, 1, 0, 1, 1, 1, 0
96, 484, 598, 10310837, 11, 250, 167, 16, 122, 84, 1, 0.823457, 1, 0.635963, 0.440186, 74, 0, 0, 0, 0, 0, 0
16, 509, 601, 10310837, 11, 287, 84, 122, 220, 250, 1, 0.969752, 1, 0.860616, 1, 74, 1, 0, 0, 1, 0, 0
167, 550, 601, 10310837, 11, 287, 84, 122, 140, 228, 1, 0.969752, 1, 0.274424, 0.24195, 74, 1, 0, 0, 1, 1, 1
287, 598, 587, 10311239, 12, 296, 4, 122, 250, 84, 1, 1, 1, 1, 0.754219, 74, 1, 0, 0, 0, 0, 1
122, 642, 598, 10311239, 12, 273, 228, 125, 94, 90, 0.539421, 0.465199, 0.215915, 0.120922, 0.962691, 74, 1, 1, 1, 1, 0, 0
