source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
300, 401, 416, 10330294, 9, 104, 24, 115, 166, 217, 1, 0.96701, 0.724186, 1, 1, 74, 0, 0, 0, 0, 0, 1
166, 445, 398, 10330294, 9, 347, 286, 179, 24, 53, 0.316558, 0.231085, 0.158348, 1, 0.750663, 74, 1, 1, 1, 0, 0, 0
104, 401, 467, 10330294, 9, 115, 154, 10000000, 10000000, 10000000, 0.861481, 0.482075, 0, 0, 0, 74, 0, 0, 1, 1, 1, 0
115, 398, 533, 10330294, 9, 79, 154, 162, 96, 182, 0.965931, 1, 0.752602, 0.538599, 0.858264, 74, 0, 0, 0, 0, 0, 0
217, 401, 431, 10330656, 10, 115, 104, 79, 24, 154, 0.969128, 1, 0.432966, 0.752089, 0.428967, 74, 0, 0, 0, 0, 1, 0
166, 445, 398, 10330656, 10, 347, 286, 179, 24, 53, 0.31654, 0.231066, 0.158339, 1, 0.750633, 74, 1, 1, 1, 0, 0, 0
104, 401, 467, 10330656, 10, 115, 154, 10000000, 10000000, 10000000, 0.861447, 0.482054, 0, 0, 0, 74, 0, 0, 1, 1, 1, 1
115, 398, 533, 10331057, 11, 79, 154, 162, 96, 182, 0.965852, 1, 0.75254, 0.538555, 0.858194, 74, 0, 0, 0, 0, 0, 1
154, 401, 638, 10331484, 12, 108, 31, 79, 96, 162, 1, 0.120419, 1, 0.753942, 0.967507, 74, 0, 1, 0, 0, 0, 1
45, 283, 398, 10333428, 7, 300, 395, 372, 278, 339, 0.962828, 0.90932, 0.683431, 0.859963, 0.633469, 74, 1, 1, 1, 0, 1, 0
168, 354, 401, 10333428, 7, 24, 104, 166, 217, 300, 1, 0.968469, 1, 1, 1, 74, 0, 0, 0, 0, 1, 0
278, 379, 401, 10333429, 7, 372, 339, 335, 290, 206, 1, 1, 1, 0.317933, 0.120489, 74, 1, 1, 1, 1, 1, 1
335, 387, 401, 10333429, 7, 347, 372, 339, 115, 290, 1, 1, 1, 1, 0.434082, 74, 1, 1, 1, 0, 1, 0
210, 201, 645, 10333629, 8, 55, 67, 107, 10, 190, 0.214653, 0.969439, 0.75006, 0.792345, 0.563022, 74, 1, 0, 0, 0, 0, 0
67, 201, 691, 10333629, 8, 324, 246, 295, 10, 178, 0.842968, 0.902348, 0.945161, 0.964672, 0.646092, 74, 1, 0, 0, 0, 0, 1
10, 198, 712, 10333629, 8, 324, 271, 246, 190, 55, 0.968526, 0.85865, 1, 0.965146, 0.85861, 74, 1, 1, 0, 0, 0, 0
47, 598, 315, 10334114, 9, 21, 179, 286, 347, 290, 0.967354, 0.96749, 1, 1, 1, 74, 0, 0, 0, 1, 0, 1
206, 598, 358, 10334114, 9, 21, 179, 286, 347, 85, 0.967354, 1, 1, 1, 0.760028, 74, 0, 0, 0, 1, 0, 0
347, 601, 412, 10334114, 9, 85, 21, 332, 179, 35, 1, 1, 0.682853, 1, 0.967519, 74, 0, 0, 1, 0, 0, 0
290, 598, 378, 10334398, 10, 85, 179, 21, 286, 347, 1, 1, 0.859844, 1, 1, 74, 0, 0, 0, 0, 1, 0
347, 601, 412, 10334398, 10, 85, 21, 332, 179, 35, 1, 1, 0.682827, 1, 0.96749, 74, 0, 0, 1, 0, 0, 0
286, 601, 419, 10334398, 10, 21, 332, 179, 130, 85, 1, 0.632854, 1, 0.634789, 0.643863, 74, 0, 1, 0, 0, 0, 0
179, 601, 445, 10334398, 10, 21, 332, 85, 130, 243, 1, 0.567424, 0.536552, 0.322157, 0.24026, 74, 0, 1, 0, 0, 0, 0
21, 601, 488, 10334398, 10, 332, 130, 186, 243, 85, 1, 0.841312, 0.547085, 0.538223, 0.684435, 74, 1, 0, 0, 0, 0, 1
85, 598, 515, 10334761, 11, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.857983, 74, 0, 0, 1, 0, 1, 0
130, 598, 552, 10334761, 11, 4, 19, 186, 273, 128, 0.964163, 0.901754, 1, 0.965231, 0.861234, 74, 0, 0, 0, 1, 0, 0
243, 598, 580, 10334761, 11, 337, 4, 186, 128, 84, 1, 1, 1, 1, 0.861297, 74, 1, 0, 0, 0, 0, 0
332, 598, 587, 10334761, 11, 4, 186, 309, 19, 128, 1, 1, 0.760839, 0.791753, 1, 74, 0, 0, 1, 0, 0, 1
128, 643, 598, 10335045, 12, 371, 377, 318, 277, 334, 1, 0.859966, 0.600826, 0.137089, 0.322655, 74, 1, 1, 1, 1, 1, 0
186, 601, 647, 10335045, 12, 19, 309, 4, 236, 112, 1, 0.793445, 1, 0.751748, 0.409064, 74, 0, 1, 0, 0, 0, 0
19, 598, 710, 10335045, 12, 112, 358, 387, 384, 317, 0.964893, 0.861099, 0.859774, 0.859578, 0.857208, 74, 0, 1, 1, 1, 1, 0
79, 401, 680, 10335685, 13, 177, 108, 292, 96, 31, 0.864373, 1, 0.546397, 0.645944, 0.322431, 74, 0, 0, 0, 0, 0, 0
108, 398, 728, 10335685, 13, 352, 304, 31, 289, 177, 1, 1, 1, 0.136833, 1, 74, 1, 1, 0, 1, 0, 1
177, 401, 843, 10335956, 14, 82, 181, 31, 52, 169, 0.751891, 0.858908, 1, 0.818071, 0.536148, 74, 0, 0, 0, 0, 0, 0
31, 401, 882, 10335956, 14, 82, 181, 10000000, 10000000, 10000000, 0.644478, 0.644181, 0, 0, 0, 74, 0, 1, 1, 1, 1, 0
335, 387, 401, 10337629, 8, 347, 372, 339, 115, 290, 1, 1, 1, 1, 0.433292, 74, 1, 1, 1, 0, 1, 0
339, 412, 398, 10337629, 8, 395, 388, 381, 349, 300, 1, 1, 1, 1, 1, 74, 1, 1, 1, 1, 1, 0
372, 412, 398, 10337629, 8, 144, 104, 53, 24, 166, 0.937279, 1, 0.947856, 0.959915, 1, 74, 0, 0, 0, 0, 0, 1
88, 496, 198, 10337970, 8, 380, 312, 287, 137, 239, 0.857003, 0.840056, 0.603189, 0.794609, 0.75333, 74, 1, 1, 1, 0, 0, 0
312, 587, 201, 10337971, 8, 286, 206, 114, 86, 102, 1, 1, 0.860796, 1, 1, 74, 0, 0, 0, 0, 0, 0
380, 587, 201, 10337971, 8, 385, 319, 47, 389, 350, 0.771572, 0.754465, 0.864361, 0.300305, 0.474424, 74, 1, 1, 0, 1, 1, 1
166, 445, 398, 10338043, 9, 347, 286, 179, 24, 53, 0.31617, 0.230672, 0.158154, 1, 0.750039, 74, 1, 1, 1, 0, 0, 0
104, 401, 467, 10338043, 9, 115, 154, 10000000, 10000000, 10000000, 0.860763, 0.481626, 0, 0, 0, 74, 0, 0, 1, 1, 1, 1
24, 486, 398, 10338043, 9, 347, 144, 286, 120, 53, 0.430608, 1, 0.72239, 0.547104, 0.750039, 74, 1, 0, 1, 0, 0, 0
53, 515, 401, 10338043, 9, 286, 35, 347, 120, 21, 1, 0.967111, 1, 1, 0.752069, 74, 0, 0, 1, 0, 0, 0
144, 554, 401, 10338043, 9, 179, 367, 21, 35, 286, 1, 1, 0.859507, 1, 1, 74, 0, 1, 0, 0, 0, 1
47, 598, 315, 10338268, 9, 21, 179, 286, 347, 290, 0.966922, 0.967058, 1, 1, 1, 74, 0, 0, 0, 1, 0, 0
286, 601, 419, 10338366, 10, 21, 332, 179, 130, 85, 1, 0.632457, 1, 0.63439, 0.643589, 74, 0, 1, 0, 0, 0, 0
179, 601, 445, 10338366, 10, 21, 332, 85, 130, 243, 1, 0.566999, 0.536324, 0.322019, 0.240146, 74, 0, 1, 0, 0, 0, 1
35, 683, 398, 10338367, 10, 398, 367, 306, 234, 124, 0.751395, 0.546511, 0.546331, 1, 0.94445, 74, 1, 1, 1, 0, 0, 0
21, 601, 488, 10338624, 11, 332, 130, 186, 243, 85, 1, 0.840885, 0.546769, 0.537979, 0.68404, 74, 1, 0, 0, 0, 0, 1
85, 598, 515, 10338625, 11, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.857628, 74, 0, 0, 1, 0, 1, 0
130, 598, 552, 10338625, 11, 4, 19, 186, 273, 128, 0.963764, 0.900708, 1, 0.964831, 0.860875, 74, 0, 0, 0, 1, 0, 1
243, 598, 580, 10338625, 11, 337, 4, 186, 128, 84, 1, 1, 1, 1, 0.860938, 74, 1, 0, 0, 0, 0, 0
186, 601, 647, 10338961, 12, 19, 309, 4, 236, 112, 1, 0.792952, 1, 0.751432, 0.408846, 74, 0, 1, 0, 0, 0, 1
4, 601, 690, 10338961, 12, 309, 112, 204, 236, 393, 0.951543, 0.751185, 0.859671, 0.751432, 0.721259, 74, 1, 0, 0, 0, 1, 1
19, 598, 710, 10338961, 12, 112, 358, 387, 384, 317, 0.964488, 0.860736, 0.859412, 0.859216, 0.856848, 74, 0, 1, 1, 1, 1, 0
204, 598, 751, 10339232, 13, 109, 112, 240, 337, 194, 1, 1, 1, 1, 0.8593, 74, 0, 0, 0, 1, 0, 0
236, 598, 778, 10339232, 13, 6, 194, 112, 322, 240, 0.861061, 0.966712, 1, 0.872823, 1, 74, 0, 0, 0, 1, 0, 0
309, 598, 787, 10339232, 13, 6, 194, 322, 112, 240, 1, 1, 1, 1, 1, 74, 0, 0, 1, 0, 0, 1
393, 598, 787, 10339232, 13, 6, 194, 112, 240, 337, 1, 1, 1, 1, 0.966615, 74, 0, 0, 0, 0, 1, 0
130, 598, 552, 10339336, 12, 4, 19, 186, 273, 128, 0.963691, 0.900516, 1, 0.964758, 0.86081, 74, 0, 0, 0, 1, 0, 0
4, 601, 690, 10339685, 13, 309, 112, 204, 236, 393, 0.951433, 0.751083, 0.859604, 0.751374, 0.721196, 74, 1, 0, 0, 0, 1, 0
19, 598, 710, 10339685, 13, 112, 358, 387, 384, 317, 0.964413, 0.860669, 0.859345, 0.859149, 0.856782, 74, 0, 1, 1, 1, 1, 1
240, 618, 798, 10339686, 14, 6, 194, 112, 211, 301, 1, 1, 0.857256, 0.374658, 0.300339, 74, 0, 0, 0, 1, 1, 0
194, 646, 798, 10339686, 14, 6, 301, 223, 248, 69, 1, 0.481167, 0.481716, 0.240099, 0.120143, 74, 0, 1, 1, 1, 1, 0
112, 601, 858, 10339686, 14, 6, 194, 109, 219, 10000000, 0.645764, 0.751851, 0.72201, 0.537691, 0, 74, 0, 0, 0, 0, 1, 0
6, 686, 798, 10339686, 14, 248, 301, 223, 211, 133, 0.856887, 0.870687, 0.481716, 0.434287, 0.273643, 74, 1, 1, 0, 0, 1, 1
301, 812, 798, 10339957, 15, 133, 69, 248, 10000000, 10000000, 1, 0.856678, 1, 0, 0, 74, 0, 0, 0, 1, 1, 1
223, 822, 798, 10339957, 15, 133, 69, 248, 301, 10000000, 0.967759, 0.749593, 1, 1, 0, 74, 0, 0, 0, 1, 1, 0
211, 849, 798, 10339957, 15, 248, 133, 69, 301, 223, 1, 0.86023, 0.642509, 1, 1, 74, 0, 0, 0, 1, 0, 0
112, 601, 858, 10340061, 14, 6, 194, 109, 219, 10000000, 0.645738, 0.75182, 0.721977, 0.53767, 0, 74, 0, 0, 0, 0, 1, 1
109, 598, 924, 10340410, 15, 140, 80, 10000000, 10000000, 10000000, 0.750144, 0.537583, 0, 0, 0, 74, 0, 0, 1, 1, 1, 0
219, 598, 965, 10340410, 15, 140, 80, 253, 361, 322, 0.96447, 0.752616, 1, 1, 1, 74, 0, 0, 0, 1, 1, 0
10, 198, 711, 10341829, 9, 324, 271, 246, 190, 55, 0.967672, 0.857895, 1, 0.964298, 0.857855, 74, 1, 1, 0, 0, 0, 0
178, 198, 756, 10341829, 9, 324, 136, 271, 59, 55, 1, 0.857391, 0.965132, 1, 0.965087, 74, 1, 0, 1, 0, 0, 0
295, 198, 780, 10341829, 9, 136, 3, 271, 55, 190, 0.964565, 0.857557, 1, 1, 1, 74, 0, 0, 0, 0, 0, 0
324, 201, 812, 10341829, 9, 3, 136, 271, 55, 190, 1, 1, 1, 1, 1, 74, 0, 0, 0, 0, 0, 1
246, 201, 820, 10341829, 9, 3, 136, 271, 55, 190, 0.964752, 1, 1, 1, 1, 74, 0, 0, 0, 0, 0, 0
115, 398, 532, 10342243, 10, 79, 154, 162, 96, 182, 0.964694, 1, 0.751636, 0.537907, 0.857165, 74, 0, 0, 0, 0, 0, 1
154, 401, 638, 10342243, 10, 108, 31, 79, 96, 162, 1, 0.120264, 1, 0.753069, 0.966389, 74, 0, 1, 0, 0, 0, 0
271, 220, 798, 10342269, 10, 215, 3, 95, 352, 136, 0.818899, 0.964706, 0.792861, 0.645114, 1, 74, 0, 0, 0, 1, 0, 0
190, 201, 846, 10342269, 10, 3, 136, 271, 55, 59, 0.857517, 0.857351, 0.965087, 1, 1, 74, 0, 0, 1, 0, 0, 0
136, 247, 798, 10342269, 10, 215, 3, 227, 292, 352, 0.79243, 0.964706, 0.537537, 0.435955, 0.322557, 74, 0, 0, 1, 1, 1, 0
55, 201, 880, 10342269, 10, 3, 136, 10000000, 10000000, 10000000, 0.535948, 0.643013, 0, 0, 0, 74, 0, 1, 1, 1, 1, 0
3, 276, 798, 10342270, 10, 352, 292, 181, 227, 215, 0.843669, 0.790063, 0.602134, 0.645044, 0.682416, 74, 1, 1, 0, 1, 0, 1
154, 401, 638, 10342566, 11, 108, 31, 79, 96, 162, 1, 0.120259, 1, 0.753043, 0.966356, 74, 0, 1, 0, 0, 0, 0
79, 401, 680, 10342567, 11, 177, 108, 292, 96, 31, 0.861809, 1, 0.545884, 0.645465, 0.322192, 74, 0, 0, 0, 0, 0, 1
215, 354, 801, 10342580, 11, 289, 169, 82, 181, 177, 0.214155, 0.136903, 1, 1, 0.964621, 74, 1, 1, 0, 0, 0, 0
227, 380, 801, 10342580, 11, 360, 257, 82, 33, 181, 1, 0.858871, 1, 0.90355, 0.965584, 74, 1, 0, 0, 0, 0, 0
352, 387, 801, 10342580, 11, 317, 33, 82, 181, 31, 1, 1, 1, 1, 1, 74, 1, 0, 0, 0, 0, 1
181, 444, 798, 10342580, 11, 358, 317, 384, 82, 257, 0.956234, 0.749452, 0.723034, 1, 0.642269, 74, 1, 1, 1, 0, 0, 0
181, 444, 798, 10342890, 12, 358, 317, 384, 82, 257, 0.956194, 0.749427, 0.723007, 1, 0.642248, 74, 1, 1, 1, 0, 0, 0
31, 401, 882, 10342890, 12, 82, 181, 10000000, 10000000, 10000000, 0.643998, 0.643702, 0, 0, 0, 74, 0, 1, 1, 1, 1, 0
82, 484, 798, 10342890, 12, 337, 194, 257, 358, 387, 1, 0.924188, 1, 0.964481, 0.950491, 74, 1, 0, 0, 1, 1, 0
33, 519, 801, 10342890, 12, 194, 240, 6, 337, 387, 0.966333, 1, 0.860722, 0.966235, 1, 74, 0, 0, 0, 1, 1, 0
108, 398, 728, 10342903, 12, 352, 304, 31, 289, 177, 1, 1, 1, 0.136698, 1, 74, 1, 1, 0, 1, 0, 0
248, 801, 821, 10344157, 16, 69, 74, 133, 10000000, 10000000, 0.856293, 0.720605, 1, 0, 0, 74, 0, 0, 0, 1, 1, 0
133, 801, 847, 10344157, 16, 69, 74, 10000000, 10000000, 10000000, 0.96333, 0.683736, 0, 0, 0, 74, 0, 0, 1, 1, 1, 1
69, 801, 888, 10344428, 17, 74, 10000000, 10000000, 10000000, 10000000, 0.68371, 0, 0, 0, 0, 74, 0, 1, 1, 1, 1, 1
290, 598, 378, 10346468, 10, 85, 179, 21, 286, 347, 1, 1, 0.85873, 1, 1, 74, 0, 0, 0, 0, 1, 0
347, 601, 412, 10346468, 10, 85, 21, 332, 179, 35, 1, 1, 0.681703, 1, 0.966236, 74, 0, 0, 1, 0, 0, 0
286, 601, 419, 10346468, 10, 21, 332, 179, 130, 85, 1, 0.631648, 1, 0.633576, 0.64303, 74, 0, 1, 0, 0, 0, 0
179, 601, 445, 10346468, 10, 21, 332, 85, 130, 243, 1, 0.566132, 0.535858, 0.32174, 0.239912, 74, 0, 1, 0, 0, 0, 0
24, 486, 398, 10346494, 10, 347, 144, 286, 120, 53, 0.430217, 1, 0.721656, 0.546472, 0.749361, 74, 1, 0, 1, 0, 0, 0
53, 515, 401, 10346494, 10, 286, 35, 347, 120, 21, 1, 0.966233, 1, 1, 0.751386, 74, 0, 0, 1, 0, 0, 0
387, 587, 801, 10347091, 13, 6, 194, 112, 240, 337, 1, 1, 1, 1, 0.9658, 74, 0, 0, 0, 0, 1, 0
337, 612, 798, 10347091, 13, 301, 6, 194, 112, 240, 1, 1, 1, 1, 1, 74, 1, 0, 0, 0, 0, 0
240, 618, 798, 10347091, 13, 6, 194, 112, 211, 301, 1, 1, 0.856576, 0.374139, 0.299673, 74, 0, 0, 0, 1, 1, 0
194, 646, 798, 10347091, 13, 6, 301, 223, 248, 69, 1, 0.480739, 0.481287, 0.239886, 0.120036, 74, 0, 1, 1, 1, 1, 0
177, 401, 843, 10347103, 13, 82, 181, 31, 52, 169, 0.750992, 0.857881, 1, 0.816829, 0.535508, 74, 0, 0, 0, 0, 0, 0
31, 401, 882, 10347103, 13, 82, 181, 10000000, 10000000, 10000000, 0.643707, 0.643411, 0, 0, 0, 74, 0, 1, 1, 1, 1, 0
6, 686, 798, 10347544, 14, 248, 301, 223, 211, 133, 0.856166, 0.867718, 0.481261, 0.43281, 0.273349, 74, 1, 1, 0, 0, 1, 0
301, 812, 798, 10347544, 14, 133, 69, 248, 10000000, 10000000, 1, 0.855983, 1, 0, 0, 74, 0, 0, 0, 1, 1, 0
223, 822, 798, 10347544, 14, 133, 69, 248, 301, 10000000, 0.96697, 0.748985, 1, 1, 0, 74, 0, 0, 0, 1, 1, 0
223, 822, 798, 10347880, 15, 133, 69, 248, 301, 10000000, 0.966935, 0.748958, 1, 1, 0, 74, 0, 0, 0, 1, 1, 0
301, 812, 798, 10348157, 16, 133, 69, 248, 10000000, 10000000, 1, 0.855927, 1, 0, 0, 74, 0, 0, 0, 1, 1, 0
248, 801, 821, 10348157, 16, 69, 74, 133, 10000000, 10000000, 0.855927, 0.720259, 1, 0, 0, 74, 0, 0, 0, 1, 1, 0
124, 757, 401, 10350567, 11, 398, 367, 306, 111, 280, 1, 1, 1, 0.963378, 0.24022, 74, 1, 1, 1, 0, 1, 0
234, 779, 401, 10350567, 11, 111, 280, 87, 146, 334, 1, 0.600849, 0.53567, 0.240233, 0.136081, 74, 0, 1, 0, 1, 1, 0
306, 787, 401, 10350567, 11, 111, 146, 87, 131, 334, 1, 0.751713, 0.428536, 0.301121, 0.136081, 74, 0, 0, 0, 0, 1, 0
367, 787, 401, 10350567, 11, 87, 111, 371, 280, 146, 0.950857, 1, 0.742023, 0.360329, 0.214409, 74, 0, 0, 1, 1, 1, 0
398, 787, 401, 10350567, 11, 111, 87, 280, 334, 146, 1, 0.692354, 0.360329, 0.301338, 0.120117, 74, 0, 0, 1, 1, 1, 0
347, 601, 412, 10350598, 11, 85, 21, 332, 179, 35, 1, 1, 0.681319, 1, 0.965808, 74, 0, 0, 1, 0, 0, 0
286, 601, 419, 10350598, 11, 21, 332, 179, 130, 85, 1, 0.631236, 1, 0.633162, 0.642745, 74, 0, 1, 0, 0, 0, 0
179, 601, 445, 10350598, 11, 21, 332, 85, 130, 243, 1, 0.565691, 0.535621, 0.321597, 0.239793, 74, 0, 1, 0, 0, 0, 0
21, 601, 488, 10350598, 11, 332, 130, 186, 243, 85, 1, 0.839677, 0.545876, 0.537287, 0.682921, 74, 1, 0, 0, 0, 0, 0
85, 598, 515, 10350599, 11, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.856528, 74, 0, 0, 1, 0, 1, 0
111, 801, 468, 10350838, 12, 94, 371, 280, 131, 87, 0.747608, 0.748008, 0.684835, 0.602193, 0.817436, 74, 0, 1, 0, 0, 0, 0
87, 798, 518, 10350838, 12, 94, 131, 261, 371, 334, 0.966665, 1, 1, 1, 1, 74, 0, 0, 0, 1, 1, 0
