source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
326, 8, -1, 10299999, 1, 394, 369, 11, 8, 38, 1, 1, 1, 0.97157, 0.847865, 297, 1, 1, 0, 0, 0, 1
369, 8, -1, 10300199, 2, 29, 38, 11, 8, 160, 0.961654, 0.968965, 1, 1, 1, 297, 0, 0, 0, 0, 0, 0
394, 8, -1, 10300199, 2, 365, 369, 326, 323, 11, 1, 1, 1, 0.871424, 1, 297, 1, 1, 1, 1, 0, 1
8, 79, -1, 10300200, 2, 343, 235, 270, 165, 330, 1, 0.918631, 0.945758, 0.120734, 0.603204, 297, 1, 1, 0, 1, 1, 0
11, 1, 81, 10300200, 2, 346, 32, 150, 270, 343, 1, 0.939194, 0.215761, 0.137836, 0.137438, 297, 1, 0, 1, 1, 1, 0
38, 108, 1, 10300200, 2, 7, 170, 235, 266, 365, 0.969563, 1, 1, 1, 1, 297, 0, 0, 0, 0, 1, 0
326, 8, -1, 10300639, 3, 394, 369, 11, 8, 38, 1, 1, 1, 0.971503, 0.847799, 297, 1, 1, 0, 0, 0, 0
369, 8, -1, 10300639, 3, 29, 38, 11, 8, 160, 0.961596, 0.968913, 1, 1, 1, 297, 0, 0, 0, 0, 0, 0
11, 1, 81, 10300640, 3, 346, 32, 150, 270, 343, 1, 0.939097, 0.215751, 0.137827, 0.13743, 297, 1, 0, 1, 1, 1, 0
323, 201, 12, 10300640, 3, 199, 98, 263, 60, 7, 0.966988, 0.968307, 0.757286, 0.845141, 1, 297, 0, 0, 1, 0, 0, 1
160, 1, 41, 10304840, 4, 379, 270, 343, 330, 170, 1, 0.377971, 0.274701, 0.158906, 0.121003, 297, 1, 1, 1, 1, 1, 0
8, 79, -1, 10304840, 4, 343, 235, 270, 165, 330, 1, 0.917328, 0.944928, 0.120666, 0.602867, 297, 1, 1, 0, 1, 1, 0
11, 1, 81, 10304840, 4, 346, 32, 150, 270, 343, 1, 0.938171, 0.215653, 0.137748, 0.13735, 297, 1, 0, 1, 1, 1, 0
38, 108, 1, 10304840, 4, 7, 170, 235, 266, 365, 0.969079, 1, 1, 1, 1, 297, 0, 0, 0, 0, 1, 1
365, 212, -1, 10309040, 5, 7, 62, 98, 123, 170, 1, 0.860086, 0.85994, 1, 1, 297, 0, 0, 0, 0, 0, 0
266, 219, -1, 10309040, 5, 288, 156, 7, 149, 98, 1, 0.883123, 1, 0.821838, 0.85994, 297, 0, 0, 0, 0, 0, 0
170, 248, -1, 10309040, 5, 288, 254, 373, 320, 158, 0.41251, 0.319055, 0.241289, 0.215329, 0.189603, 297, 1, 1, 1, 1, 1, 0
7, 280, -1, 10309040, 5, 320, 149, 156, 373, 254, 0.685413, 0.958811, 0.794949, 0.475543, 0.685175, 297, 1, 0, 0, 1, 1, 1
149, 354, 1, 10309364, 6, 105, 338, 291, 155, 373, 0.137542, 0.241103, 0.274197, 0.137626, 1, 297, 1, 1, 1, 1, 1, 0
320, 401, 12, 10309364, 6, 48, 260, 158, 100, 138, 1, 0.64522, 1, 0.724342, 0.646117, 297, 0, 0, 0, 0, 0, 1
373, 401, 12, 10309364, 6, 48, 100, 158, 5, 378, 1, 0.753991, 1, 0.967998, 0.569152, 297, 0, 0, 0, 0, 1, 0
158, 401, 41, 10309700, 7, 378, 138, 48, 100, 260, 1, 0.843708, 1, 0.753964, 0.537664, 297, 1, 0, 0, 0, 0, 0
48, 401, 79, 10309700, 7, 325, 260, 138, 100, 378, 0.943498, 0.860262, 0.861458, 1, 0.547864, 297, 1, 0, 0, 0, 1, 1
100, 398, 115, 10309700, 7, 41, 118, 356, 314, 378, 0.969911, 1, 1, 1, 1, 297, 0, 0, 1, 1, 1, 0
138, 398, 157, 10309700, 7, 41, 118, 356, 314, 244, 1, 1, 1, 1, 0.971733, 297, 0, 0, 1, 1, 0, 0
100, 398, 115, 10310049, 8, 41, 118, 356, 314, 378, 0.969875, 1, 1, 1, 1, 297, 0, 0, 1, 1, 1, 0
138, 398, 157, 10310049, 8, 41, 118, 356, 314, 244, 1, 1, 1, 1, 0.971696, 297, 0, 0, 1, 1, 0, 0
260, 398, 178, 10310049, 8, 41, 116, 118, 88, 117, 1, 0.883471, 1, 0.85967, 0.968795, 297, 0, 0, 0, 0, 0, 0
325, 398, 187, 10310049, 8, 41, 351, 118, 117, 88, 1, 0.768808, 1, 1, 0.85967, 297, 0, 1, 0, 0, 0, 1
378, 398, 187, 10310049, 8, 41, 118, 117, 88, 244, 1, 1, 1, 0.752211, 0.971696, 297, 0, 0, 0, 0, 0, 0
117, 448, 198, 10310412, 9, 380, 102, 312, 88, 137, 0.605234, 0.120622, 0.430254, 1, 0.607052, 297, 1, 1, 1, 0, 0, 1
118, 401, 245, 10310412, 9, 104, 388, 381, 300, 41, 1, 1, 1, 0.869107, 1, 297, 0, 1, 1, 1, 0, 0
41, 401, 288, 10310412, 9, 104, 395, 388, 116, 302, 1, 1, 0.931059, 0.955859, 0.755156, 297, 0, 1, 1, 0, 1, 1
351, 398, 387, 10310412, 9, 24, 104, 166, 217, 115, 0.96908, 1, 1, 1, 0.698358, 297, 0, 0, 0, 0, 0, 0
116, 398, 347, 10310735, 10, 104, 217, 335, 300, 395, 1, 1, 1, 1, 1, 297, 0, 0, 1, 1, 1, 0
302, 398, 387, 10310735, 10, 104, 166, 24, 217, 300, 0.97084, 1, 0.861374, 1, 1, 297, 0, 0, 0, 0, 1, 0
388, 401, 412, 10310735, 10, 300, 24, 79, 104, 115, 1, 1, 0.120888, 0.97084, 0.755387, 297, 1, 0, 1, 0, 0, 0
395, 401, 412, 10310735, 10, 300, 154, 24, 104, 115, 1, 0.27399, 1, 0.97084, 0.725899, 297, 1, 1, 0, 0, 0, 1
98, 201, 76, 10312840, 4, 344, 368, 199, 263, 249, 0.911338, 0.758212, 0.844869, 0.754302, 0.646747, 297, 1, 1, 0, 0, 0, 0
7, 280, -1, 10312840, 4, 320, 149, 156, 373, 254, 0.685056, 0.958312, 0.794469, 0.475257, 0.684819, 297, 1, 0, 0, 1, 1, 1
60, 198, 105, 10312840, 4, 132, 249, 368, 313, 23, 1, 1, 1, 1, 0.863055, 297, 0, 0, 1, 1, 0, 0
199, 198, 153, 10312841, 4, 23, 132, 249, 368, 313, 0.970937, 1, 1, 1, 1, 297, 0, 0, 0, 1, 1, 1
263, 198, 179, 10312841, 4, 13, 193, 23, 132, 159, 1, 0.883286, 0.970937, 1, 0.968974, 297, 0, 0, 0, 0, 0, 0
313, 201, 212, 10313190, 5, 305, 23, 386, 13, 27, 0.685864, 0.970901, 0.645694, 0.846554, 0.863367, 297, 1, 0, 1, 0, 0, 0
368, 201, 212, 10313190, 5, 305, 386, 399, 366, 299, 1, 0.538078, 0.482151, 0.361384, 0.361777, 297, 1, 1, 1, 1, 1, 0
249, 201, 218, 10313190, 5, 363, 366, 305, 399, 386, 0.765469, 0.567923, 0.537038, 0.482151, 0.430463, 297, 1, 1, 1, 1, 1, 0
132, 201, 245, 10313190, 5, 299, 305, 399, 386, 193, 0.872406, 0.755839, 0.64561, 0.430463, 0.795084, 297, 0, 1, 1, 1, 0, 0
23, 201, 285, 10313190, 5, 363, 305, 386, 366, 399, 0.928285, 0.859261, 0.686091, 0.645589, 0.538009, 297, 1, 1, 1, 1, 1, 1
