source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
98, 201, 76, 10299999, 1, 267, 180, 226, 240, 60, 1, 0.964626, 0.606055, 0.636689, 0.822622, 291, 1, 0, 0, 0, 0, 1
60, 198, 105, 10300200, 2, 267, 23, 226, 126, 215, 1, 0.969531, 0.969149, 1, 0.861017, 291, 1, 0, 1, 0, 1, 0
180, 198, 153, 10300200, 2, 174, 13, 23, 267, 126, 1, 1, 1, 1, 1, 291, 0, 0, 0, 1, 0, 0
240, 198, 179, 10300200, 2, 23, 126, 267, 153, 27, 1, 1, 1, 0.969111, 0.863287, 291, 0, 0, 1, 0, 0, 0
267, 201, 212, 10300200, 2, 259, 254, 27, 174, 23, 0.60475, 0.2751, 0.971198, 0.845592, 0.969531, 291, 1, 1, 0, 0, 0, 1
226, 201, 218, 10300200, 2, 259, 206, 174, 23, 265, 0.7257, 0.60338, 0.825274, 0.969531, 0.361788, 291, 1, 1, 0, 0, 1, 0
23, 201, 284, 10300627, 3, 259, 265, 174, 13, 254, 1, 0.566531, 1, 0.969317, 0.636381, 291, 1, 1, 0, 0, 0, 0
174, 198, 351, 10300627, 3, 265, 65, 259, 186, 254, 1, 1, 1, 1, 1, 291, 1, 0, 1, 0, 0, 0
259, 198, 387, 10300628, 3, 45, 172, 65, 186, 251, 0.971831, 1, 0.968214, 1, 1, 291, 0, 0, 0, 0, 0, 1
251, 219, 398, 10300951, 4, 45, 172, 162, 65, 18, 1, 1, 0.646239, 0.860605, 0.432117, 291, 0, 0, 0, 0, 0, 0
172, 247, 398, 10300951, 4, 18, 45, 162, 255, 24, 0.963324, 1, 0.725386, 0.569998, 0.232853, 291, 0, 0, 0, 1, 0, 1
186, 201, 446, 10300951, 4, 65, 45, 172, 10000000, 10000000, 1, 0.755842, 0.862391, 0, 0, 291, 0, 0, 0, 1, 1, 0
65, 201, 485, 10300951, 4, 67, 191, 45, 10000000, 10000000, 0.215985, 0.687111, 0.539887, 0, 0, 291, 1, 0, 0, 1, 1, 1
45, 282, 398, 10305151, 5, 160, 162, 255, 18, 198, 1, 0.845854, 0.646409, 0.843756, 0.215487, 291, 0, 0, 1, 0, 1, 0
18, 312, 401, 10305151, 5, 24, 160, 255, 198, 256, 0.967364, 1, 1, 0.969692, 0.969478, 291, 0, 0, 1, 0, 1, 1
162, 354, 401, 10305151, 5, 256, 24, 160, 104, 198, 1, 1, 1, 0.968154, 1, 291, 1, 0, 0, 0, 0, 0
255, 401, 415, 10305422, 6, 24, 79, 148, 104, 160, 0.967335, 0.214934, 0.189088, 1, 0.968806, 291, 0, 1, 1, 0, 0, 1
24, 486, 398, 10305422, 6, 35, 114, 138, 53, 21, 0.882252, 0.567704, 0.646756, 0.756212, 0.21562, 291, 0, 0, 0, 0, 1, 1
53, 516, 401, 10305681, 7, 35, 81, 114, 21, 138, 1, 0.913165, 1, 0.754649, 1, 291, 0, 0, 0, 0, 0, 0
138, 555, 401, 10305681, 7, 35, 114, 21, 81, 211, 1, 1, 0.862456, 0.412946, 0.322772, 291, 0, 0, 0, 0, 1, 1
191, 201, 646, 10309151, 5, 279, 67, 107, 10, 10000000, 0.215613, 1, 0.646973, 0.845382, 0, 291, 1, 0, 0, 0, 1, 1
67, 201, 690, 10313352, 6, 279, 223, 107, 55, 173, 0.323273, 1, 0.5389, 0.439825, 0.322328, 291, 1, 0, 0, 0, 0, 1
10, 198, 713, 10313352, 6, 279, 248, 223, 130, 173, 1, 0.861005, 1, 0.645362, 1, 291, 1, 1, 0, 1, 0, 0
160, 444, 398, 10313622, 7, 138, 24, 53, 35, 114, 0.910047, 1, 0.755543, 0.439536, 0.322285, 291, 0, 0, 0, 0, 0, 0
