source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
161, 1, 41, 10299999, 1, 405, 171, 351, 448, 419, 0.21506, 0.159137, 0.158871, 0.120786, 0.705238, 437, 1, 1, 1, 1, 1
154, 54, -1, 11299999, 1, 448, 274, 405, 449, 311, 0.915114, 0.962172, 0.702757, 0.872804, 0.215734, 97, 1, 0, 1, 1, 1
274, 175, 1, 11300200, 2, 98, 124, 7, 171, 466, 1, 1, 1, 1, 0.769533, 97, 0, 0, 0, 0, 1
405, 212, -1, 11300200, 2, 449, 425, 344, 413, 466, 1, 1, 1, 0.775123, 0.760071, 97, 1, 1, 1, 1, 1
124, 201, 62, 11304400, 3, 408, 253, 98, 365, 60, 1, 0.635681, 1, 0.605266, 0.822657, 97, 1, 0, 0, 1, 0
171, 261, -1, 11304400, 3, 380, 341, 466, 150, 5, 0.972217, 0.939422, 0.932059, 1, 0, 97, 1, 1, 1, 0, 1
7, 293, -1, 11304400, 3, 413, 380, 341, 466, 303, 0.950531, 0.963477, 0.939422, 0.824702, 0.964319, 97, 1, 1, 1, 1, 0
98, 201, 87, 11308600, 4, 365, 23, 253, 267, 200, 1, 0.699748, 0.758436, 0.847084, 0.726395, 97, 1, 0, 0, 0, 0
60, 198, 89, 11308600, 4, 23, 133, 253, 408, 335, 0.968693, 1, 1, 1, 0.971543, 97, 0, 0, 0, 1, 1
365, 198, 187, 11308601, 4, 458, 194, 71, 23, 27, 1, 1, 1, 0.968693, 1, 97, 1, 0, 0, 0, 0
408, 201, 212, 11308601, 4, 406, 23, 27, 133, 160, 0.934043, 1, 0.968937, 1, 1, 97, 1, 0, 0, 0, 0
133, 201, 257, 11308872, 5, 206, 234, 23, 486, 194, 1, 0.82469, 1, 0.753677, 0.825114, 97, 0, 0, 0, 1, 0
160, 255, 198, 11308872, 5, 332, 428, 71, 27, 198, 0.859662, 0.825555, 0.969457, 1, 0.723602, 97, 1, 1, 0, 0, 0
23, 201, 298, 11308872, 5, 494, 234, 486, 458, 406, 0.967352, 1, 0.822789, 0.796575, 0.753461, 97, 1, 0, 1, 1, 1
406, 198, 387, 11308872, 5, 223, 65, 45, 189, 206, 1, 1, 0.969052, 1, 1, 97, 0, 0, 0, 0, 0
189, 261, 398, 11309286, 6, 283, 438, 443, 18, 45, 1, 0.912552, 0.911127, 0.960788, 1, 97, 0, 1, 1, 0, 0
206, 201, 459, 11309286, 6, 319, 280, 223, 65, 113, 1, 0.306398, 0.863398, 1, 0.797515, 97, 0, 1, 0, 0, 0
65, 201, 499, 11309287, 6, 319, 280, 223, 113, 67, 0.957383, 0.795183, 0.964147, 0.845782, 0.377512, 97, 0, 0, 0, 0, 0
223, 198, 554, 11309287, 6, 67, 211, 10, 185, 433, 1, 1, 0.929787, 0.107917, 0.214939, 97, 0, 0, 0, 1, 1
211, 201, 657, 11309701, 7, 433, 376, 345, 67, 107, 0.792713, 0.700731, 0.318341, 1, 0.755931, 97, 1, 1, 1, 0, 0
10, 198, 697, 11309701, 7, 345, 433, 376, 275, 191, 1, 1, 1, 0.860913, 1, 97, 1, 1, 1, 1, 0
67, 201, 705, 11309701, 7, 433, 376, 345, 250, 179, 0.961555, 0.844442, 0.795853, 0.934064, 1, 97, 1, 1, 1, 0, 0
179, 198, 746, 11309972, 8, 345, 433, 376, 442, 427, 1, 1, 1, 0.318959, 0.233413, 97, 1, 1, 1, 1, 1
376, 198, 787, 11309973, 8, 137, 3, 427, 275, 55, 1, 0.863381, 1, 1, 1, 97, 0, 0, 1, 0, 0
