source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
132, 201, 244, 10299999, 1, 299, 305, 399, 386, 193, 0.877455, 0.757727, 0.646528, 0.431075, 0.796755, 171, 0, 1, 1, 1, 0
193, 198, 351, 10300200, 2, 65, 336, 363, 205, 386, 1, 1, 0.972722, 1, 1, 171, 0, 1, 1, 0, 1
305, 198, 387, 10300200, 2, 65, 188, 45, 205, 274, 1, 1, 0.863595, 1, 1, 171, 0, 0, 0, 0, 0
399, 198, 387, 10300200, 2, 65, 45, 188, 205, 274, 1, 0.863595, 0.972873, 1, 1, 171, 0, 0, 0, 0, 0
274, 219, 398, 10304400, 3, 45, 188, 18, 65, 395, 0.971104, 1, 0.644932, 0.860019, 0.479181, 171, 0, 0, 0, 0, 1
188, 248, 398, 10304400, 3, 372, 278, 45, 335, 168, 1, 0.797117, 0.971104, 0.647354, 0.64816, 171, 1, 0, 0, 1, 0
205, 201, 446, 10304400, 3, 210, 65, 222, 188, 113, 0.783344, 1, 0.754042, 0.864383, 0.603223, 171, 0, 0, 0, 0, 0
65, 201, 485, 10304400, 3, 210, 276, 222, 113, 45, 0.758116, 0.697165, 0.63527, 0.723867, 0.431602, 171, 0, 0, 0, 0, 0
113, 198, 532, 10304710, 4, 295, 67, 210, 276, 107, 0.190071, 0.972468, 1, 0.968878, 0.644907, 171, 1, 0, 0, 0, 0
222, 198, 564, 10304711, 4, 184, 246, 271, 136, 67, 0.120886, 0.137441, 0.189045, 0.188552, 1, 171, 1, 1, 1, 1, 0
276, 201, 618, 10304711, 4, 324, 107, 67, 210, 10, 0.306383, 0.96736, 0.972468, 0.968381, 0.55031, 171, 1, 0, 0, 0, 0
45, 283, 398, 10308600, 4, 300, 395, 278, 166, 372, 0.965713, 0.916215, 0.862265, 0.700718, 0.685758, 171, 1, 1, 0, 0, 1
168, 354, 401, 10308600, 4, 24, 104, 166, 217, 279, 1, 0.971064, 1, 1, 1, 171, 0, 0, 0, 0, 0
278, 379, 401, 10308601, 4, 351, 302, 372, 339, 335, 1, 0.971104, 1, 1, 1, 171, 1, 1, 1, 1, 1
335, 387, 401, 10308601, 4, 347, 115, 372, 339, 24, 1, 1, 1, 1, 1, 171, 1, 0, 1, 1, 0
210, 201, 645, 10308911, 5, 55, 107, 67, 10, 295, 0.215224, 0.752052, 0.972027, 0.795461, 0.604453, 171, 1, 0, 0, 0, 0
67, 201, 691, 10308911, 5, 246, 107, 324, 295, 178, 0.909107, 0.429744, 0.845484, 0.949598, 0.647816, 171, 0, 1, 1, 0, 0
10, 198, 712, 10308911, 5, 324, 271, 136, 3, 246, 0.971109, 0.860934, 0.64532, 0.537871, 1, 171, 1, 1, 1, 0, 0
335, 387, 401, 10312801, 5, 347, 115, 372, 339, 24, 1, 1, 1, 1, 1, 171, 1, 0, 1, 1, 0
351, 398, 387, 10312801, 5, 24, 104, 166, 217, 115, 0.968831, 1, 1, 1, 0.69797, 171, 0, 0, 0, 0, 0
302, 398, 387, 10312801, 5, 104, 166, 24, 217, 300, 0.970624, 1, 0.861183, 1, 1, 171, 0, 0, 0, 0, 1
339, 412, 398, 10312801, 5, 395, 388, 381, 349, 300, 1, 1, 1, 1, 1, 171, 1, 1, 1, 1, 1
372, 412, 398, 10312801, 5, 144, 53, 24, 104, 166, 0.941662, 0.951588, 0.962784, 1, 1, 171, 0, 0, 0, 0, 0
217, 401, 431, 10313163, 6, 115, 104, 24, 166, 79, 0.970957, 1, 0.753506, 0.969091, 0.43627, 171, 0, 0, 0, 0, 0
166, 445, 398, 10313163, 6, 24, 53, 144, 104, 347, 1, 0.752044, 0.539392, 0.7549, 0.317418, 171, 0, 0, 0, 0, 1
104, 401, 467, 10313163, 6, 115, 154, 24, 10000000, 10000000, 0.863073, 0.483073, 0.645862, 0, 0, 171, 0, 0, 0, 1, 1
178, 198, 757, 10317111, 6, 324, 136, 271, 3, 246, 1, 0.859669, 0.967697, 0.644876, 1, 171, 1, 0, 1, 0, 0
295, 198, 780, 10317111, 6, 136, 3, 271, 324, 246, 0.967127, 0.859835, 1, 1, 1, 171, 0, 0, 0, 1, 0
324, 201, 812, 10317111, 6, 3, 136, 271, 10000000, 10000000, 1, 1, 1, 0, 0, 171, 0, 0, 0, 1, 1
246, 201, 820, 10317111, 6, 3, 136, 271, 324, 10000000, 0.967315, 1, 1, 1, 0, 171, 0, 0, 0, 1, 1
115, 398, 533, 10317363, 7, 79, 154, 162, 96, 215, 0.967274, 1, 0.75365, 0.53935, 0.188073, 171, 0, 0, 0, 0, 1
154, 401, 638, 10317363, 7, 31, 162, 96, 108, 79, 0.120624, 0.968978, 0.75509, 1, 1, 171, 1, 0, 0, 0, 0
324, 201, 812, 10317525, 7, 3, 136, 271, 10000000, 10000000, 1, 1, 1, 0, 0, 171, 0, 0, 0, 1, 1
271, 220, 798, 10317526, 7, 215, 3, 95, 352, 136, 0.821674, 0.967272, 0.795984, 0.646835, 1, 171, 0, 0, 0, 1, 0
136, 247, 798, 10317526, 7, 215, 3, 227, 292, 352, 0.795549, 0.967272, 0.538971, 0.440709, 0.323417, 171, 0, 0, 1, 1, 1
154, 401, 638, 10317790, 8, 31, 162, 96, 108, 79, 0.120618, 0.968934, 0.755055, 1, 1, 171, 1, 0, 0, 0, 0
79, 401, 680, 10317791, 8, 96, 108, 177, 292, 162, 0.64719, 1, 0.871109, 0.547736, 0.753615, 171, 0, 0, 0, 0, 0
108, 398, 728, 10318127, 9, 82, 181, 292, 10000000, 10000000, 0.753334, 0.752986, 1, 0, 0, 171, 0, 0, 0, 1, 1
24, 486, 398, 10321363, 7, 144, 286, 120, 53, 347, 1, 0.723844, 0.548355, 0.751382, 0.431383, 171, 0, 1, 0, 0, 1
53, 515, 401, 10321363, 7, 35, 120, 286, 347, 179, 0.968847, 1, 1, 1, 0.861171, 171, 0, 0, 0, 1, 0
144, 554, 401, 10321363, 7, 367, 179, 35, 21, 286, 1, 1, 1, 0.86105, 1, 171, 1, 0, 0, 0, 0
347, 601, 412, 10321363, 7, 85, 21, 332, 179, 35, 1, 1, 0.684044, 1, 0.968847, 171, 0, 0, 1, 0, 0
53, 515, 401, 10321712, 8, 35, 120, 286, 347, 179, 0.968811, 1, 1, 1, 0.861139, 171, 0, 0, 0, 1, 0
144, 554, 401, 10321712, 8, 367, 179, 35, 21, 286, 1, 1, 1, 0.861018, 1, 171, 1, 0, 0, 0, 0
347, 601, 412, 10321712, 8, 85, 21, 332, 179, 35, 1, 1, 0.684012, 1, 0.968811, 171, 0, 0, 1, 0, 0
