source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
170, 248, -1, 10299999, 1, 288, 254, 373, 320, 158, 0.413023, 0.319516, 0.241552, 0.215539, 0.189929, 211, 1, 1, 1, 1, 1
373, 401, 12, 10300200, 2, 48, 100, 158, 5, 378, 1, 0.754736, 1, 0.969072, 0.570143, 211, 0, 0, 0, 0, 1
288, 420, -1, 10300200, 2, 48, 5, 158, 61, 200, 0.862953, 1, 1, 0.860631, 0.686798, 211, 0, 0, 0, 0, 0
5, 487, -1, 10300614, 3, 338, 220, 105, 155, 200, 1, 0.937637, 0.879752, 0.137792, 0.846895, 211, 1, 0, 0, 1, 0
61, 515, 1, 10300614, 3, 105, 291, 91, 155, 220, 1, 1, 0.755186, 0.846081, 0.971384, 211, 0, 0, 0, 0, 0
200, 561, 1, 10300615, 3, 155, 91, 105, 291, 220, 1, 0.863069, 1, 0.97122, 1, 211, 0, 0, 0, 0, 0
200, 561, 1, 10304815, 4, 155, 91, 105, 291, 220, 1, 0.862678, 1, 0.97078, 1, 211, 0, 0, 0, 0, 0
338, 587, 1, 10304815, 4, 285, 183, 91, 12, 155, 1, 1, 1, 0.911772, 1, 211, 0, 0, 0, 0, 0
155, 601, 44, 10305164, 5, 183, 91, 285, 12, 114, 0.825453, 1, 0.646459, 0.538203, 0.120621, 211, 0, 0, 1, 0, 1
91, 601, 84, 10305164, 5, 183, 285, 12, 114, 10000000, 0.963029, 0.724096, 1, 0.215961, 0, 211, 0, 0, 0, 0, 1
12, 598, 111, 10305164, 5, 114, 285, 312, 239, 183, 1, 1, 0.860995, 0.859923, 1, 211, 0, 0, 1, 1, 0
183, 598, 147, 10305164, 5, 114, 287, 380, 312, 239, 1, 0.971508, 1, 1, 0.967413, 211, 0, 1, 1, 1, 1
312, 587, 201, 10309364, 6, 286, 206, 86, 114, 102, 1, 1, 1, 0.863454, 1, 211, 0, 0, 0, 0, 0
380, 587, 201, 10309364, 6, 47, 385, 319, 114, 350, 0.875182, 0.788986, 0.771108, 0.971386, 0.47658, 211, 0, 1, 1, 0, 1
239, 581, 201, 10309364, 6, 250, 114, 380, 312, 232, 0.773338, 0.971386, 1, 1, 0.232989, 211, 1, 0, 1, 1, 1
114, 601, 262, 10309364, 6, 47, 206, 286, 290, 347, 1, 0.760316, 0.550586, 0.537624, 0.31761, 211, 0, 0, 0, 0, 1
47, 598, 315, 10309688, 7, 21, 179, 286, 347, 290, 0.9699, 0.970037, 1, 1, 1, 211, 0, 0, 0, 1, 0
206, 598, 359, 10309688, 7, 21, 179, 286, 347, 85, 0.9699, 1, 1, 1, 0.774404, 211, 0, 0, 0, 1, 0
290, 598, 378, 10309688, 7, 85, 179, 21, 286, 120, 1, 1, 0.862133, 1, 0.967649, 211, 0, 0, 0, 0, 0
347, 601, 412, 10309688, 7, 85, 21, 332, 179, 35, 1, 1, 0.685139, 1, 0.970067, 211, 0, 0, 1, 0, 0
286, 601, 419, 10309688, 7, 21, 332, 179, 130, 85, 1, 0.635338, 1, 0.637288, 0.645574, 211, 0, 1, 0, 0, 0
290, 598, 378, 10309972, 8, 85, 179, 21, 286, 120, 1, 1, 0.862107, 1, 0.96762, 211, 0, 0, 0, 0, 0
347, 601, 412, 10309972, 8, 85, 21, 332, 179, 35, 1, 1, 0.685112, 1, 0.970037, 211, 0, 0, 1, 0, 0
286, 601, 419, 10309972, 8, 21, 332, 179, 130, 85, 1, 0.635309, 1, 0.63726, 0.645555, 211, 0, 1, 0, 0, 0
179, 601, 445, 10309972, 8, 21, 332, 85, 130, 243, 1, 0.570058, 0.537962, 0.323004, 0.240967, 211, 0, 1, 0, 0, 0
21, 601, 487, 10314172, 9, 332, 130, 186, 243, 85, 1, 0.843362, 0.548603, 0.539398, 0.686336, 211, 1, 0, 0, 0, 0
85, 598, 515, 10314172, 9, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.859882, 211, 0, 0, 1, 0, 1
130, 598, 552, 10314172, 9, 4, 186, 19, 273, 128, 0.966295, 1, 0.90737, 0.967367, 0.863147, 211, 0, 0, 0, 1, 0
243, 598, 580, 10314173, 9, 337, 4, 128, 186, 84, 1, 1, 1, 1, 0.86321, 211, 1, 0, 0, 0, 0
332, 598, 587, 10314173, 9, 4, 128, 84, 186, 309, 1, 1, 0.86321, 1, 0.772946, 211, 0, 0, 0, 0, 1
85, 598, 515, 10314534, 10, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.859849, 211, 0, 0, 1, 0, 1
130, 598, 552, 10314534, 10, 4, 186, 19, 273, 128, 0.966257, 1, 0.90727, 0.96733, 0.863113, 211, 0, 0, 0, 1, 0
243, 598, 580, 10314535, 10, 337, 4, 128, 186, 84, 1, 1, 1, 1, 0.863176, 211, 1, 0, 0, 0, 0
128, 642, 598, 10318373, 10, 371, 377, 318, 277, 84, 1, 0.86151, 0.602033, 0.137403, 1, 211, 1, 1, 1, 1, 0
186, 601, 647, 10318373, 10, 309, 360, 393, 19, 4, 0.79555, 0.323109, 0.214669, 1, 1, 211, 1, 1, 1, 0, 0
4, 601, 690, 10318373, 10, 309, 393, 360, 204, 236, 0.95466, 0.723048, 0.646219, 0.861577, 0.753096, 211, 1, 1, 1, 0, 0
204, 598, 752, 10318644, 11, 194, 240, 337, 6, 393, 0.861204, 1, 1, 0.64723, 1, 211, 0, 0, 1, 0, 1
236, 598, 778, 10318644, 11, 6, 194, 240, 337, 248, 0.862974, 0.968855, 1, 0.968757, 0.23309, 211, 0, 0, 0, 1, 1
309, 598, 787, 10318644, 11, 6, 194, 240, 337, 248, 1, 1, 1, 0.968757, 0.23309, 211, 0, 0, 0, 1, 1
360, 598, 787, 10318644, 11, 6, 194, 240, 337, 248, 1, 1, 1, 0.968757, 0.378885, 211, 0, 0, 0, 1, 1
393, 598, 787, 10318644, 11, 6, 194, 240, 337, 133, 1, 1, 1, 0.968757, 0.158706, 211, 0, 0, 0, 1, 1
337, 612, 798, 10319097, 12, 301, 6, 194, 240, 223, 1, 1, 1, 1, 0.159181, 211, 1, 0, 0, 0, 1
240, 618, 798, 10319097, 12, 6, 194, 211, 301, 223, 1, 1, 0.376108, 0.302208, 0.275081, 211, 0, 0, 1, 1, 1
194, 646, 798, 10319097, 12, 6, 223, 301, 248, 211, 1, 0.482914, 0.482362, 0.240694, 0.120425, 211, 0, 1, 1, 1, 1
6, 685, 798, 10319098, 12, 301, 248, 223, 211, 57, 0.878561, 0.85878, 0.482913, 0.438205, 0.316701, 211, 1, 1, 0, 0, 0
301, 812, 798, 10319369, 13, 211, 223, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 211, 0, 0, 1, 1, 1
223, 822, 798, 10319369, 13, 211, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 211, 0, 1, 1, 1, 1
223, 822, 798, 10319731, 14, 211, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 211, 0, 1, 1, 1, 1
84, 685, 598, 10322573, 11, 318, 9, 251, 261, 148, 1, 1, 0.963787, 0.756846, 0.756048, 211, 1, 0, 0, 1, 0
