source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
425, 201, 12, 10299999, 1, 133, 7, 98, 60, 124, 0.789193, 1, 1, 0.846296, 1, 314, 0, 0, 0, 0, 0, 1
124, 201, 49, 10300200, 2, 365, 267, 335, 98, 253, 0.55122, 0.241664, 0.363407, 1, 0.567294, 314, 1, 1, 1, 0, 0, 0
98, 201, 76, 10300200, 2, 23, 365, 408, 253, 335, 0.914953, 0.645917, 0.411549, 0.703299, 0.379614, 314, 0, 1, 1, 0, 1, 1
60, 198, 105, 10300200, 2, 408, 335, 23, 365, 133, 1, 0.972004, 0.968353, 1, 1, 314, 1, 1, 0, 1, 0, 0
365, 198, 187, 10308400, 3, 194, 27, 160, 13, 133, 1, 1, 1, 0.871246, 1, 314, 0, 0, 0, 0, 0, 1
335, 201, 212, 10308400, 3, 486, 458, 327, 234, 481, 0.538509, 0.537942, 0.483561, 0.431648, 0.483858, 314, 1, 1, 1, 1, 1, 0
408, 201, 212, 10308400, 3, 27, 23, 160, 133, 13, 0.967981, 0.967499, 1, 1, 0.722425, 314, 0, 0, 0, 0, 0, 0
253, 201, 218, 10308400, 3, 472, 458, 403, 494, 486, 0.791413, 0.411308, 0.478246, 0.323479, 0.323106, 314, 1, 1, 1, 1, 1, 0
160, 243, 198, 10312600, 4, 71, 332, 27, 454, 198, 0.965335, 0.754398, 1, 0.685453, 0.685347, 314, 0, 1, 0, 1, 0, 0
133, 201, 245, 10312600, 4, 406, 486, 458, 481, 327, 0.877557, 0.645919, 0.601947, 0.603841, 0.483315, 314, 1, 1, 1, 1, 1, 0
27, 277, 198, 10312600, 4, 454, 226, 332, 428, 322, 1, 0.821961, 0.646627, 0.645937, 0.60365, 314, 1, 1, 1, 1, 1, 1
13, 198, 315, 10312601, 4, 481, 472, 403, 333, 421, 1, 1, 1, 0.967116, 0.86346, 314, 1, 1, 1, 1, 1, 1
332, 387, 201, 10316801, 5, 41, 88, 117, 118, 49, 1, 0.969372, 1, 1, 0.723927, 314, 0, 0, 0, 0, 0, 0
428, 387, 201, 10316801, 5, 41, 88, 118, 117, 228, 1, 0.969372, 1, 0.966058, 0.646676, 314, 0, 0, 0, 0, 1, 0
454, 387, 201, 10316801, 5, 218, 420, 41, 88, 384, 1, 1, 1, 0.969372, 0.788563, 314, 0, 1, 0, 0, 1, 1
322, 412, 198, 10316801, 5, 291, 49, 244, 88, 41, 1, 0.97113, 0.863021, 1, 1, 314, 0, 0, 0, 0, 0, 0
226, 422, 198, 10316801, 5, 291, 88, 244, 49, 41, 1, 1, 0.79753, 0.863227, 0.861808, 314, 0, 0, 0, 0, 0, 0
41, 401, 288, 10317176, 6, 480, 388, 324, 438, 317, 0.879013, 0.793012, 0.752889, 0.633564, 0.603785, 314, 1, 1, 1, 1, 1, 1
88, 495, 198, 10317176, 6, 138, 291, 123, 420, 334, 1, 1, 0.962519, 0.724231, 0.6865, 314, 0, 0, 0, 1, 1, 1
420, 587, 201, 10317176, 6, 379, 294, 114, 102, 47, 0.908561, 0.914336, 1, 1, 0.755782, 314, 1, 0, 0, 0, 0, 1
114, 601, 262, 10321377, 7, 379, 47, 450, 435, 207, 0.907407, 1, 0.724801, 0.637803, 0.644404, 314, 1, 0, 1, 1, 0, 1
102, 677, 198, 10321377, 7, 366, 390, 337, 474, 340, 1, 0.929651, 0.755086, 0.751646, 0.723727, 314, 1, 1, 1, 1, 1, 0
47, 598, 315, 10321377, 7, 180, 290, 368, 455, 431, 1, 1, 1, 0.861392, 0.86072, 314, 0, 0, 1, 1, 1, 0
333, 201, 412, 10324801, 5, 45, 189, 65, 206, 278, 0.858737, 0.965223, 0.966108, 1, 1, 314, 0, 0, 0, 0, 0, 0
403, 201, 412, 10324801, 5, 45, 189, 113, 65, 206, 0.96608, 0.965223, 0.822833, 0.858763, 1, 314, 0, 0, 0, 0, 0, 0
472, 201, 412, 10324801, 5, 45, 189, 65, 206, 278, 0.96608, 0.965223, 0.966108, 1, 1, 314, 0, 0, 0, 0, 0, 1
324, 398, 387, 10325376, 7, 224, 24, 115, 167, 104, 1, 0.970226, 0.939825, 1, 0.9684, 314, 0, 0, 0, 0, 0, 0
388, 401, 412, 10325376, 7, 443, 412, 360, 317, 24, 1, 1, 1, 1, 1, 314, 1, 1, 1, 1, 0, 0
480, 401, 412, 10325376, 7, 443, 412, 360, 317, 155, 1, 1, 1, 1, 0.24154, 314, 1, 1, 1, 1, 1, 1
317, 401, 416, 10325699, 8, 24, 167, 104, 224, 115, 0.970192, 1, 1, 0.683377, 0.643978, 314, 0, 0, 0, 0, 0, 0
360, 412, 398, 10325699, 8, 368, 145, 24, 53, 167, 0.908487, 0.912373, 1, 0.791562, 1, 314, 1, 0, 0, 0, 0, 0
412, 412, 398, 10325699, 8, 378, 53, 24, 455, 167, 1, 1, 1, 0.683581, 1, 314, 1, 0, 0, 1, 0, 0
443, 412, 398, 10325699, 8, 24, 167, 104, 53, 455, 1, 1, 1, 0.686811, 0.478004, 314, 0, 0, 0, 0, 1, 1
167, 445, 398, 10325997, 9, 24, 455, 53, 431, 306, 1, 0.683553, 0.646535, 0.537683, 0.536991, 314, 0, 1, 0, 1, 0, 0
104, 401, 467, 10325997, 9, 224, 24, 115, 155, 79, 0.546679, 0.646774, 0.60111, 0.273382, 0.158993, 314, 0, 0, 0, 1, 0, 1
24, 486, 398, 10325997, 9, 145, 121, 455, 378, 368, 0.945845, 0.694135, 0.683553, 0.633095, 0.601494, 314, 0, 0, 1, 1, 1, 1
53, 516, 401, 10325997, 9, 35, 121, 368, 290, 455, 1, 1, 1, 0.96587, 1, 314, 0, 0, 1, 0, 1, 0
455, 587, 401, 10325997, 9, 125, 35, 21, 328, 180, 1, 1, 0.969927, 0.76938, 1, 314, 0, 0, 0, 1, 0, 0
145, 555, 401, 10326346, 10, 450, 435, 379, 35, 180, 1, 1, 1, 1, 1, 314, 1, 1, 1, 0, 0, 1
378, 587, 401, 10326346, 10, 328, 464, 35, 21, 121, 1, 1, 1, 0.969891, 1, 314, 1, 1, 0, 0, 0, 0
455, 587, 401, 10326346, 10, 125, 35, 21, 328, 180, 1, 1, 0.969891, 0.769173, 1, 314, 0, 0, 0, 1, 0, 0
368, 601, 412, 10326346, 10, 464, 248, 353, 430, 21, 0.912791, 0.683626, 0.481133, 0.273581, 0.969891, 314, 1, 1, 1, 1, 0, 0
121, 643, 398, 10326346, 10, 469, 328, 407, 387, 35, 0.955098, 0.933492, 0.68711, 0.464347, 1, 314, 1, 1, 1, 1, 0, 0
379, 598, 387, 10326682, 11, 21, 180, 121, 35, 290, 0.969855, 1, 1, 0.861055, 1, 314, 0, 0, 0, 0, 0, 0
435, 598, 387, 10326682, 11, 353, 85, 21, 180, 121, 1, 0.946061, 0.969855, 1, 1, 314, 1, 0, 0, 0, 0, 0
450, 598, 387, 10326682, 11, 85, 21, 180, 121, 35, 0.951084, 0.969855, 1, 1, 0.861055, 314, 0, 0, 0, 0, 0, 1
180, 601, 445, 10326682, 11, 304, 430, 353, 464, 248, 0.903123, 0.645814, 0.601393, 0.600808, 0.750683, 314, 1, 1, 1, 1, 1, 0
35, 683, 398, 10326682, 11, 387, 407, 93, 328, 469, 0.928622, 0.752917, 0.769909, 0.603046, 0.538585, 314, 1, 1, 0, 1, 1, 0
121, 643, 398, 10327018, 12, 469, 328, 407, 387, 35, 0.954995, 0.933346, 0.687046, 0.464275, 1, 314, 1, 1, 1, 1, 0, 0
180, 601, 445, 10327018, 12, 304, 430, 353, 464, 248, 0.903032, 0.64579, 0.601368, 0.600784, 0.750656, 314, 1, 1, 1, 1, 1, 0
21, 601, 488, 10327018, 12, 187, 430, 353, 464, 248, 0.934859, 0.843279, 0.685234, 0.537869, 0.857892, 314, 0, 1, 1, 1, 0, 0
85, 598, 515, 10327019, 12, 310, 464, 430, 353, 277, 0.857845, 1, 1, 1, 0.861538, 314, 1, 1, 1, 1, 1, 1
353, 598, 587, 10327290, 13, 19, 4, 187, 129, 84, 1, 0.965176, 1, 0.860751, 0.752496, 314, 0, 0, 0, 0, 0, 0
430, 598, 587, 10327290, 13, 84, 19, 4, 187, 129, 0.859996, 1, 0.966243, 1, 0.860751, 314, 0, 0, 0, 0, 0, 0
464, 598, 587, 10327290, 13, 84, 4, 187, 129, 277, 0.859996, 1, 1, 0.860751, 1, 314, 0, 0, 0, 0, 0, 1
278, 219, 398, 10329001, 6, 45, 18, 189, 480, 169, 0.965644, 0.753686, 1, 0.548793, 0.538729, 314, 0, 0, 0, 1, 0, 0
206, 201, 446, 10329001, 6, 280, 319, 223, 45, 65, 0.437936, 0.85801, 0.844857, 0.751057, 0.965673, 314, 1, 1, 0, 0, 0, 0
189, 248, 398, 10329001, 6, 443, 45, 470, 480, 282, 0.864924, 0.965644, 0.54882, 0.548793, 0.549081, 314, 1, 0, 1, 1, 0, 1
65, 201, 486, 10329001, 6, 319, 223, 113, 280, 67, 0.945752, 0.753357, 0.82236, 0.537165, 0.463224, 314, 1, 0, 0, 0, 0, 1
123, 553, 201, 10329376, 7, 384, 138, 420, 334, 114, 1, 1, 1, 1, 0.859995, 314, 1, 0, 1, 1, 0, 0
334, 587, 201, 10329376, 7, 491, 207, 450, 340, 460, 1, 0.929207, 0.859369, 0.776646, 0.752768, 314, 1, 0, 1, 1, 1, 0
420, 587, 201, 10329376, 7, 379, 294, 114, 102, 47, 0.905217, 0.910948, 1, 1, 0.754044, 314, 1, 0, 0, 0, 0, 0
291, 620, 198, 10329376, 7, 493, 460, 399, 340, 390, 1, 1, 1, 0.695603, 0.646361, 314, 1, 1, 1, 1, 1, 0
138, 647, 198, 10329377, 7, 120, 491, 254, 276, 399, 1, 1, 0.87542, 0.913552, 0.86435, 314, 0, 1, 1, 0, 1, 1
47, 598, 315, 10329577, 8, 180, 290, 368, 455, 431, 1, 1, 1, 0.860632, 0.859961, 314, 0, 0, 1, 1, 1, 1
207, 598, 358, 10329577, 8, 21, 180, 455, 431, 378, 1, 1, 1, 1, 1, 314, 0, 0, 1, 1, 1, 0
435, 598, 387, 10329577, 8, 353, 85, 21, 180, 121, 1, 0.945544, 0.969553, 1, 1, 314, 1, 0, 0, 0, 0, 0
450, 598, 387, 10329577, 8, 85, 21, 180, 121, 35, 0.950647, 0.969553, 1, 1, 0.860787, 314, 0, 0, 0, 0, 0, 0
276, 779, 201, 10329674, 8, 58, 127, 99, 254, 457, 1, 1, 1, 1, 1, 314, 0, 0, 0, 0, 1, 0
491, 812, 198, 10329674, 8, 58, 127, 44, 99, 193, 0.968867, 1, 0.926069, 1, 0.843476, 314, 0, 0, 0, 0, 0, 1
277, 620, 598, 10331490, 14, 255, 149, 84, 445, 144, 1, 0.755922, 0.859608, 0.602729, 0.602004, 314, 0, 0, 0, 1, 0, 0
129, 643, 598, 10331490, 14, 411, 445, 281, 84, 255, 1, 0.753272, 0.699274, 0.967059, 0.721123, 314, 1, 1, 1, 0, 0, 0
187, 601, 647, 10331490, 14, 483, 331, 400, 112, 84, 1, 0.646004, 0.322441, 0.120468, 0.752157, 314, 1, 1, 1, 1, 0, 0
4, 601, 690, 10331490, 14, 331, 483, 400, 112, 84, 0.753671, 0.632068, 0.482237, 0.240936, 0.537255, 314, 1, 1, 1, 1, 0, 1
45, 283, 398, 10333201, 7, 360, 480, 356, 169, 282, 1, 0.913737, 0.925969, 1, 0.840699, 314, 1, 1, 1, 0, 0, 1
282, 379, 401, 10333201, 7, 53, 24, 167, 104, 218, 1, 1, 1, 1, 0.968682, 314, 0, 0, 0, 0, 0, 0
480, 401, 412, 10333202, 7, 443, 412, 360, 317, 155, 1, 1, 1, 1, 0.241312, 314, 1, 1, 1, 1, 1, 0
368, 601, 412, 10333777, 9, 464, 248, 353, 430, 21, 0.910732, 0.682932, 0.480704, 0.273303, 0.969114, 314, 1, 1, 1, 1, 0, 0
290, 601, 419, 10333777, 9, 353, 430, 464, 21, 131, 0.941919, 0.322661, 0.322487, 0.969114, 0.758797, 314, 1, 1, 1, 0, 0, 0
180, 601, 445, 10333777, 9, 304, 430, 353, 464, 248, 0.901198, 0.645321, 0.60088, 0.600296, 0.750112, 314, 1, 1, 1, 1, 1, 1
127, 801, 246, 10333874, 9, 40, 58, 188, 111, 10000000, 0.926086, 1, 0.316325, 0.214876, 0, 314, 0, 0, 0, 1, 1, 0
99, 878, 198, 10333874, 9, 119, 307, 44, 127, 58, 0.240161, 0.964264, 0.964499, 0.645811, 0.538016, 314, 1, 0, 0, 1, 0, 0
248, 598, 580, 10334153, 10, 84, 4, 187, 277, 304, 0.859362, 0.965532, 1, 1, 1, 314, 0, 0, 0, 0, 0, 0
353, 598, 587, 10334153, 10, 19, 4, 187, 84, 129, 1, 0.964377, 1, 0.751942, 0.860115, 314, 0, 0, 0, 0, 0, 0
430, 598, 587, 10334153, 10, 84, 19, 4, 187, 129, 0.859362, 1, 0.965532, 1, 0.860115, 314, 0, 0, 0, 0, 0, 0
464, 598, 587, 10334153, 10, 84, 4, 187, 129, 277, 0.859362, 1, 1, 0.860115, 1, 314, 0, 0, 0, 0, 0, 0
115, 398, 533, 10334197, 10, 225, 312, 79, 155, 96, 0.137082, 0.75237, 0.964809, 1, 0.64413, 314, 1, 1, 0, 0, 0, 0
224, 398, 567, 10334197, 10, 79, 312, 155, 96, 163, 1, 1, 1, 0.64413, 0.750076, 314, 0, 0, 0, 0, 0, 1
155, 401, 638, 10334197, 10, 96, 163, 108, 79, 312, 0.751485, 0.85723, 0.951573, 1, 1, 314, 0, 0, 0, 0, 0, 0
312, 419, 598, 10334546, 11, 381, 96, 163, 310, 174, 1, 1, 1, 0.642865, 0.601312, 314, 1, 0, 0, 0, 0, 0
155, 401, 638, 10334546, 11, 96, 163, 108, 79, 312, 0.751457, 0.857198, 0.951521, 1, 1, 314, 0, 0, 0, 0, 0, 0
331, 598, 787, 10335690, 15, 6, 195, 245, 453, 426, 0.965364, 1, 1, 1, 1, 314, 0, 0, 0, 1, 1, 1
400, 598, 787, 10335690, 15, 6, 252, 195, 245, 453, 0.965364, 0.76333, 1, 1, 1, 314, 0, 1, 0, 0, 1, 0
112, 601, 858, 10335691, 15, 483, 400, 331, 453, 426, 1, 1, 1, 1, 1, 314, 1, 1, 1, 1, 1, 0
426, 612, 798, 10335974, 16, 212, 6, 195, 252, 245, 0.772489, 0.965335, 1, 0.429126, 1, 314, 0, 0, 0, 1, 0, 0
453, 612, 798, 10335974, 16, 6, 195, 245, 323, 227, 0.965335, 1, 1, 0.376577, 0.361224, 314, 0, 0, 0, 1, 1, 0
245, 619, 798, 10335975, 16, 227, 6, 195, 252, 323, 0.749981, 0.965335, 1, 0.321485, 0.158916, 314, 1, 0, 0, 1, 1, 0
195, 646, 798, 10335975, 16, 6, 323, 252, 227, 134, 1, 0.564865, 0.360536, 0.215165, 0.120263, 314, 0, 1, 1, 1, 1, 0
6, 685, 798, 10335975, 16, 227, 323, 212, 57, 252, 0.899797, 0.900104, 0.603207, 0.378292, 0.321485, 314, 1, 1, 0, 0, 1, 1
323, 812, 798, 10336402, 17, 57, 51, 212, 256, 227, 1, 0.844124, 1, 0.632972, 0.9682, 314, 0, 0, 0, 1, 0, 0
227, 822, 798, 10336402, 17, 51, 57, 329, 350, 212, 1, 1, 0.756164, 0.720886, 1, 314, 0, 0, 1, 1, 0, 1
212, 849, 798, 10336402, 17, 57, 329, 231, 256, 197, 1, 0.756164, 0.756466, 0.645996, 0.634978, 314, 0, 1, 1, 0, 0, 0
57, 889, 798, 10336402, 17, 256, 231, 329, 396, 350, 1, 0.904201, 0.867103, 0.685889, 0.643881, 314, 0, 1, 1, 1, 1, 0
212, 849, 798, 10336673, 18, 57, 329, 231, 256, 197, 1, 0.756126, 0.756311, 0.645977, 0.634951, 314, 0, 1, 1, 0, 0, 0
57, 889, 798, 10336673, 18, 256, 231, 329, 396, 350, 1, 0.904127, 0.867001, 0.685864, 0.643862, 314, 0, 1, 1, 1, 1, 0
51, 920, 801, 10336674, 18, 350, 396, 329, 256, 231, 1, 1, 1, 0.968966, 1, 314, 1, 1, 1, 0, 0, 1
350, 987, 801, 10336674, 18, 314, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 314, 0, 1, 1, 1, 1, 0
256, 980, 801, 10336958, 19, 314, 350, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 314, 0, 1, 1, 1, 1, 0
350, 987, 801, 10336958, 19, 314, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 314, 0, 1, 1, 1, 1, 1
329, 1001, 812, 10336958, 19, 314, 350, 256, 152, 396, 1, 0.965763, 1, 1, 1, 314, 0, 1, 0, 0, 1, 0
396, 1001, 812, 10336958, 19, 314, 350, 256, 152, 329, 1, 0.965763, 1, 1, 1, 314, 0, 1, 0, 0, 1, 0
231, 1001, 818, 10336958, 19, 314, 350, 256, 152, 396, 1, 0.965763, 0.960792, 1, 1, 314, 0, 1, 0, 0, 1, 0
113, 198, 531, 10337201, 7, 67, 211, 280, 319, 179, 0.968674, 0.964878, 1, 1, 0.74974, 314, 0, 0, 0, 1, 0, 0
223, 198, 564, 10337201, 7, 185, 433, 67, 107, 211, 0.120565, 0.240013, 1, 0.750425, 0.964878, 314, 1, 1, 0, 0, 0, 0
319, 198, 584, 10337201, 7, 107, 299, 250, 345, 137, 0.964832, 0.157993, 0.187725, 0.158763, 0.187564, 314, 0, 1, 1, 1, 1, 1
280, 201, 618, 10337202, 7, 376, 433, 299, 250, 107, 0.465659, 0.317089, 0.273506, 0.410089, 0.964832, 314, 1, 1, 1, 1, 0, 0
169, 354, 401, 10337401, 8, 24, 167, 104, 218, 412, 1, 1, 0.967148, 1, 1, 314, 0, 0, 0, 0, 1, 0
282, 379, 401, 10337401, 8, 53, 24, 167, 104, 218, 1, 1, 1, 1, 0.968244, 314, 0, 0, 0, 0, 0, 0
356, 387, 401, 10337401, 8, 431, 24, 378, 167, 104, 1, 1, 0.753601, 1, 1, 314, 1, 0, 1, 0, 0, 0
480, 401, 412, 10337402, 8, 443, 412, 360, 317, 155, 1, 1, 1, 1, 0.241189, 314, 1, 1, 1, 1, 1, 0
360, 412, 398, 10337402, 8, 368, 145, 24, 53, 167, 0.905278, 0.909137, 1, 0.790098, 1, 314, 1, 0, 0, 0, 0, 0
167, 445, 398, 10337673, 9, 24, 455, 53, 431, 306, 1, 0.682464, 0.645723, 0.537008, 0.536318, 314, 0, 1, 0, 1, 0, 0
