source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
23, 201, 284, 198, 351, 10300200, 1, 1, 193, 23, 700, 750, 193, 305, 386, 311, 366
23, 201, 284, 198, 387, 10300200, 2, 1, 305, 23, 700, 750, 193, 305, 386, 311, 366
23, 201, 284, 198, 387, 10300200, 5, 1, 366, 23, 700, 750, 193, 305, 386, 311, 366
23, 201, 284, 198, 387, 10300200, 3, 1, 386, 23, 700, 750, 193, 305, 386, 311, 366
23, 198, 351, 201, 412, 10300637, 5, 1, 311, 193, 700, 750, 65, 205, 299, 363, 311
23, 198, 351, 201, 412, 10300637, 4, 1, 363, 193, 700, 750, 65, 205, 299, 363, 311
23, 198, 351, 201, 418, 10300637, 3, 1, 299, 193, 700, 750, 65, 205, 299, 363, 311
23, 198, 351, 201, 446, 10300637, 2, 1, 205, 193, 700, 750, 65, 205, 299, 363, 311
23, 201, 446, 201, 485, 10305074, 1, 1, 65, 205, 700, 750, 65, 222, 113, 210, 276
23, 201, 446, 198, 532, 10305074, 3, 1, 113, 205, 700, 750, 65, 222, 113, 210, 276
23, 201, 446, 198, 564, 10305074, 2, 1, 222, 205, 700, 750, 65, 222, 113, 210, 276
23, 201, 446, 201, 618, 10305075, 5, 1, 276, 205, 700, 750, 65, 222, 113, 210, 276
23, 201, 485, 198, 532, 10305511, 2, 1, 113, 65, 700, 750, 222, 113, 210, 67, 276
23, 201, 485, 198, 564, 10305511, 1, 1, 222, 65, 700, 750, 222, 113, 210, 67, 276
23, 201, 485, 201, 618, 10305512, 5, 1, 276, 65, 700, 750, 222, 113, 210, 67, 276
23, 201, 485, 201, 645, 10305512, 3, 1, 210, 65, 700, 750, 222, 113, 210, 67, 276
23, 201, 485, 201, 691, 10305512, 4, 1, 67, 65, 700, 750, 222, 113, 210, 67, 276
23, 198, 564, 201, 618, 10305949, 3, 1, 276, 222, 700, 750, 67, 210, 276, 107, 10
23, 198, 564, 201, 645, 10305949, 2, 1, 210, 222, 700, 750, 67, 210, 276, 107, 10
23, 198, 564, 201, 691, 10305949, 1, 1, 67, 222, 700, 750, 67, 210, 276, 107, 10
23, 198, 564, 198, 712, 10305949, 5, 1, 10, 222, 700, 750, 67, 210, 276, 107, 10
170, 261, -1, 293, -1, 11300200, 4, 1, 7, 170, 700, 750, 320, 62, 373, 7, 254
170, 261, -1, 305, 1, 11300200, 2, 1, 62, 170, 700, 750, 320, 62, 373, 7, 254
170, 305, 1, 401, 12, 11304637, 5, 1, 320, 62, 700, 750, 5, 156, 254, 373, 320
170, 305, 1, 401, 12, 11304637, 4, 1, 373, 62, 700, 750, 5, 156, 254, 373, 320
170, 305, 1, 460, -1, 11304637, 2, 1, 156, 62, 700, 750, 5, 156, 254, 373, 320
170, 460, -1, 501, -1, 11309074, 3, 1, 5, 156, 700, 750, 220, 338, 5, 298, 291
170, 460, -1, 574, 1, 11309075, 4, 1, 298, 156, 700, 750, 220, 338, 5, 298, 291
170, 460, -1, 587, 1, 11309075, 2, 1, 338, 156, 700, 750, 220, 338, 5, 298, 291
170, 587, 1, 601, 25, 11313512, 5, 1, 291, 338, 700, 750, 285, 183, 91, 155, 291
170, 587, 1, 601, 57, 11313512, 4, 1, 155, 338, 700, 750, 285, 183, 91, 155, 291
170, 587, 1, 601, 98, 11313512, 3, 1, 91, 338, 700, 750, 285, 183, 91, 155, 291
170, 401, 12, 401, 53, 11321074, 5, 1, 158, 320, 700, 750, 48, 138, 378, 100, 158
170, 401, 12, 401, 92, 11321074, 1, 1, 48, 320, 700, 750, 48, 138, 378, 100, 158
170, 401, 12, 398, 101, 11321074, 4, 1, 100, 320, 700, 750, 48, 138, 378, 100, 158
170, 401, 12, 398, 145, 11321074, 2, 1, 138, 320, 700, 750, 48, 138, 378, 100, 158
170, 401, 92, 398, 145, 11321511, 3, 1, 138, 48, 700, 750, 118, 260, 138, 378, 325
170, 401, 92, 398, 170, 11321511, 2, 1, 260, 48, 700, 750, 118, 260, 138, 378, 325
170, 401, 92, 398, 187, 11321512, 5, 1, 325, 48, 700, 750, 118, 260, 138, 378, 325
170, 401, 92, 398, 187, 11321512, 4, 1, 378, 48, 700, 750, 118, 260, 138, 378, 325
170, 601, 98, 598, 97, 11321949, 4, 1, 12, 91, 700, 750, 183, 285, 114, 12, 10000000
170, 601, 98, 598, 134, 11321949, 1, 1, 183, 91, 700, 750, 183, 285, 114, 12, 10000000
170, 601, 98, 598, 172, 11321949, 2, 1, 285, 91, 700, 750, 183, 285, 114, 12, 10000000
170, 601, 98, 601, 272, 11321949, 3, 1, 114, 91, 700, 750, 183, 285, 114, 12, 10000000
170, 598, 134, 598, 172, 11322386, 5, 1, 285, 183, 700, 750, 114, 380, 312, 239, 285
170, 398, 145, 413, 198, 11325512, 5, 1, 314, 138, 700, 750, 116, 41, 118, 356, 314
170, 398, 145, 412, 198, 11325512, 4, 1, 356, 138, 700, 750, 116, 41, 118, 356, 314
170, 398, 145, 401, 257, 11325512, 3, 1, 118, 138, 700, 750, 116, 41, 118, 356, 314
170, 598, 172, 587, 201, 11326386, 4, 1, 380, 285, 700, 750, 114, 47, 287, 380, 312
170, 598, 172, 587, 201, 11326386, 5, 1, 312, 285, 700, 750, 114, 47, 287, 380, 312
170, 598, 172, 601, 272, 11326386, 1, 1, 114, 285, 700, 750, 114, 47, 287, 380, 312
170, 601, 272, 598, 347, 11326824, 5, 1, 206, 114, 700, 750, 290, 179, 347, 286, 206
170, 601, 272, 598, 371, 11326824, 1, 1, 290, 114, 700, 750, 290, 179, 347, 286, 206
170, 601, 272, 601, 412, 11326824, 3, 1, 347, 114, 700, 750, 290, 179, 347, 286, 206
170, 601, 272, 601, 458, 11326824, 2, 1, 179, 114, 700, 750, 290, 179, 347, 286, 206
170, 598, 371, 601, 412, 11327261, 5, 1, 347, 290, 700, 750, 21, 85, 179, 286, 347
170, 598, 371, 601, 426, 11327261, 4, 1, 286, 290, 700, 750, 21, 85, 179, 286, 347
170, 598, 371, 601, 458, 11327261, 3, 1, 179, 290, 700, 750, 21, 85, 179, 286, 347
170, 598, 371, 601, 501, 11327261, 1, 1, 21, 290, 700, 750, 21, 85, 179, 286, 347
170, 598, 371, 598, 503, 11327261, 2, 1, 85, 290, 700, 750, 21, 85, 179, 286, 347
170, 601, 501, 598, 503, 11327698, 5, 1, 85, 21, 700, 750, 186, 332, 243, 130, 85
170, 601, 501, 598, 540, 11327698, 4, 1, 130, 21, 700, 750, 186, 332, 243, 130, 85
170, 601, 501, 598, 574, 11327698, 10000000, 1, 243, 21, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
170, 601, 501, 598, 586, 11327699, 10000000, 1, 332, 21, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
170, 601, 501, 601, 659, 11327699, 10000000, 1, 186, 21, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
170, 601, 501, 598, 740, 11327699, 10000000, 1, 204, 21, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
170, 401, 257, 401, 300, 11333949, 3, 1, 41, 118, 700, 750, 300, 116, 41, 224, 388
170, 401, 257, 398, 333, 11333949, 2, 1, 116, 118, 700, 750, 300, 116, 41, 224, 388
170, 401, 257, 398, 367, 11333949, 4, 1, 224, 118, 700, 750, 300, 116, 41, 224, 388
170, 401, 257, 401, 412, 11333949, 5, 1, 388, 118, 700, 750, 300, 116, 41, 224, 388
