source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
143, 198, 154, 201, 245, 10300200, 2, 1, 119, 143, 700, 750, 23, 119, 174, 27, 116
143, 201, 245, 201, 285, 10304847, 5, 1, 23, 119, 700, 750, 195, 189, 165, 186, 23
143, 201, 245, 198, 379, 10304847, 3, 1, 165, 119, 700, 750, 195, 189, 165, 186, 23
143, 201, 245, 198, 387, 10304847, 2, 1, 189, 119, 700, 750, 195, 189, 165, 186, 23
143, 201, 245, 201, 418, 10304847, 4, 1, 186, 119, 700, 750, 195, 189, 165, 186, 23
143, 198, 387, 201, 419, 10309494, 5, 1, 186, 189, 700, 750, 45, 65, 135, 149, 186
143, 198, 387, 247, 398, 10309494, 3, 1, 135, 189, 700, 750, 45, 65, 135, 149, 186
143, 198, 387, 201, 446, 10309494, 4, 1, 149, 189, 700, 750, 45, 65, 135, 149, 186
143, 198, 387, 201, 486, 10309495, 2, 1, 65, 189, 700, 750, 45, 65, 135, 149, 186
143, 201, 486, 201, 645, 10314142, 2, 1, 154, 65, 700, 750, 67, 154, 10000000, 10000000, 10000000
143, 247, 398, 283, 398, 10318142, 2, 1, 45, 135, 700, 750, 18, 45, 10000000, 10000000, 10000000
143, 247, 398, 314, 401, 10318142, 1, 1, 18, 135, 700, 750, 18, 45, 10000000, 10000000, 10000000
143, 201, 645, 201, 690, 10318789, 1, 1, 67, 154, 700, 750, 67, 10000000, 10000000, 10000000, 10000000
174, 166, 201, 315, 198, 12300200, 1, 1, 27, 174, 700, 750, 27, 141, 23, 119, 71
174, 315, 198, 366, 201, 12300847, 3, 1, 177, 27, 700, 750, 49, 194, 177, 180, 105
174, 315, 198, 384, 201, 12300847, 2, 1, 194, 27, 700, 750, 49, 194, 177, 180, 105
174, 315, 198, 432, 198, 12300847, 4, 1, 180, 27, 700, 750, 49, 194, 177, 180, 105
174, 384, 201, 432, 198, 12305494, 5, 1, 180, 194, 700, 750, 104, 41, 88, 105, 180
174, 384, 201, 476, 198, 12305495, 4, 1, 105, 194, 700, 750, 104, 41, 88, 105, 180
174, 384, 201, 401, 313, 12305495, 2, 1, 41, 194, 700, 750, 104, 41, 88, 105, 180
174, 384, 201, 524, 198, 12305495, 3, 1, 88, 194, 700, 750, 104, 41, 88, 105, 180
174, 401, 313, 398, 318, 12310142, 1, 1, 104, 41, 700, 750, 104, 10000000, 10000000, 10000000, 10000000
174, 432, 198, 489, 201, 12313495, 4, 1, 49, 180, 700, 750, 196, 88, 175, 49, 109
174, 432, 198, 524, 198, 12313495, 2, 1, 88, 180, 700, 750, 196, 88, 175, 49, 109
