source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
201, 76, 181, 201, 10300200, 3, 1, 215, 98, 140, 798, 566, 71, 48, 215, 27, 267
201, 76, 201, 212, 10300200, 5, 1, 267, 98, 140, 798, 566, 71, 48, 215, 27, 267
201, 76, 278, 198, 10300200, 4, 1, 27, 98, 140, 798, 566, 71, 48, 215, 27, 267
181, 201, 242, 198, 10308712, 5, 2, 153, 215, 140, 798, 566, 178, 27, 264, 172, 153
181, 201, 278, 198, 10308712, 2, 2, 27, 215, 140, 798, 566, 178, 27, 264, 172, 153
181, 201, 356, 201, 10308713, 1, 2, 178, 215, 140, 798, 566, 178, 27, 264, 172, 153
356, 201, 448, 198, 10309225, 5, 3, 112, 178, 140, 798, 566, 160, 49, 41, 88, 112
356, 201, 401, 287, 10309225, 3, 3, 41, 178, 140, 798, 566, 160, 49, 41, 88, 112
356, 201, 495, 198, 10309225, 4, 3, 88, 178, 140, 798, 566, 160, 49, 41, 88, 112
356, 201, 513, 201, 10309225, 2, 3, 49, 178, 140, 798, 566, 160, 49, 41, 88, 112
513, 201, 553, 201, 10313737, 5, 4, 116, 49, 140, 798, 566, 266, 216, 131, 102, 116
513, 201, 581, 201, 10313737, 2, 4, 216, 49, 140, 798, 566, 266, 216, 131, 102, 116
513, 201, 587, 201, 10313737, 1, 4, 266, 49, 140, 798, 566, 266, 216, 131, 102, 116
513, 201, 648, 198, 10313737, 3, 4, 131, 49, 140, 798, 566, 266, 216, 131, 102, 116
513, 201, 677, 198, 10313738, 4, 4, 102, 49, 140, 798, 566, 266, 216, 131, 102, 116
587, 201, 598, 359, 10314250, 1, 5, 187, 266, 140, 798, 566, 187, 249, 214, 274, 58
598, 359, 644, 398, 10314762, 4, 6, 114, 187, 140, 798, 566, 124, 35, 21, 114, 85
598, 359, 682, 398, 10314762, 2, 6, 35, 187, 140, 798, 566, 124, 35, 21, 114, 85
598, 359, 601, 487, 10314762, 3, 6, 21, 187, 140, 798, 566, 124, 35, 21, 114, 85
598, 359, 598, 515, 10314762, 5, 6, 85, 187, 140, 798, 566, 124, 35, 21, 114, 85
682, 398, 718, 401, 10319274, 3, 7, 81, 35, 140, 798, 566, 140, 118, 81, 93, 211
682, 398, 757, 401, 10319274, 2, 7, 118, 35, 140, 798, 566, 140, 118, 81, 93, 211
682, 398, 780, 401, 10319274, 5, 7, 211, 35, 140, 798, 566, 140, 118, 81, 93, 211
757, 401, 787, 401, 10323786, 2, 8, 260, 118, 140, 798, 566, 228, 260, 140, 142, 87
757, 401, 798, 517, 10323787, 5, 8, 87, 118, 140, 798, 566, 228, 260, 140, 142, 87
99, 201, 201, 212, 11300200, 5, 1, 267, 17, 57, 884, 798, 23, 27, 126, 153, 267
99, 201, 201, 257, 11300200, 3, 1, 126, 17, 57, 884, 798, 23, 27, 126, 153, 267
99, 201, 201, 298, 11300200, 1, 1, 23, 17, 57, 884, 798, 23, 27, 126, 153, 267
99, 201, 253, 198, 11300200, 4, 1, 153, 17, 57, 884, 798, 23, 27, 126, 153, 267
201, 298, 296, 398, 11300712, 4, 2, 45, 23, 57, 884, 798, 201, 111, 18, 45, 162
201, 298, 298, 401, 11300712, 3, 2, 18, 23, 57, 884, 798, 201, 111, 18, 45, 162
201, 298, 398, 368, 11300713, 1, 2, 201, 23, 57, 884, 798, 201, 111, 18, 45, 162
398, 368, 398, 384, 11301225, 4, 3, 256, 201, 57, 884, 798, 24, 255, 47, 256, 104
398, 368, 401, 420, 11301225, 2, 3, 255, 201, 57, 884, 798, 24, 255, 47, 256, 104
398, 368, 499, 398, 11301225, 1, 3, 24, 201, 57, 884, 798, 24, 255, 47, 256, 104
398, 368, 401, 479, 11301225, 5, 3, 104, 201, 57, 884, 798, 24, 255, 47, 256, 104
499, 398, 504, 401, 11301737, 5, 4, 53, 24, 57, 884, 798, 21, 85, 114, 187, 53
499, 398, 598, 347, 11301737, 4, 4, 187, 24, 57, 884, 798, 21, 85, 114, 187, 53
499, 398, 598, 503, 11301737, 2, 4, 85, 24, 57, 884, 798, 21, 85, 114, 187, 53
598, 503, 627, 598, 11306250, 4, 5, 250, 85, 57, 884, 798, 84, 87, 122, 250, 90
598, 503, 653, 598, 11306250, 3, 5, 122, 85, 57, 884, 798, 84, 87, 122, 250, 90
598, 503, 697, 598, 11306250, 1, 5, 84, 85, 57, 884, 798, 84, 87, 122, 250, 90
598, 503, 798, 505, 11306250, 2, 5, 87, 85, 57, 884, 798, 84, 87, 122, 250, 90
697, 598, 775, 601, 11306762, 5, 6, 228, 84, 57, 884, 798, 37, 238, 125, 273, 228
697, 598, 787, 601, 11306762, 4, 6, 273, 84, 57, 884, 798, 37, 238, 125, 273, 228
697, 598, 801, 625, 11306762, 2, 6, 238, 84, 57, 884, 798, 37, 238, 125, 273, 228
697, 598, 801, 660, 11306762, 3, 6, 125, 84, 57, 884, 798, 37, 238, 125, 273, 228
697, 598, 798, 708, 11306762, 1, 6, 37, 84, 57, 884, 798, 37, 238, 125, 273, 228
798, 708, 812, 798, 11307275, 5, 7, 272, 37, 57, 884, 798, 57, 192, 51, 200, 272
798, 708, 863, 798, 11307275, 2, 7, 192, 37, 57, 884, 798, 57, 192, 51, 200, 272
863, 798, 904, 798, 11311787, 57, 8, 57, 192, 57, 884, 798, 57, 10000000, 10000000, 10000000, 10000000
232, -1, 201, 75, 12300200, 4, 1, 117, 243, 271, 587, 801, 100, 98, 150, 117, 275
232, -1, 201, 98, 12300200, 2, 1, 98, 243, 271, 587, 801, 100, 98, 150, 117, 275
201, 98, 300, 201, 12304712, 2, 2, 71, 98, 271, 587, 801, 23, 71, 27, 215, 264
300, 201, 384, 201, 12309225, 4, 3, 264, 71, 271, 587, 801, 280, 268, 292, 264, 41
300, 201, 398, 183, 12309225, 1, 3, 280, 71, 271, 587, 801, 280, 268, 292, 264, 41
300, 201, 412, 198, 12309225, 3, 3, 292, 71, 271, 587, 801, 280, 268, 292, 264, 41
300, 201, 416, 198, 12309225, 2, 3, 268, 71, 271, 587, 801, 280, 268, 292, 264, 41
300, 201, 401, 313, 12309225, 5, 3, 41, 71, 271, 587, 801, 280, 268, 292, 264, 41
398, 183, 384, 201, 12309737, 5, 4, 264, 280, 271, 587, 801, 266, 41, 256, 111, 264
398, 183, 398, 319, 12309737, 4, 4, 111, 280, 271, 587, 801, 266, 41, 256, 111, 264
398, 319, 467, 398, 12322249, 5, 5, 160, 111, 271, 587, 801, 104, 198, 24, 255, 160
398, 319, 401, 426, 12322249, 4, 5, 255, 111, 271, 587, 801, 104, 198, 24, 255, 160
398, 319, 401, 451, 12322250, 2, 5, 198, 111, 271, 587, 801, 104, 198, 24, 255, 160
398, 319, 512, 398, 12322250, 3, 5, 24, 111, 271, 587, 801, 104, 198, 24, 255, 160
401, 313, 398, 358, 12325737, 3, 4, 201, 41, 271, 587, 801, 198, 255, 201, 45, 256
401, 313, 398, 380, 12325737, 5, 4, 256, 41, 271, 587, 801, 198, 255, 201, 45, 256
401, 313, 401, 426, 12325737, 2, 4, 255, 41, 271, 587, 801, 198, 255, 201, 45, 256
401, 313, 309, 398, 12325737, 4, 4, 45, 41, 271, 587, 801, 198, 255, 201, 45, 256
401, 313, 401, 451, 12325737, 1, 4, 198, 41, 271, 587, 801, 198, 255, 201, 45, 256
401, 451, 401, 491, 12326249, 3, 5, 104, 198, 271, 587, 801, 21, 107, 104, 156, 96
401, 451, 475, 598, 12326250, 4, 5, 156, 198, 271, 587, 801, 21, 107, 104, 156, 96
401, 451, 298, 598, 12326250, 2, 5, 107, 198, 271, 587, 801, 21, 107, 104, 156, 96
401, 451, 601, 514, 12326250, 1, 5, 21, 198, 271, 587, 801, 21, 107, 104, 156, 96
601, 514, 598, 565, 12326762, 4, 6, 220, 21, 271, 587, 801, 273, 96, 156, 220, 137
601, 514, 510, 598, 12326762, 2, 6, 96, 21, 271, 587, 801, 273, 96, 156, 220, 137
601, 514, 475, 598, 12326762, 3, 6, 156, 21, 271, 587, 801, 273, 96, 156, 220, 137
601, 514, 732, 601, 12326763, 5, 6, 137, 21, 271, 587, 801, 273, 96, 156, 220, 137
298, 598, 401, 660, 12330762, 2, 6, 148, 107, 271, 587, 801, 79, 148, 108, 156, 130
510, 598, 598, 584, 12331275, 1, 7, 287, 96, 271, 587, 801, 287, 271, 258, 4, 79
510, 598, 601, 717, 12331275, 4, 7, 4, 96, 271, 587, 801, 287, 271, 258, 4, 79
510, 598, 401, 707, 12331275, 5, 7, 79, 96, 271, 587, 801, 287, 271, 258, 4, 79
598, 584, 598, 681, 12331787, 4, 8, 19, 287, 271, 587, 801, 4, 263, 217, 19, 213
598, 584, 601, 717, 12331787, 1, 8, 4, 287, 271, 587, 801, 4, 263, 217, 19, 213
601, 717, 598, 760, 12332299, 3, 9, 213, 4, 271, 587, 801, 263, 271, 213, 217, 234
601, 717, 598, 784, 12332299, 1, 9, 263, 4, 271, 587, 801, 263, 271, 213, 217, 234
601, 717, 584, 801, 12332299, 271, 9, 271, 4, 271, 587, 801, 263, 271, 213, 217, 234
201, 18, 201, 110, 13300200, 2, 1, 98, 278, 37, 798, 688, 56, 98, 215, 7, 275
201, 18, 318, -1, 13300200, 4, 1, 7, 278, 37, 798, 688, 56, 98, 215, 7, 275
201, 18, 127, 198, 13300200, 1, 1, 56, 278, 37, 798, 688, 56, 98, 215, 7, 275
127, 198, 201, 221, 13300712, 4, 2, 267, 56, 37, 798, 688, 27, 13, 151, 267, 126
127, 198, 198, 273, 13300712, 2, 2, 13, 56, 37, 798, 688, 27, 13, 151, 267, 126
198, 273, 201, 419, 13305225, 5, 3, 265, 13, 37, 798, 688, 256, 264, 45, 172, 265
198, 273, 288, 398, 13305225, 4, 3, 172, 13, 37, 798, 688, 256, 264, 45, 172, 265
