source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
23, 201, 285, 10299999, 1, 165, 137, 13, 189, 195, 1, 0.824247, 0.862674, 0.645526, 0.539758, 176, 1
13, 198, 315, 10300200, 2, 65, 149, 186, 195, 189, 1, 1, 1, 1, 1, 176, 0
137, 198, 351, 10300200, 2, 65, 149, 186, 195, 135, 1, 1, 1, 1, 0.863262, 176, 0
165, 198, 379, 10300200, 2, 65, 149, 135, 186, 45, 1, 1, 0.971169, 1, 0.862684, 176, 1
189, 198, 387, 10300200, 2, 65, 45, 149, 135, 186, 0.9721, 0.97052, 1, 1, 1, 176, 0
195, 201, 412, 10300200, 2, 154, 65, 45, 149, 135, 0.787234, 1, 0.97052, 1, 1, 176, 0
186, 201, 418, 10300844, 3, 65, 45, 149, 135, 154, 1, 0.970452, 1, 1, 0.235186, 176, 0
149, 201, 446, 10300844, 3, 65, 45, 67, 10000000, 10000000, 1, 0.862624, 0.189791, 0, 0, 176, 0
65, 201, 485, 10300844, 3, 154, 10000000, 10000000, 10000000, 10000000, 0.705559, 0, 0, 0, 0, 176, 1
154, 201, 645, 10301489, 4, 67, 10, 136, 182, 10000000, 1, 0.755596, 0.566212, 0.137399, 0, 176, 1
67, 201, 689, 10302133, 5, 136, 182, 55, 10, 10000000, 1, 0.647462, 0.761362, 1, 0, 176, 1
10, 198, 710, 10302133, 5, 182, 3, 136, 123, 55, 1, 0.646567, 1, 0.646077, 1, 176, 0
182, 201, 819, 10302133, 5, 3, 123, 10000000, 10000000, 10000000, 0.96985, 1, 0, 0, 0, 176, 0
10, 198, 710, 10302777, 6, 182, 3, 136, 123, 55, 1, 0.646522, 1, 0.646032, 1, 176, 0
182, 201, 819, 10302777, 6, 3, 123, 10000000, 10000000, 10000000, 0.969783, 1, 0, 0, 0, 176, 0
136, 201, 845, 10302777, 6, 123, 3, 182, 10000000, 10000000, 0.861376, 0.754275, 1, 0, 0, 176, 1
182, 201, 819, 10303421, 7, 3, 123, 10000000, 10000000, 10000000, 0.969715, 1, 0, 0, 0, 176, 0
123, 245, 798, 10312066, 8, 188, 159, 3, 95, 197, 0.821249, 0.754151, 1, 0.753904, 0.602043, 176, 0
182, 201, 820, 10315421, 7, 3, 123, 10000000, 10000000, 10000000, 0.968463, 1, 0, 0, 0, 176, 1
136, 201, 845, 10315421, 7, 123, 3, 182, 10000000, 10000000, 0.860205, 0.753249, 1, 0, 0, 176, 0
