source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
23, 201, 285, 10299999, 1, 165, 137, 13, 189, 195, 1, 0.824247, 0.862674, 0.645526, 0.539758, 179, 1
13, 198, 315, 10300200, 2, 65, 149, 186, 195, 189, 1, 1, 1, 1, 1, 179, 0
137, 198, 351, 10300200, 2, 65, 149, 186, 195, 135, 1, 1, 1, 1, 0.863262, 179, 0
165, 198, 379, 10300200, 2, 65, 135, 45, 149, 186, 1, 0.971169, 0.862684, 1, 1, 179, 1
189, 198, 387, 10300200, 2, 45, 135, 65, 149, 186, 0.97052, 1, 0.9721, 1, 1, 179, 0
195, 201, 412, 10300200, 2, 45, 135, 65, 154, 149, 0.97052, 1, 1, 0.787234, 1, 179, 0
186, 201, 418, 10300834, 3, 45, 135, 65, 149, 154, 0.970453, 1, 1, 1, 0.235187, 179, 0
149, 201, 446, 10300834, 3, 45, 65, 135, 67, 10000000, 0.862625, 1, 0.863203, 0.189791, 0, 179, 0
65, 201, 485, 10300834, 3, 45, 154, 10000000, 10000000, 10000000, 0.754797, 0.705561, 0, 0, 0, 179, 1
154, 201, 645, 10301469, 4, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 179, 0
166, 28, 198, 11299999, 1, 56, 17, 116, 160, 174, 1, 0.844759, 0.698845, 1, 0.570787, 118, 0
160, 57, 198, 11300200, 2, 174, 56, 17, 116, 119, 0.952907, 1, 0.826364, 0.539324, 0.242405, 118, 0
56, 97, 198, 11300200, 2, 174, 116, 27, 17, 119, 1, 0.755053, 0.467281, 0.752978, 0.137569, 118, 1
17, 99, 201, 11300200, 2, 27, 174, 119, 116, 71, 0.860278, 1, 0.864782, 1, 0.56706, 118, 0
174, 175, 201, 11300200, 2, 27, 71, 23, 119, 141, 1, 0.938855, 1, 1, 0.538025, 118, 0
