source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
57, 892, 798, 10299999, 1, 155, 184, 120, 37, 69, 1, 0.860613, 0.64793, 0.430284, 0.430143, 116, 1
155, 843, 798, 10300200, 2, 6, 184, 37, 120, 138, 0.60684, 0.860594, 0.645412, 0.755902, 0.363603, 116, 1
6, 685, 798, 10300556, 3, 33, 128, 193, 176, 172, 1, 1, 1, 1, 0.860293, 116, 1
176, 619, 798, 10300912, 4, 33, 148, 128, 19, 172, 1, 0.968517, 1, 0.861025, 1, 116, 0
193, 598, 787, 10300912, 4, 19, 4, 163, 148, 33, 1, 0.860864, 0.778948, 1, 0.970552, 116, 1
148, 598, 750, 10309269, 5, 4, 19, 179, 85, 16, 0.967957, 1, 0.477029, 0.323531, 0.121041, 116, 0
19, 598, 711, 10309269, 5, 4, 179, 85, 117, 159, 1, 0.548832, 0.478268, 0.363048, 0.120481, 116, 1
4, 601, 692, 10309269, 5, 21, 117, 179, 85, 16, 1, 1, 1, 0.754905, 0.752102, 116, 0
163, 381, 801, 10309269, 5, 3, 95, 159, 123, 10000000, 0.969105, 1, 1, 0.645581, 0, 116, 1
4, 601, 692, 10309625, 6, 21, 117, 179, 85, 16, 1, 1, 1, 0.754876, 0.752073, 116, 1
179, 598, 580, 10309625, 6, 85, 21, 117, 16, 131, 1, 0.752954, 1, 0.859512, 0.21501, 116, 0
179, 598, 580, 10309981, 7, 85, 21, 117, 16, 131, 1, 0.752925, 1, 0.859479, 0.215002, 116, 0
117, 598, 551, 10309981, 7, 85, 150, 21, 131, 47, 1, 0.611477, 0.484008, 0.137508, 0.12086, 116, 1
85, 598, 515, 10314337, 8, 47, 150, 21, 53, 131, 0.935712, 0.566274, 0.794015, 0.215541, 0.120316, 116, 1
21, 601, 486, 10314337, 8, 150, 47, 131, 53, 107, 1, 0.862202, 0.859605, 0.646623, 0.646356, 116, 0
21, 601, 486, 10314693, 9, 150, 47, 131, 53, 107, 1, 0.862169, 0.859572, 0.646598, 0.646331, 116, 0
159, 354, 801, 10317625, 6, 123, 95, 3, 68, 10000000, 0.860002, 1, 0.645489, 0.240463, 0, 116, 0
95, 318, 801, 10317625, 6, 123, 3, 68, 10000000, 10000000, 0.945919, 0.860652, 0.215071, 0, 0, 116, 0
3, 278, 798, 10317626, 6, 123, 68, 10, 10000000, 10000000, 1, 1, 0.431018, 0, 0, 116, 1
123, 245, 798, 10317626, 6, 10, 68, 10000000, 10000000, 10000000, 0.646527, 0.860285, 0, 0, 0, 116, 0
123, 245, 798, 10317982, 7, 10, 68, 10000000, 10000000, 10000000, 0.646503, 0.860252, 0, 0, 0, 116, 1
68, 108, 801, 10318338, 8, 123, 10, 77, 10000000, 10000000, 1, 0.430985, 0.754237, 0, 0, 116, 1
77, 86, 798, 10322694, 9, 68, 145, 123, 3, 10000000, 0.859817, 0.120316, 0.214883, 0.24125, 0, 116, 0
123, 245, 798, 10322695, 9, 10, 68, 10000000, 10000000, 10000000, 0.646174, 0.859817, 0, 0, 0, 116, 1
150, 598, 358, 10323050, 10, 47, 53, 175, 196, 131, 1, 0.646016, 0.474539, 0.361062, 0.751451, 116, 1
47, 598, 316, 10323050, 10, 175, 196, 109, 12, 10000000, 0.963639, 0.601771, 0.48305, 0.362101, 0, 116, 0
68, 108, 801, 10323051, 10, 123, 10, 77, 10000000, 10000000, 1, 0.430766, 0.753854, 0, 0, 116, 1
47, 598, 316, 10323406, 11, 175, 196, 109, 12, 10000000, 0.963598, 0.601745, 0.483029, 0.362085, 0, 116, 1
77, 86, 798, 10327407, 11, 68, 145, 123, 3, 10000000, 0.859381, 0.120248, 0.214775, 0.241113, 0, 116, 0
123, 245, 798, 10327407, 11, 10, 68, 10000000, 10000000, 10000000, 0.645847, 0.859381, 0, 0, 0, 116, 1
94, 801, 691, 11299999, 1, 87, 133, 130, 90, 118, 1, 1, 0.862489, 0.753102, 1, 119, 0
118, 801, 659, 11300200, 2, 87, 130, 133, 90, 190, 1, 1, 1, 0.860669, 0.275675, 119, 0
133, 798, 542, 11300200, 2, 87, 190, 170, 16, 40, 1, 0.537955, 0.323576, 0.121081, 0.120988, 119, 1
87, 798, 504, 11304556, 3, 190, 170, 40, 111, 10000000, 0.860325, 0.60479, 0.478596, 0.137419, 0, 119, 1
190, 787, 401, 11304556, 3, 107, 81, 35, 111, 170, 0.932606, 1, 0.84691, 1, 1, 119, 0
190, 787, 401, 11304912, 4, 107, 81, 35, 111, 170, 0.932529, 1, 0.846873, 1, 1, 119, 1
