SIGO,PDR,,,,LSGO,PDR,,,SIGO-LSGO,,,,,,,,,,
0.0126155,0.039525,0.0239294,10040,,,,,,,,,,,,,,,,
0,0.0262115,0.028529375,10041,,,,,,,,,,,,,,,,
0.01249,0.0264274,0.0376135,10042,,,,,,,,,,,,,,,,
0.020071,0.0262136,0.038579875,10043,,,,,,,,,,,,,,,,
0.027269,0.029527333,0.0351675,10044,,,,,,,,,,,,,,,,
0.0194985,0.030534143,0.027998429,10045,,,,,,,,,,,,,,,,
0.012142333,0.017039,0.037567625,10046,,,,,,,,,,,,,,,,
0.017179,0.027921,0.0271674,10047,,,,,,,,,,,,,,,,
0.0348125,0.041186714,0.029928,10048,,,,,,,,,,,,,,,,
0.02487,0.02400625,0.027477778,10049,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
LSGO,delay,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,
0.025107667,0.028692333,0.0294854,10001,,,,,,,,,,,,,,,,
0.0153695,0.042054,0.0257394,10002,,,,,,,,,,,,,,,,
0.02102,0.03185675,0.034597857,10003,,,,,,,,,,,,,,,,
0.015050667,0.024955833,0.028480167,10004,,,,,,,,,,,,,,,,
0.037343,0.030024,0.025631,10005,,,,,,,,,,,,,,,,
0.0140585,0.020087333,0.0294338,10006,,,,,,,,,,,,,,,,
0.018851,0.0252075,0.019936,10007,,,,,,,,,,,,,,,,
0.039129667,0.024236333,0.035572667,10008,,,,,,,,,,,,,,,,
0.016733,0.029824333,0.028423,10009,,,,,,,,,,,,,,,,
0.0230525,0.0224778,0.02581225,10010,,,,,,,,,,,,,,,,
0.021868667,0.02675675,0.0328845,10011,,,,,,,,,,,,,,,,
0.016112,0.026073667,0.027913,10012,,,,,,,,,,,,,,,,
0.033633,0.043154333,0.02285175,10013,,,,,,,,,,,,,,,,
0.041111667,0.0419835,0.023067,10014,,,,,,,,,,,,,,,,
0.03981,0.02481025,0.03324075,10015,,,,,,,,,,,,,,,,
0.020266333,0.0253072,0.0271925,10016,,,,,,,,,,,,,,,,
0.018427,0.02473025,0.0286087,10017,,,,,,,,,,,,,,,,
0.029448,0.063264,0.0306112,10018,,,,,,,,,,,,,,,,
0.028923,0.01655425,0.029822,10019,,,,,,,,,,,,,,,,
0.017234,0.021406,0.027069111,10020,,,,,,,,,,,,,,,,
0.02063,0.03501925,0.035887714,10021,,,,,,,,,,,,,,,,
0.0174545,0.017657,0.0291884,10022,,,,,,,,,,,,,,,,
0.0149565,0.0259085,0.031048429,10023,,,,,,,,,,,,,,,,
0.0307135,0.047325,0.0275812,10024,,,,,,,,,,,,,,,,
0.031017,0.0345955,0.027006857,10025,,,,,,,,,,,,,,,,
0.0222095,0.026852667,0.026316,10026,,,,,,,,,,,,,,,,
0.020959,0.0278695,0.034735375,10027,,,,,,,,,,,,,,,,
0.0362245,0.0258646,0.020594857,10028,,,,,,,,,,,,,,,,
0.0327155,0.02309525,0.023123667,10029,,,,,,,,,,,,,,,,
0.028437667,0.02846,0.035019714,10030,,,,,,,,,,,,,,,,
0.04884,0.0536465,0.024988,10031,,,,,,,,,,,,,,,,
0.0201115,0.0352865,0.02458,10032,,,,,,,,,,,,,,,,
0.02244,0.024673,0.030388,10033,,,,,,,,,,,,,,,,
0.027467,0.024333333,0.0307,10034,,,,,,,,,,,,,,,,
0.013912,0.025059,0.023823667,10035,,,,,,,,,,,,,,,,
0.020939,0.0248798,0.033762333,10036,,,,,,,,,,,,,,,,
0.021536667,0.028783333,0.035903,10037,,,,,,,,,,,,,,,,
0,0.020527333,0.02811425,10038,,,,,,,,,,,,,,,,
0.023378,0.0237534,0.030518625,10039,,,,,,,,,,,,,,,,
0.0114395,0.0206045,0.029186667,10040,,,,,,,,,,,,,,,,
0.029956,0.024379333,0.023529375,10041,,,,,,,,,,,,,,,,
0,0.03003425,0.0270405,10042,,,,,,,,,,,,,,,,
0.04188,0.0275235,0.033319778,10043,,,,,,,,,,,,,,,,
0.016718,0.026860667,0.035386625,10044,,,,,,,,,,,,,,,,
0.0054985,0.022409286,0.034596571,10045,,,,,,,,,,,,,,,,
0.015935333,0.024763667,0.036938333,10046,,,,,,,,,,,,,,,,
0.011884,0.0208738,0.02898825,10047,,,,,,,,,,,,,,,,
0.029884,0.0285936,0.0389366,10048,,,,,,,,,,,,,,,,
0.022095333,0.0416555,0.02858775,10049,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SIGO,Overhead,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,
41,36,18,10001,,,,,,,,,,,,,,,,
95,24.4,29.8,10002,,,,,,,,,,,,,,,,
28.5,19.5,20.5,10003,,,,,,,,,,,,,,,,
23.75,31.8,29.33333333,10004,,,,,,,,,,,,,,,,
73,20,24.71428571,10005,,,,,,,,,,,,,,,,
20,22.2,24.57142857,10006,,,,,,,,,,,,,,,,
35.5,25.4,18.66666667,10007,,,,,,,,,,,,,,,,
25.25,34.33333333,25,10008,,,,,,,,,,,,,,,,
46.5,17.66666667,30.28571429,10009,,,,,,,,,,,,,,,,
73,29.25,21.2,10010,,,,,,,,,,,,,,,,
73,33.5,17.25,10011,,,,,,,,,,,,,,,,
37,30.75,20.75,10012,,,,,,,,,,,,,,,,
39,34,14.88888889,10013,,,,,,,,,,,,,,,,
39.66666667,17.33333333,20.42857143,10014,,,,,,,,,,,,,,,,
38.66666667,31,28.85714286,10015,,,,,,,,,,,,,,,,
27.33333333,18.14285714,16,10016,,,,,,,,,,,,,,,,
93,27.5,15.44444444,10017,,,,,,,,,,,,,,,,
30.33333333,33,22,10018,,,,,,,,,,,,,,,,
83,22.4,29,10019,,,,,,,,,,,,,,,,
77,40,17,10020,,,,,,,,,,,,,,,,
24.66666667,36.66666667,23.85714286,10021,,,,,,,,,,,,,,,,
24.75,22.16666667,40,10022,,,,,,,,,,,,,,,,
24,18.66666667,15,10023,,,,,,,,,,,,,,,,
37.5,56.5,25,10024,,,,,,,,,,,,,,,,
16.5,27.25,16.57142857,10025,,,,,,,,,,,,,,,,
52,23.5,19.66666667,10026,,,,,,,,,,,,,,,,
53,24.8,16.8,10027,,,,,,,,,,,,,,,,
27.66666667,23.2,19.375,10028,,,,,,,,,,,,,,,,
25.75,23.33333333,19.85714286,10029,,,,,,,,,,,,,,,,
20.75,22.2,21.33333333,10030,,,,,,,,,,,,,,,,
28.66666667,32.25,15.25,10031,,,,,,,,,,,,,,,,
16,51,18,10032,,,,,,,,,,,,,,,,
95,22.4,21.28571429,10033,,,,,,,,,,,,,,,,
48,31,19.57142857,10034,,,,,,,,,,,,,,,,
34,47.33333333,20.57142857,10035,,,,,,,,,,,,,,,,
26,42.5,30.57142857,10036,,,,,,,,,,,,,,,,
33,29.66666667,21.625,10037,,,,,,,,,,,,,,,,
25,23.5,24.85714286,10038,,,,,,,,,,,,,,,,
43,19.8,19.85714286,10039,,,,,,,,,,,,,,,,
36,31.8,21,10040,,,,,,,,,,,,,,,,
86,26,15.5,10041,,,,,,,,,,,,,,,,
67,27,29,10042,,,,,,,,,,,,,,,,
135,23.4,22,10043,,,,,,,,,,,,,,,,
18,40.33333333,30.16666667,10044,,,,,,,,,,,,,,,,
44.5,14.57142857,15.71428571,10045,,,,,,,,,,,,,,,,
16.66666667,20,20.875,10046,,,,,,,,,,,,,,,,
70,22.2,19.6,10047,,,,,,,,,,,,,,,,
26.25,18.14285714,16.71428571,10048,,,,,,,,,,,,,,,,
33.5,29.25,14,10049,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
LSGO,Overhead,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,
31.33333333,50,30.2,10001,,,,,,,,,,,,,,,,
31,27.75,21.4,10002,,,,,,,,,,,,,,,,
16.75,21.75,21.57142857,10003,,,,,,,,,,,,,,,,
35.33333333,25.83333333,24.83333333,10004,,,,,,,,,,,,,,,,
34.5,32.75,15.14285714,10005,,,,,,,,,,,,,,,,
38,18.16666667,27,10006,,,,,,,,,,,,,,,,
25.66666667,30,28.6,10007,,,,,,,,,,,,,,,,
31,23,21.16666667,10008,,,,,,,,,,,,,,,,
45.5,34.66666667,19.42857143,10009,,,,,,,,,,,,,,,,
41.5,25.2,27.25,10010,,,,,,,,,,,,,,,,
31,33.75,15.83333333,10011,,,,,,,,,,,,,,,,
22.33333333,43,15.25,10012,,,,,,,,,,,,,,,,
76,37.33333333,17.25,10013,,,,,,,,,,,,,,,,
43.33333333,47.5,25,10014,,,,,,,,,,,,,,,,
42,34,22.625,10015,,,,,,,,,,,,,,,,
32,21.6,28.5,10016,,,,,,,,,,,,,,,,
45.5,25,15.6,10017,,,,,,,,,,,,,,,,
77,80,26.4,10018,,,,,,,,,,,,,,,,
69,33.75,34.2,10019,,,,,,,,,,,,,,,,
45.5,38.33333333,16.88888889,10020,,,,,,,,,,,,,,,,
37,29.5,21.28571429,10021,,,,,,,,,,,,,,,,
40.5,22.25,28.2,10022,,,,,,,,,,,,,,,,
28.5,17.33333333,21.28571429,10023,,,,,,,,,,,,,,,,
38,79,30,10024,,,,,,,,,,,,,,,,
45.5,29.5,18,10025,,,,,,,,,,,,,,,,
48.5,34.66666667,20.42857143,10026,,,,,,,,,,,,,,,,
30.66666667,25.25,17.375,10027,,,,,,,,,,,,,,,,
40.5,20.8,22.42857143,10028,,,,,,,,,,,,,,,,
37.5,25.25,50.66666667,10029,,,,,,,,,,,,,,,,
36,25.8,18.42857143,10030,,,,,,,,,,,,,,,,
97,63,18,10031,,,,,,,,,,,,,,,,
54.5,51,15.25,10032,,,,,,,,,,,,,,,,
79.5,28.25,21.42857143,10033,,,,,,,,,,,,,,,,
24,36,19,10034,,,,,,,,,,,,,,,,
42,88,17.33333333,10035,,,,,,,,,,,,,,,,
23.5,19,52.33333333,10036,,,,,,,,,,,,,,,,
23.33333333,33.33333333,17.75,10037,,,,,,,,,,,,,,,,
49,19.33333333,14.875,10038,,,,,,,,,,,,,,,,
49,23.4,17.125,10039,,,,,,,,,,,,,,,,
18.5,28.5,17.55555556,10040,,,,,,,,,,,,,,,,
51,18.83333333,19.75,10041,,,,,,,,,,,,,,,,
68,33,21.83333333,10042,,,,,,,,,,,,,,,,
105,23,19.77777778,10043,,,,,,,,,,,,,,,,
28.5,34.33333333,19,10044,,,,,,,,,,,,,,,,
58,15.42857143,18.57142857,10045,,,,,,,,,,,,,,,,
24.33333333,26.66666667,26.33333333,10046,,,,,,,,,,,,,,,,
50,32.2,24.5,10047,,,,,,,,,,,,,,,,
34,24,28,10048,,,,,,,,,,,,,,,,
35,35.75,16,10049,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SIGO,Hop,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,
13.5,12.5,10,10001,,,,,,,,,,,,,,,,
8,10.2,10,10002,,,,,,,,,,,,,,,,
9,10.25,10.83333333,10003,,,,,,,,,,,,,,,,
8.75,9.8,11.66666667,10004,,,,,,,,,,,,,,,,
14,10.6,11,10005,,,,,,,,,,,,,,,,
9.5,10.2,11,10006,,,,,,,,,,,,,,,,
8.5,12,11.22222222,10007,,,,,,,,,,,,,,,,
11.25,11.33333333,11.33333333,10008,,,,,,,,,,,,,,,,
9,9.5,12.42857143,10009,,,,,,,,,,,,,,,,
11,9.5,11.6,10010,,,,,,,,,,,,,,,,
0,11.5,10.125,10011,,,,,,,,,,,,,,,,
10,10.75,9.875,10012,,,,,,,,,,,,,,,,
10,10.33333333,10.77777778,10013,,,,,,,,,,,,,,,,
13.33333333,10.66666667,9.428571429,10014,,,,,,,,,,,,,,,,
11.33333333,12,12.14285714,10015,,,,,,,,,,,,,,,,
10.66666667,10.57142857,10,10016,,,,,,,,,,,,,,,,
0,9,9.444444444,10017,,,,,,,,,,,,,,,,
12.33333333,11.25,10.28571429,10018,,,,,,,,,,,,,,,,
12,11,11.6,10019,,,,,,,,,,,,,,,,
10,11.66666667,11.55555556,10020,,,,,,,,,,,,,,,,
9.666666667,10.33333333,10.57142857,10021,,,,,,,,,,,,,,,,
10.75,11.5,13,10022,,,,,,,,,,,,,,,,
7.5,12.33333333,10,10023,,,,,,,,,,,,,,,,
12.5,13.5,11,10024,,,,,,,,,,,,,,,,
10,9.75,10.85714286,10025,,,,,,,,,,,,,,,,
11,9.75,9.833333333,10026,,,,,,,,,,,,,,,,
13,9.8,11.7,10027,,,,,,,,,,,,,,,,
10.33333333,11,11.375,10028,,,,,,,,,,,,,,,,
10.5,11.16666667,11.14285714,10029,,,,,,,,,,,,,,,,
8.75,10.6,11.33333333,10030,,,,,,,,,,,,,,,,
8.666666667,13.5,10.375,10031,,,,,,,,,,,,,,,,
10,11.5,10.625,10032,,,,,,,,,,,,,,,,
11,11.4,11.71428571,10033,,,,,,,,,,,,,,,,
10,11,11.71428571,10034,,,,,,,,,,,,,,,,
5,11.66666667,11,10035,,,,,,,,,,,,,,,,
9,9.5,11.57142857,10036,,,,,,,,,,,,,,,,
6.5,9.666666667,10.625,10037,,,,,,,,,,,,,,,,
9.5,10.83333333,12.42857143,10038,,,,,,,,,,,,,,,,
8,10.4,10.28571429,10039,,,,,,,,,,,,,,,,
8,11.2,10.6,10040,,,,,,,,,,,,,,,,
0,11.5,10.125,10041,,,,,,,,,,,,,,,,
9,9.6,11,10042,,,,,,,,,,,,,,,,
10,11.2,11.125,10043,,,,,,,,,,,,,,,,
10.5,10.33333333,12.5,10044,,,,,,,,,,,,,,,,
9,10.71428571,10.14285714,10045,,,,,,,,,,,,,,,,
7.666666667,7.5,12.375,10046,,,,,,,,,,,,,,,,
9,12,9.6,10047,,,,,,,,,,,,,,,,
12,12.14285714,10.57142857,10048,,,,,,,,,,,,,,,,
8.5,10.25,9.777777778,10049,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
LSGO,Hop,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,
9.875,10.23076923,10.05882353,10001,,,,,,,,,,,,,,,,
7.857142857,11.57142857,9.238095238,10002,,,,,,,,,,,,,,,,
8.222222222,10.28571429,10.85106383,10003,,,,,,,,,,,,,,,,
9.666666667,10.125,11.55,10004,,,,,,,,,,,,,,,,
11.8,8.6,10.28947368,10005,,,,,,,,,,,,,,,,
8,7.783783784,11.21428571,10006,,,,,,,,,,,,,,,,
8.5,9.846153846,10.41176471,10007,,,,,,,,,,,,,,,,
11.25,8.428571429,11.17647059,10008,,,,,,,,,,,,,,,,
8.5,11,11.525,10009,,,,,,,,,,,,,,,,
10.4,11,9.652173913,10010,,,,,,,,,,,,,,,,
9.888888889,12.13043478,10.04,10011,,,,,,,,,,,,,,,,
6.8,9.933333333,9.435897436,10012,,,,,,,,,,,,,,,,
11,11.5,9.96969697,10013,,,,,,,,,,,,,,,,
13.5,11,8.617647059,10014,,,,,,,,,,,,,,,,
11.85714286,12.375,12.52631579,10015,,,,,,,,,,,,,,,,
11.35714286,9.571428571,9.9,10016,,,,,,,,,,,,,,,,
9.166666667,9.2,9.714285714,10017,,,,,,,,,,,,,,,,
10,13,11.26315789,10018,,,,,,,,,,,,,,,,
11,9.923076923,11.06451613,10019,,,,,,,,,,,,,,,,
10.46666667,12.46153846,9.976190476,10020,,,,,,,,,,,,,,,,
8.5,10.5,9.666666667,10021,,,,,,,,,,,,,,,,
8.857142857,9.6,12.79310345,10022,,,,,,,,,,,,,,,,
8,11.91304348,8.36,10023,,,,,,,,,,,,,,,,
11.36363636,13,10.91176471,10024,,,,,,,,,,,,,,,,
13.10526316,12.16666667,10.53571429,10025,,,,,,,,,,,,,,,,
10.66666667,10.84615385,10.81578947,10026,,,,,,,,,,,,,,,,
9.454545455,10.42857143,10.58181818,10027,,,,,,,,,,,,,,,,
12.9,11.73333333,11.73469388,10028,,,,,,,,,,,,,,,,
10.875,9.04,12.61538462,10029,,,,,,,,,,,,,,,,
9.5,10.9047619,11.71875,10030,,,,,,,,,,,,,,,,
13,15,9.037037037,10031,,,,,,,,,,,,,,,,
8.4,9.210526316,10.08695652,10032,,,,,,,,,,,,,,,,
10.18181818,10.69230769,11.05405405,10033,,,,,,,,,,,,,,,,
