source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
166, 20, 198, 10299999, 1, 116, 56, 17, 160, 32, 0.91108, 1, 0.753983, 1, 0.860895, 142, 1
160, 45, 198, 10300200, 2, 56, 17, 174, 116, 119, 1, 0.646257, 0.538969, 0.538599, 0.21611, 142, 0
56, 82, 198, 10300200, 2, 174, 116, 27, 17, 119, 0.970145, 0.846344, 0.609742, 0.723204, 0.159513, 142, 0
17, 112, 201, 10300200, 2, 174, 119, 116, 23, 27, 1, 0.864439, 1, 0.754015, 0.753989, 142, 0
116, 159, 201, 10300200, 2, 27, 119, 23, 174, 141, 1, 1, 0.861731, 1, 0.36174, 142, 1
174, 181, 201, 10300723, 3, 23, 71, 27, 119, 137, 1, 0.919954, 1, 1, 0.60901, 142, 0
119, 201, 245, 10300723, 3, 195, 189, 165, 186, 23, 0.922601, 0.938684, 0.797465, 0.699219, 1, 142, 1
27, 284, 198, 10300723, 3, 88, 194, 141, 180, 177, 0.794467, 0.863396, 0.823544, 0.635413, 0.648397, 142, 1
141, 357, 201, 10301247, 4, 88, 105, 41, 180, 194, 1, 1, 0.861658, 1, 1, 142, 0
177, 379, 201, 10301247, 4, 41, 88, 109, 105, 49, 0.969366, 1, 0.874465, 1, 0.758145, 142, 0
194, 387, 201, 10301247, 4, 104, 41, 109, 88, 105, 1, 1, 0.917173, 1, 1, 142, 0
180, 418, 198, 10301247, 4, 88, 175, 41, 105, 49, 1, 0.754814, 0.861658, 1, 0.647195, 142, 0
88, 495, 198, 10301247, 4, 196, 175, 109, 124, 49, 0.972667, 0.966176, 0.957619, 0.7605, 0.639194, 142, 1
49, 513, 201, 10301770, 5, 102, 124, 196, 175, 109, 0.971032, 1, 1, 1, 1, 142, 0
109, 553, 201, 10301770, 5, 102, 124, 196, 175, 86, 0.971032, 1, 1, 1, 0.551288, 142, 0
175, 581, 201, 10301770, 5, 102, 124, 86, 47, 173, 1, 1, 0.697974, 0.483918, 0.438594, 142, 0
196, 587, 201, 10301770, 5, 102, 124, 150, 47, 157, 1, 1, 0.56762, 0.568777, 0.430843, 142, 1
124, 648, 198, 10301771, 5, 86, 102, 157, 99, 10000000, 0.863221, 1, 0.323132, 0.159173, 0, 142, 0
124, 648, 198, 10302294, 6, 86, 102, 157, 99, 10000000, 0.863172, 1, 0.323114, 0.159159, 0, 142, 0
102, 680, 198, 10302294, 6, 157, 86, 106, 173, 113, 0.958559, 0.943245, 0.608526, 0.361916, 0.319507, 142, 1
47, 598, 316, 10302294, 6, 21, 150, 107, 85, 131, 0.968848, 1, 0.647195, 0.466683, 0.537949, 142, 0
150, 598, 359, 10302294, 6, 21, 85, 107, 35, 131, 1, 0.700025, 0.755061, 0.648367, 0.753129, 142, 1
157, 756, 201, 10302294, 6, 113, 58, 99, 106, 173, 1, 0.862223, 0.967659, 1, 1, 142, 0
86, 717, 201, 10302817, 7, 99, 113, 106, 173, 58, 1, 0.861844, 0.971463, 1, 0.754402, 142, 0
157, 756, 201, 10302817, 7, 113, 58, 99, 106, 173, 1, 0.862174, 0.967605, 1, 1, 142, 1
173, 818, 198, 10302817, 7, 58, 113, 99, 44, 106, 0.862174, 0.969575, 1, 0.844785, 1, 142, 0
173, 818, 198, 10303340, 8, 58, 113, 99, 44, 106, 0.862125, 0.96952, 1, 0.844732, 1, 142, 0
113, 801, 245, 10303340, 8, 58, 40, 10000000, 10000000, 10000000, 1, 0.537463, 0, 0, 0, 142, 1
106, 847, 198, 10303340, 8, 44, 58, 113, 99, 10000000, 0.844732, 0.646594, 0.754071, 1, 0, 142, 0
99, 878, 198, 10303340, 8, 44, 113, 58, 10000000, 10000000, 0.724056, 0.646347, 0.431063, 0, 0, 142, 1
58, 801, 286, 10303863, 9, 40, 10000000, 10000000, 10000000, 10000000, 0.949192, 0, 0, 0, 0, 142, 1
40, 798, 323, 10303863, 9, 190, 170, 126, 111, 93, 0.971479, 0.862819, 0.646123, 0.645474, 0.43198, 142, 0
40, 798, 323, 10304386, 10, 190, 170, 126, 111, 93, 0.971424, 0.862771, 0.646086, 0.645438, 0.431956, 142, 1
23, 201, 285, 10305246, 4, 165, 137, 189, 13, 195, 1, 0.823653, 0.645162, 0.862187, 0.539452, 142, 0
165, 198, 379, 10305247, 4, 65, 149, 135, 45, 186, 1, 1, 0.970641, 0.862215, 1, 142, 0
189, 198, 387, 10305247, 4, 65, 45, 135, 149, 186, 1, 0.969992, 1, 1, 1, 142, 1
186, 201, 419, 10309770, 5, 65, 45, 149, 135, 154, 1, 0.861795, 1, 0.970167, 0.234694, 142, 0
135, 247, 398, 10309770, 5, 18, 45, 10000000, 10000000, 10000000, 0.843996, 1, 0, 0, 0, 142, 1
149, 201, 446, 10309770, 5, 65, 67, 10000000, 10000000, 10000000, 1, 0.18947, 0, 0, 0, 142, 0
65, 201, 486, 10309770, 5, 67, 154, 10000000, 10000000, 10000000, 1, 0.938775, 0, 0, 0, 142, 1
21, 601, 486, 10310817, 7, 179, 117, 85, 4, 10000000, 0.860055, 0.846954, 0.84521, 0, 0, 142, 1
85, 598, 515, 10311340, 8, 4, 179, 117, 115, 84, 1, 1, 1, 0.538037, 0.431744, 142, 0
117, 598, 551, 10311341, 8, 4, 179, 115, 19, 84, 1, 1, 0.753251, 0.550491, 0.53968, 142, 0
179, 598, 580, 10311341, 8, 4, 115, 84, 148, 19, 1, 0.968466, 0.755551, 0.477133, 0.412868, 142, 1
44, 916, 201, 10311863, 9, 25, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 142, 1
4, 601, 692, 10311864, 9, 193, 148, 19, 172, 10000000, 0.965336, 0.966492, 0.966088, 0.549211, 0, 142, 1
19, 598, 711, 10311864, 9, 193, 172, 176, 148, 138, 1, 0.966654, 0.861332, 1, 0.647748, 142, 0
148, 598, 750, 10311864, 9, 176, 193, 172, 138, 6, 0.968999, 1, 1, 0.755706, 0.64664, 142, 0
19, 598, 711, 10312387, 10, 193, 172, 176, 148, 138, 1, 0.9666, 0.861284, 1, 0.647711, 142, 0
148, 598, 750, 10312387, 10, 176, 193, 172, 138, 6, 0.968944, 1, 1, 0.755663, 0.646603, 142, 0
172, 598, 781, 10312387, 10, 138, 6, 176, 193, 184, 0.971567, 0.862138, 1, 1, 0.318911, 142, 0
193, 598, 787, 10312387, 10, 6, 138, 176, 120, 184, 1, 1, 1, 0.233503, 0.159456, 142, 1
176, 619, 798, 10312910, 11, 6, 138, 184, 120, 69, 1, 1, 0.159442, 0.107838, 0.107387, 142, 0
138, 648, 798, 10312911, 11, 6, 155, 184, 120, 69, 1, 0.644829, 0.481615, 0.159544, 0.107387, 142, 0
6, 685, 798, 10312911, 11, 155, 184, 10000000, 10000000, 10000000, 0.322414, 0.274447, 0, 0, 0, 142, 1
155, 843, 798, 10313434, 12, 57, 51, 191, 140, 69, 1, 0.86109, 0.725394, 0.482847, 0.644283, 142, 1
57, 893, 798, 10313957, 13, 140, 51, 191, 147, 162, 0.844928, 0.861041, 0.684241, 0.477256, 0.411771, 142, 1
51, 921, 801, 10313957, 13, 162, 63, 147, 191, 140, 1, 0.753945, 0.861939, 1, 1, 142, 0
140, 960, 801, 10313958, 13, 63, 147, 162, 191, 101, 0.969358, 1, 1, 1, 0.362932, 142, 0
191, 1001, 812, 10313958, 13, 63, 147, 101, 162, 142, 1, 1, 0.537288, 1, 0.24131, 142, 0
51, 921, 801, 10314480, 14, 162, 63, 147, 191, 140, 1, 0.753903, 0.861891, 1, 1, 142, 0
140, 960, 801, 10314481, 14, 63, 147, 162, 191, 101, 0.969304, 1, 1, 1, 0.36291, 142, 1
191, 1001, 812, 10314481, 14, 63, 147, 101, 162, 142, 1, 1, 0.537258, 1, 0.241295, 142, 0
191, 1001, 812, 10315004, 15, 63, 147, 101, 162, 142, 1, 1, 0.537227, 1, 0.24128, 142, 0
162, 1001, 818, 10315004, 15, 63, 147, 101, 142, 1, 1, 1, 0.644673, 0.377701, 0, 142, 0
147, 1001, 841, 10315004, 15, 63, 101, 1, 10000000, 10000000, 1, 0.604811, 0.241097, 0, 0, 142, 1
45, 283, 398, 10318293, 6, 18, 24, 10000000, 10000000, 10000000, 1, 0.463898, 0, 0, 0, 142, 0
18, 314, 401, 10318293, 6, 24, 104, 53, 107, 10000000, 0.966483, 0.481836, 0.323174, 0.10768, 0, 142, 1
63, 1001, 879, 10319527, 16, 101, 142, 1, 10000000, 10000000, 0.751753, 0.410326, 0, 0, 0, 142, 1
101, 998, 922, 10319527, 16, 142, 1, 10000000, 10000000, 10000000, 0.754434, 0.538455, 0, 0, 0, 142, 0
101, 998, 922, 10320050, 17, 142, 1, 10000000, 10000000, 10000000, 0.754391, 0.538424, 0, 0, 0, 142, 1
32, 1, 295, 11299999, 1, 64, 10000000, 10000000, 10000000, 10000000, 0.752726, 0, 0, 0, 0, 140, 0
64, -1, 304, 11300200, 2, 43, 50, 145, 10000000, 10000000, 1, 0.379877, 0.21531, 0, 0, 140, 1
43, 1, 491, 11300723, 3, 145, 50, 28, 10000000, 10000000, 0.844127, 1, 0.318983, 0, 0, 140, 1
50, -1, 509, 11301246, 4, 28, 145, 121, 34, 152, 0.863442, 1, 0.646461, 0.431562, 0.108069, 140, 0
