seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10042, 7, 0, 2, 0, 22, 0
10042, 23, 0, 3, 0, 22, 0
10042, 171, 0, 12, 0, 17, 0
10042, 174, 0, 11, 0, 17, 0
10042, 38, 0, 7, 0, 17, 0
10042, 8, 0, 10, 0, 15, 0
10042, 17, 0, 12, 0, 15, 0
10042, 60, 1, 26, 29, 21, 21
10042, 119, 1, 12, 34, 21, 21
10042, 56, 1, 10, 35, 22, 22
