seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10064, 369, 1, 30, 80, 47, 47
10064, 323, 1, 20, 70, 41, 41
10064, 238, 1, 27, 69, 40, 40
10064, 344, 0, 6, 0, 40, 0
10064, 346, 0, 4, 0, 35, 0
10064, 330, 1, 15, 69, 35, 35
10064, 11, 1, 12, 72, 35, 35
10064, 123, 1, 9, 75, 42, 42
10064, 29, 1, 18, 76, 39, 39
10064, 165, 1, 60, 80, 42, 42
