seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10047, 160, 0.545455, 16, 19, 22, 12
10047, 110, 0, 25, 0, 22, 0
10047, 171, 0, 6, 0, 17, 0
10047, 38, 0, 3, 0, 17, 0
10047, 174, 0.529412, 9, 12, 17, 9
10047, 116, 0.6, 10, 13, 15, 9
10047, 7, 0, 13, 0, 15, 0
10047, 11, 1, 24, 35, 20, 20
10047, 29, 0, 1, 0, 21, 0
10047, 143, 1, 34, 38, 23, 23
