seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10038, 241, 1, 53, 56, 36, 36
10038, 60, 0, 15, 0, 36, 0
10038, 7, 1, 23, 54, 29, 29
10038, 164, 0, 23, 0, 29, 0
10038, 153, 0, 4, 0, 29, 0
10038, 147, 0, 14, 0, 26, 0
10038, 56, 1, 16, 52, 26, 26
10038, 197, 0, 6, 0, 32, 0
10038, 117, 1, 27, 48, 30, 30
10038, 98, 1, 10, 59, 31, 31
