seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10098, 215, 1, 24, 61, 36, 36
10098, 226, 0, 5, 0, 29, 0
10098, 212, 0, 6, 0, 29, 0
10098, 164, 0, 14, 0, 29, 0
10098, 281, 0, 3, 0, 25, 0
10098, 27, 0.807692, 10, 45, 26, 21
10098, 243, 0, 18, 0, 30, 0
10098, 8, 1, 36, 48, 30, 30
10098, 144, 1, 27, 48, 30, 30
10098, 285, 1, 295, 60, 32, 32
