seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10002, 32, 0, 5, 0, 36, 0
10002, 27, 1, 10, 59, 36, 36
10002, 17, 1, 19, 55, 29, 29
10002, 197, 0.448276, 23, 26, 29, 13
10002, 207, 0, 17, 0, 28, 0
10002, 247, 0.807692, 24, 40, 26, 21
10002, 180, 0, 7, 0, 30, 0
10002, 8, 1, 45, 50, 30, 30
10002, 153, 0, 6, 0, 30, 0
10002, 126, 1, 5, 60, 31, 31
