seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10081, 330, 1, 62, 80, 47, 47
10081, 176, 1, 43, 70, 42, 42
10081, 379, 1, 34, 78, 40, 40
10081, 235, 0, 8, 0, 40, 0
10081, 284, 0, 8, 0, 35, 0
10081, 368, 0, 6, 0, 35, 0
10081, 238, 1, 11, 73, 40, 40
10081, 150, 1, 15, 72, 42, 42
10081, 323, 1, 11, 78, 42, 42
10081, 132, 1, 7, 83, 42, 42
