seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10094, 160, 0.545455, 16, 19, 22, 12
10094, 119, 0, 12, 0, 21, 0
10094, 56, 0.529412, 10, 16, 17, 9
10094, 98, 0, 2, 0, 17, 0
10094, 29, 0.529412, 13, 13, 17, 9
10094, 23, 0, 4, 0, 15, 0
10094, 38, 0, 9, 0, 16, 0
10094, 60, 1, 32, 30, 21, 21
10094, 32, 0, 6, 0, 21, 0
10094, 27, 0, 4, 0, 22, 0
