seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10035, 176, 1, 12, 79, 47, 47
10035, 56, 1, 17, 75, 47, 47
10035, 150, 1, 24, 71, 40, 40
10035, 235, 1, 19, 73, 40, 40
10035, 23, 0, 5, 0, 40, 0
10035, 346, 0, 5, 0, 35, 0
10035, 284, 1, 9, 73, 40, 40
10035, 379, 1, 18, 78, 39, 39
10035, 263, 0, 6, 0, 42, 0
10035, 365, 1, 15, 84, 44, 44
