seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10082, 170, 1, 37, 74, 47, 47
10082, 199, 1, 24, 72, 42, 42
10082, 17, 1, 23, 72, 41, 41
10082, 326, 1, 23, 70, 40, 40
10082, 29, 0, 5, 0, 40, 0
10082, 394, 1, 44, 70, 35, 35
10082, 284, 1, 11, 73, 40, 40
10082, 344, 1, 18, 75, 39, 39
10082, 365, 1, 22, 78, 42, 42
10082, 238, 1, 9, 85, 44, 44
