seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10080, 368, 1, 32, 76, 47, 47
10080, 230, 1, 24, 67, 41, 41
10080, 150, 0, 10, 0, 40, 0
10080, 266, 0, 9, 0, 40, 0
10080, 32, 0, 4, 0, 40, 0
10080, 165, 0, 11, 0, 36, 0
10080, 346, 1, 10, 71, 40, 40
10080, 98, 1, 19, 74, 41, 41
10080, 249, 1, 10, 77, 42, 42
10080, 263, 1, 24, 78, 44, 44
