seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10030, 7, 1, 34, 73, 48, 48
10030, 238, 1, 40, 77, 41, 41
10030, 32, 1, 11, 79, 41, 41
10030, 264, 0, 17, 0, 40, 0
10030, 249, 0, 10, 0, 38, 0
10030, 344, 0, 6, 0, 35, 0
10030, 98, 0, 26, 0, 39, 0
10030, 284, 1, 25, 76, 42, 42
10030, 38, 1, 25, 71, 39, 39
10030, 216, 1, 24, 76, 44, 44
