seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10050, 212, 0, 6, 0, 36, 0
10050, 154, 1, 19, 59, 31, 31
10050, 23, 0, 11, 0, 29, 0
10050, 60, 0, 7, 0, 29, 0
10050, 247, 0, 27, 0, 25, 0
10050, 123, 0, 7, 0, 26, 0
10050, 241, 0, 13, 0, 30, 0
10050, 29, 1, 41, 51, 30, 30
10050, 11, 1, 17, 51, 30, 30
10050, 126, 1, 12, 57, 31, 31
