source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
270, 182, 1, 10299999, 1, 149, 129, 7, 98, 266, 1, 0.887178, 1, 0.968374, 1, 377, 0, 0, 0, 0, 1, 1
266, 219, -1, 10300200, 2, 235, 238, 368, 199, 263, 1, 0.305415, 0.613463, 1, 0.323698, 377, 1, 1, 1, 0, 1, 1
98, 201, 76, 10300200, 2, 23, 254, 159, 320, 71, 1, 1, 0.917547, 0.795763, 0.776095, 377, 0, 1, 0, 1, 0, 0
7, 280, -1, 10300200, 2, 288, 378, 156, 320, 373, 1, 0.779284, 0.913168, 0.931549, 0.913256, 377, 1, 1, 0, 1, 1, 0
149, 354, 1, 10300200, 2, 288, 338, 310, 100, 48, 1, 0.234015, 0.918042, 1, 1, 377, 1, 1, 1, 0, 0, 1
288, 420, -1, 10300621, 3, 12, 373, 320, 254, 260, 1, 1, 1, 0.968349, 1, 377, 0, 1, 1, 1, 1, 1
48, 401, 79, 10300621, 3, 41, 378, 260, 314, 241, 1, 1, 1, 0.909132, 0.872602, 377, 0, 1, 1, 1, 1, 0
100, 398, 115, 10300621, 3, 310, 41, 88, 118, 117, 1, 0.970861, 0.968129, 1, 0.969779, 377, 1, 0, 0, 0, 0, 0
338, 587, 1, 10300622, 3, 91, 331, 315, 357, 137, 1, 0.189557, 0.323677, 0.189489, 0.704678, 377, 0, 1, 1, 1, 0, 1
320, 401, 12, 10301042, 4, 325, 48, 298, 220, 338, 0.945042, 0.970734, 0.319759, 0.120927, 0.137175, 377, 1, 0, 1, 1, 1, 0
373, 401, 12, 10301042, 4, 298, 338, 105, 155, 378, 0.609743, 0.318587, 0.120563, 0.275567, 0.796767, 377, 1, 1, 1, 1, 1, 1
254, 401, 19, 10301042, 4, 244, 48, 338, 298, 220, 0.757079, 1, 0.323103, 0.215895, 0.120927, 377, 1, 0, 1, 1, 1, 0
260, 398, 178, 10301043, 4, 310, 378, 325, 339, 278, 1, 1, 0.970577, 0.876662, 0.189108, 377, 1, 1, 1, 1, 1, 0
91, 601, 84, 10305043, 4, 239, 122, 137, 102, 88, 0.793631, 0.75384, 0.686102, 0.639467, 0.773584, 377, 1, 0, 0, 0, 0, 1
137, 647, 198, 10305044, 4, 120, 359, 232, 316, 345, 0.871969, 0.886255, 0.2756, 0.776066, 0.687296, 377, 0, 1, 1, 1, 1, 1
378, 398, 187, 10305464, 5, 224, 41, 88, 122, 117, 1, 1, 0.967625, 0.785793, 1, 377, 0, 0, 0, 0, 0, 1
102, 677, 198, 10305465, 5, 40, 389, 316, 345, 350, 1, 1, 0.93047, 0.949954, 0.86088, 377, 0, 1, 1, 1, 1, 1
235, 201, 18, 10316621, 3, 159, 368, 199, 100, 27, 1, 1, 1, 0.782094, 0.782892, 377, 0, 1, 0, 0, 0, 1
199, 198, 153, 10316621, 3, 71, 118, 27, 244, 238, 1, 0.866692, 0.970928, 0.784147, 1, 377, 0, 0, 0, 1, 1, 0
263, 198, 179, 10316621, 3, 71, 249, 344, 368, 336, 0.952212, 1, 1, 1, 0.232466, 377, 0, 1, 1, 1, 1, 0
199, 198, 153, 10317042, 4, 71, 118, 27, 244, 238, 1, 0.866533, 0.970884, 0.783888, 1, 377, 0, 0, 0, 1, 1, 0
159, 242, 198, 10317042, 4, 378, 366, 157, 305, 386, 1, 0.69642, 0.410034, 0.411301, 0.322713, 377, 1, 1, 1, 1, 1, 1
345, 787, 201, 10317886, 6, 124, 367, 58, 234, 126, 1, 0.911848, 0.968831, 0.765495, 1, 377, 0, 1, 0, 1, 0, 0
350, 787, 201, 10317886, 6, 35, 58, 40, 126, 250, 1, 0.968831, 0.876748, 0.967749, 1, 377, 0, 0, 0, 0, 1, 0
389, 812, 198, 10317886, 6, 345, 350, 187, 58, 398, 1, 0.967197, 0.872373, 0.968831, 0.700555, 377, 1, 1, 0, 0, 1, 1
232, 798, 180, 10321465, 5, 237, 58, 126, 250, 319, 1, 0.968458, 0.967377, 1, 1, 377, 1, 0, 0, 1, 1, 0
359, 812, 198, 10321465, 5, 345, 350, 58, 126, 250, 1, 0.966825, 0.968458, 1, 1, 377, 1, 1, 0, 0, 1, 1
120, 642, 398, 10321465, 5, 87, 124, 234, 111, 35, 1, 1, 0.876375, 0.700006, 1, 377, 0, 0, 1, 0, 0, 1
117, 449, 198, 10321885, 6, 395, 279, 388, 302, 335, 1, 0.760558, 0.60435, 0.549281, 0.360896, 377, 1, 1, 1, 1, 1, 0
88, 495, 198, 10321885, 6, 47, 312, 335, 302, 53, 1, 1, 0.78537, 0.757991, 0.769796, 377, 0, 1, 1, 1, 0, 0
41, 401, 288, 10321885, 6, 144, 47, 339, 335, 278, 1, 0.779393, 0.916507, 1, 1, 377, 0, 0, 1, 1, 1, 1
111, 801, 467, 10321887, 6, 280, 371, 277, 377, 87, 0.9642, 0.752079, 0.753649, 0.699177, 0.844147, 377, 1, 1, 1, 1, 0, 0
345, 787, 201, 10322307, 7, 124, 367, 58, 234, 126, 1, 0.910625, 0.96837, 0.762913, 1, 377, 0, 1, 0, 1, 0, 1
350, 787, 201, 10322307, 7, 35, 58, 40, 126, 250, 1, 0.96837, 0.875053, 0.967289, 1, 377, 0, 0, 0, 0, 1, 0
58, 801, 289, 10322307, 7, 234, 76, 306, 139, 283, 1, 1, 0.791735, 0.794998, 0.751462, 377, 1, 0, 1, 0, 1, 0
187, 798, 359, 10322308, 7, 111, 398, 367, 306, 234, 1, 1, 1, 1, 1, 377, 0, 1, 1, 1, 1, 0
398, 787, 401, 10322308, 7, 111, 87, 143, 371, 146, 0.966301, 0.683855, 0.609426, 0.362236, 0.377863, 377, 0, 0, 0, 1, 0, 0
126, 801, 246, 10322728, 8, 81, 367, 40, 283, 58, 0.91041, 0.778266, 0.928817, 0.753396, 0.968326, 377, 0, 1, 0, 1, 0, 0
58, 801, 289, 10322728, 8, 234, 76, 306, 139, 283, 1, 1, 0.791682, 0.794945, 0.751429, 377, 1, 0, 1, 0, 1, 0
250, 801, 219, 10325886, 6, 234, 58, 306, 126, 40, 1, 0.967997, 0.68408, 1, 0.646128, 377, 1, 0, 1, 0, 0, 0
345, 787, 201, 10325886, 6, 124, 367, 58, 234, 126, 1, 0.909636, 0.967997, 0.760835, 1, 377, 0, 1, 0, 1, 0, 1
350, 787, 201, 10325886, 6, 35, 58, 40, 126, 250, 1, 0.967997, 0.873684, 0.966917, 1, 377, 0, 0, 0, 0, 1, 0
126, 801, 246, 10325886, 6, 81, 367, 40, 283, 58, 0.909538, 0.776358, 0.928136, 0.752948, 0.967997, 377, 0, 1, 0, 1, 0, 0
339, 412, 398, 10326307, 7, 206, 286, 53, 24, 96, 1, 0.861974, 1, 0.967424, 0.215532, 377, 0, 1, 0, 0, 1, 0
335, 387, 401, 10326307, 7, 351, 302, 24, 115, 96, 1, 0.861558, 1, 1, 0.759636, 377, 1, 1, 0, 0, 0, 0
278, 379, 401, 10326307, 7, 351, 302, 182, 20, 24, 1, 1, 0.15928, 0.120518, 0.967424, 377, 1, 1, 1, 1, 0, 0
47, 598, 315, 10326307, 7, 35, 179, 286, 120, 347, 0.968332, 0.968303, 1, 0.965923, 1, 377, 0, 0, 1, 0, 1, 1
126, 801, 246, 10326307, 7, 81, 367, 40, 283, 58, 0.909422, 0.776104, 0.928046, 0.752889, 0.967954, 377, 0, 1, 0, 1, 0, 0
58, 801, 289, 10326307, 7, 234, 76, 306, 139, 283, 1, 1, 0.791234, 0.794493, 0.75114, 377, 1, 0, 1, 0, 1, 0
120, 643, 398, 10330728, 8, 87, 124, 234, 111, 35, 1, 1, 0.872832, 0.698497, 1, 377, 0, 0, 1, 0, 0, 0
286, 601, 419, 10330728, 8, 234, 81, 306, 367, 35, 1, 1, 0.6991, 0.646511, 1, 377, 1, 0, 1, 1, 0, 0
35, 683, 398, 10330728, 8, 283, 367, 398, 306, 87, 0.903723, 0.820652, 0.752012, 0.6991, 0.759303, 377, 1, 1, 1, 1, 0, 1
306, 787, 401, 10331150, 9, 371, 334, 111, 280, 143, 1, 0.774438, 0.965385, 0.563538, 0.430265, 377, 1, 1, 0, 1, 0, 0
367, 787, 401, 10331150, 9, 84, 111, 87, 70, 280, 1, 0.965385, 0.683029, 0.761395, 0.475076, 377, 0, 0, 0, 0, 1, 0
398, 787, 401, 10331150, 9, 111, 87, 143, 371, 146, 0.965385, 0.683029, 0.607789, 0.36185, 0.377233, 377, 0, 0, 0, 1, 0, 0
283, 819, 398, 10331150, 9, 398, 367, 306, 111, 371, 1, 1, 1, 1, 0.75287, 377, 1, 1, 1, 0, 1, 1
306, 787, 401, 10331571, 10, 371, 334, 111, 280, 143, 1, 0.774186, 0.965341, 0.563494, 0.430245, 377, 1, 1, 0, 1, 0, 0
367, 787, 401, 10331571, 10, 84, 111, 87, 70, 280, 1, 0.965341, 0.682989, 0.761151, 0.475044, 377, 0, 0, 0, 0, 1, 0
398, 787, 401, 10331571, 10, 111, 87, 143, 371, 146, 0.965341, 0.682989, 0.607711, 0.361831, 0.377203, 377, 0, 0, 0, 1, 0, 1
111, 801, 467, 10331571, 10, 280, 371, 277, 377, 87, 0.963076, 0.750713, 0.752276, 0.697603, 0.843162, 377, 1, 1, 1, 1, 0, 0
111, 801, 467, 10331992, 11, 280, 371, 277, 377, 87, 0.963027, 0.750653, 0.752217, 0.697534, 0.843119, 377, 1, 1, 1, 1, 0, 1
87, 798, 518, 10331992, 11, 377, 318, 251, 371, 261, 1, 1, 1, 1, 1, 377, 1, 1, 1, 1, 1, 0
87, 798, 518, 10332413, 12, 377, 318, 251, 371, 261, 1, 1, 1, 1, 1, 377, 1, 1, 1, 1, 1, 0
280, 798, 580, 10332414, 12, 377, 318, 251, 371, 334, 1, 1, 1, 1, 0.968238, 377, 1, 1, 1, 1, 1, 0
