source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
23, 201, 284, 10299999, 1, 259, 174, 13, 254, 206, 1, 1, 0.969382, 0.636445, 0.685963, 33, 1, 0, 0, 0, 0, 1
13, 198, 315, 10300200, 2, 65, 186, 254, 265, 259, 0.968259, 1, 1, 1, 1, 33, 0, 0, 0, 1, 1, 0
174, 198, 351, 10300200, 2, 65, 186, 254, 265, 251, 1, 1, 1, 1, 0.972936, 33, 0, 0, 0, 1, 1, 0
206, 198, 379, 10300200, 2, 65, 186, 172, 45, 254, 1, 1, 0.970268, 0.863889, 1, 33, 0, 0, 0, 0, 0, 0
259, 198, 387, 10300200, 2, 65, 45, 186, 172, 254, 0.968259, 0.971876, 1, 1, 1, 33, 0, 0, 0, 0, 0, 1
254, 201, 418, 10300200, 2, 65, 45, 186, 172, 67, 1, 0.971876, 1, 1, 0.216003, 33, 0, 0, 0, 0, 0, 0
254, 201, 418, 10300638, 3, 65, 45, 186, 172, 67, 1, 0.97183, 1, 1, 0.215993, 33, 0, 0, 0, 0, 0, 0
172, 247, 398, 10300638, 3, 160, 255, 104, 18, 45, 0.137523, 0.570032, 0.21525, 0.963365, 1, 33, 1, 1, 1, 0, 0, 0
186, 201, 446, 10300638, 3, 65, 45, 10000000, 10000000, 10000000, 1, 0.863849, 0, 0, 0, 33, 0, 0, 1, 1, 1, 0
65, 201, 485, 10300638, 3, 67, 191, 10000000, 10000000, 10000000, 0.215993, 0.68714, 0, 0, 0, 33, 1, 0, 1, 1, 1, 1
191, 201, 646, 10301077, 4, 279, 67, 10, 107, 10000000, 0.215801, 1, 0.846207, 0.647537, 0, 33, 1, 0, 0, 0, 1, 1
67, 201, 690, 10305515, 5, 279, 223, 107, 10, 55, 0.323546, 1, 0.647227, 0.863099, 0.441346, 33, 1, 0, 0, 0, 0, 0
10, 198, 713, 10305515, 5, 279, 248, 223, 173, 130, 1, 0.861732, 1, 1, 0.645907, 33, 1, 1, 0, 0, 1, 0
279, 201, 812, 10305515, 5, 3, 130, 248, 10000000, 10000000, 1, 1, 1, 0, 0, 33, 0, 0, 0, 1, 1, 1
248, 220, 798, 10305953, 6, 196, 3, 95, 258, 130, 0.795126, 0.970057, 0.825487, 0.645032, 1, 33, 0, 0, 0, 1, 0, 0
130, 248, 798, 10305953, 6, 196, 288, 3, 258, 204, 0.933387, 0.796488, 1, 0.637237, 0.479415, 33, 0, 1, 0, 1, 0, 0
3, 275, 798, 10305954, 6, 288, 204, 258, 196, 95, 0.754351, 0.752588, 0.724793, 0.686552, 0.754798, 33, 1, 0, 1, 0, 0, 1
95, 318, 801, 10306392, 7, 82, 288, 258, 204, 196, 1, 1, 1, 1, 1, 33, 0, 1, 1, 0, 0, 0
196, 354, 801, 10306392, 7, 82, 288, 258, 204, 31, 1, 1, 1, 1, 0.863191, 33, 0, 1, 1, 0, 0, 0
258, 387, 801, 10306392, 7, 33, 82, 263, 135, 271, 1, 1, 0.789362, 0.548584, 0.324011, 33, 0, 0, 1, 0, 1, 0
288, 387, 801, 10306392, 7, 294, 82, 33, 135, 296, 1, 1, 0.538339, 0.36195, 0.322481, 33, 1, 0, 0, 0, 1, 1
82, 483, 798, 10306830, 8, 135, 234, 33, 10000000, 10000000, 0.959964, 0.91569, 0.538313, 0, 0, 33, 0, 1, 0, 1, 1, 0
135, 551, 801, 10311268, 9, 33, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 33, 0, 1, 1, 1, 1, 0
45, 282, 398, 10313076, 4, 160, 162, 255, 18, 198, 1, 0.845045, 0.645858, 0.842951, 0.215303, 33, 0, 0, 1, 0, 1, 0
18, 312, 401, 10313076, 4, 255, 256, 198, 24, 160, 1, 0.968651, 0.968865, 0.96654, 1, 33, 1, 1, 0, 0, 0, 0
160, 444, 398, 10313077, 4, 255, 104, 198, 138, 24, 1, 0.752367, 0.968865, 0.910197, 1, 33, 1, 0, 0, 0, 0, 0
24, 486, 398, 10313515, 5, 21, 104, 53, 138, 10000000, 0.215432, 0.644856, 0.755552, 0.646193, 0, 33, 1, 0, 0, 0, 1, 0
255, 401, 415, 10313515, 5, 104, 198, 24, 79, 148, 1, 1, 0.966495, 0.214747, 0.188799, 33, 0, 0, 0, 1, 1, 0
138, 555, 401, 10313515, 5, 21, 220, 287, 124, 10000000, 0.861728, 0.240637, 0.215903, 0.215301, 0, 33, 0, 1, 1, 1, 1, 0
198, 401, 431, 10313953, 6, 104, 148, 79, 10000000, 10000000, 1, 0.319045, 0.120309, 0, 0, 33, 0, 1, 1, 1, 1, 0
104, 401, 467, 10313953, 6, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 33, 1, 1, 1, 1, 1, 0
148, 401, 637, 10313954, 6, 79, 108, 31, 10000000, 10000000, 1, 0.688312, 0.159219, 0, 0, 33, 0, 0, 0, 1, 1, 0
104, 401, 467, 10318391, 7, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 33, 1, 1, 1, 1, 1, 0
79, 401, 680, 10330392, 7, 108, 31, 10000000, 10000000, 10000000, 0.966264, 0.317606, 0, 0, 0, 33, 0, 0, 1, 1, 1, 0
108, 398, 728, 10330392, 7, 288, 258, 82, 204, 10000000, 1, 1, 0.64428, 0.965077, 0, 33, 1, 1, 0, 1, 1, 0
108, 398, 728, 10330830, 8, 288, 258, 82, 204, 10000000, 1, 1, 0.644249, 0.965032, 0, 33, 1, 1, 0, 1, 1, 0
258, 387, 801, 10331268, 9, 33, 82, 263, 135, 271, 1, 1, 0.77416, 0.546718, 0.323143, 33, 0, 0, 1, 0, 1, 0
288, 387, 801, 10331268, 9, 294, 82, 33, 135, 296, 1, 1, 0.536901, 0.360867, 0.321621, 33, 1, 0, 0, 0, 1, 0
82, 483, 798, 10331706, 10, 135, 234, 33, 10000000, 10000000, 0.9567, 0.90879, 0.536876, 0, 0, 33, 0, 1, 0, 1, 1, 0
135, 551, 801, 10331707, 10, 33, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 33, 0, 1, 1, 1, 1, 0
296, 598, 787, 10331707, 10, 135, 33, 234, 294, 271, 1, 0.966376, 0.96701, 1, 1, 33, 0, 0, 0, 1, 1, 0
135, 551, 801, 10336145, 11, 33, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 33, 0, 1, 1, 1, 1, 0
234, 578, 801, 10336145, 11, 135, 33, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 33, 0, 0, 1, 1, 1, 0
271, 587, 801, 10348145, 11, 135, 33, 234, 294, 82, 1, 1, 1, 1, 0.601739, 33, 0, 0, 0, 1, 0, 0
294, 587, 801, 10348145, 11, 135, 33, 234, 271, 82, 1, 1, 1, 1, 0.634394, 33, 0, 0, 0, 1, 0, 0
234, 578, 801, 10348145, 11, 135, 33, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 33, 0, 0, 1, 1, 1, 0
135, 550, 801, 10348145, 11, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 33, 1, 1, 1, 1, 1, 0
135, 550, 801, 10356583, 12, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 33, 1, 1, 1, 1, 1, 0
267, 201, 212, 11299999, 1, 23, 174, 126, 27, 259, 1, 0.862253, 1, 0.968925, 0.647411, 294, 0, 0, 0, 0, 1, 0
126, 201, 257, 11300200, 2, 265, 174, 13, 23, 259, 0.911302, 0.958787, 1, 1, 0.570196, 294, 1, 0, 0, 0, 1, 0
23, 201, 298, 11300200, 2, 259, 174, 254, 206, 265, 1, 1, 0.686331, 0.723831, 0.635429, 294, 1, 0, 0, 0, 1, 1
174, 198, 338, 11300200, 2, 65, 186, 254, 265, 251, 1, 1, 1, 1, 0.969297, 294, 0, 0, 0, 1, 1, 0
174, 198, 338, 11300638, 3, 65, 186, 254, 265, 251, 1, 1, 1, 1, 0.969252, 294, 0, 0, 0, 1, 1, 0
206, 198, 371, 11300638, 3, 65, 186, 172, 45, 254, 1, 1, 0.972368, 0.860731, 1, 294, 0, 0, 0, 0, 0, 0
259, 198, 387, 11300638, 3, 65, 45, 186, 172, 254, 0.970728, 0.968323, 1, 1, 1, 294, 0, 0, 0, 0, 0, 1
254, 201, 425, 11300638, 3, 65, 45, 186, 172, 67, 1, 0.968323, 1, 1, 0.31843, 294, 0, 0, 0, 0, 0, 0
254, 201, 425, 11301076, 4, 65, 45, 186, 172, 67, 1, 0.968277, 1, 1, 0.318408, 294, 0, 0, 0, 0, 0, 0
172, 260, 398, 11301076, 4, 160, 255, 104, 18, 45, 0.12089, 0.47898, 0.241546, 0.967746, 1, 294, 1, 1, 1, 0, 0, 0
186, 201, 459, 11301076, 4, 65, 45, 10000000, 10000000, 10000000, 1, 0.860691, 0, 0, 0, 294, 0, 0, 1, 1, 1, 0
65, 201, 499, 11301076, 4, 67, 191, 10, 10000000, 10000000, 0.215629, 0.724903, 0, 0, 0, 294, 1, 0, 0, 1, 1, 1
191, 201, 658, 11301515, 5, 279, 173, 67, 10, 107, 0.476675, 1, 1, 0.862753, 0.647129, 294, 1, 0, 0, 0, 0, 1
10, 198, 698, 11301515, 5, 279, 248, 223, 173, 130, 1, 0.864219, 1, 1, 0.646674, 294, 1, 1, 0, 0, 1, 0
10, 198, 698, 11305953, 6, 279, 248, 223, 173, 130, 1, 0.863805, 1, 1, 0.646365, 294, 1, 1, 0, 0, 1, 0
67, 201, 705, 11305953, 6, 279, 223, 107, 173, 55, 1, 1, 0.64682, 0.566928, 0.306163, 294, 1, 0, 0, 0, 0, 0
279, 201, 812, 11305953, 6, 3, 130, 248, 10000000, 10000000, 0.967208, 1, 1, 0, 0, 294, 0, 0, 0, 1, 1, 1
173, 201, 858, 11305954, 6, 279, 130, 3, 248, 223, 1, 0.86182, 0.752273, 0.97178, 1, 294, 1, 0, 0, 1, 0, 0
248, 227, 798, 11306392, 7, 258, 3, 196, 95, 130, 1, 0.967162, 0.823187, 0.846548, 1, 294, 1, 0, 0, 0, 0, 0
130, 260, 798, 11306392, 7, 196, 288, 258, 3, 95, 0.945912, 0.824403, 0.687045, 1, 0.725612, 294, 0, 1, 1, 0, 0, 1
3, 289, 798, 11310830, 8, 288, 204, 258, 95, 196, 0.963534, 0.963465, 0.754058, 1, 0.723969, 294, 1, 0, 1, 0, 0, 0
95, 304, 801, 11310830, 8, 82, 288, 258, 204, 196, 1, 1, 1, 1, 1, 294, 0, 1, 1, 0, 0, 0
196, 342, 801, 11310830, 8, 82, 288, 258, 204, 31, 1, 1, 1, 1, 0.861284, 294, 0, 1, 1, 0, 0, 1
258, 386, 801, 11310830, 8, 33, 82, 135, 263, 271, 1, 1, 0.602704, 0.44028, 0.322964, 294, 0, 0, 0, 1, 1, 0
288, 387, 801, 11310830, 8, 294, 271, 82, 33, 135, 1, 0.869283, 1, 0.724112, 0.430437, 294, 1, 1, 0, 0, 0, 0
204, 375, 801, 11311268, 9, 82, 294, 288, 258, 33, 1, 0.638666, 1, 1, 0.482716, 294, 0, 1, 1, 1, 0, 0
258, 386, 801, 11311268, 9, 33, 82, 135, 263, 271, 1, 1, 0.602672, 0.440195, 0.322949, 294, 0, 0, 0, 1, 1, 0
288, 387, 801, 11311268, 9, 294, 271, 82, 33, 135, 1, 0.869117, 1, 0.724074, 0.430417, 294, 1, 1, 0, 0, 0, 0
82, 497, 798, 11311268, 9, 234, 217, 271, 294, 135, 0.934436, 1, 0.861196, 0.823504, 0.964276, 294, 0, 0, 1, 1, 0, 1
135, 538, 801, 11311707, 10, 294, 271, 234, 296, 263, 1, 1, 1, 1, 1, 294, 1, 1, 0, 1, 1, 0
234, 572, 801, 11311707, 10, 294, 271, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 294, 1, 1, 1, 1, 1, 0
271, 587, 801, 11311707, 10, 294, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 294, 1, 1, 1, 1, 1, 0
