source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
155, 843, 798, 10299999, 1, 138, 6, 37, 176, 184, 0.871082, 0.91032, 0.752998, 0.12103, 0.968191, 27, 0, 0, 0, 1, 0, 1
184, 801, 821, 10300200, 2, 118, 37, 94, 138, 128, 1, 1, 0.702322, 0.566474, 0.43602, 27, 0, 0, 0, 0, 0, 1
138, 648, 798, 10300200, 2, 193, 33, 128, 172, 148, 1, 0.970629, 1, 0.967868, 0.860972, 27, 1, 0, 0, 1, 0, 1
193, 598, 787, 10300876, 3, 188, 19, 4, 163, 148, 0.567228, 1, 0.860869, 0.876923, 1, 27, 1, 0, 0, 1, 0, 1
128, 551, 801, 10300876, 3, 188, 19, 82, 33, 148, 1, 0.753401, 0.847484, 1, 0.860909, 27, 1, 0, 0, 0, 0, 0
33, 521, 801, 10300877, 3, 188, 197, 163, 82, 159, 0.756304, 0.549691, 0.934724, 0.945434, 0.703502, 27, 1, 1, 1, 0, 0, 1
148, 598, 750, 10301552, 4, 4, 19, 85, 179, 16, 0.960689, 1, 0.323801, 0.318411, 0.121155, 27, 0, 0, 0, 0, 1, 0
19, 598, 711, 10301553, 4, 117, 179, 85, 4, 10000000, 1, 0.824122, 0.478859, 0.726648, 0, 27, 0, 0, 0, 0, 1, 1
4, 601, 692, 10301553, 4, 117, 179, 85, 16, 115, 1, 1, 0.755535, 0.752727, 0.646326, 27, 0, 0, 0, 0, 1, 0
82, 483, 798, 10305553, 4, 159, 163, 188, 197, 95, 0.970305, 1, 1, 0.971079, 0.862211, 27, 0, 0, 1, 1, 0, 1
188, 387, 801, 10305553, 4, 95, 159, 3, 163, 123, 1, 1, 0.64633, 1, 0.548771, 27, 0, 0, 0, 0, 0, 1
197, 387, 801, 10305553, 4, 123, 95, 3, 159, 163, 1, 1, 0.822228, 1, 1, 27, 0, 0, 0, 0, 0, 0
163, 381, 801, 10305553, 4, 95, 3, 159, 123, 10000000, 1, 0.861773, 1, 0.75348, 0, 27, 0, 0, 0, 0, 1, 0
159, 354, 801, 10305553, 4, 95, 123, 3, 10000000, 10000000, 1, 0.75348, 0.64633, 0, 0, 27, 0, 0, 0, 1, 1, 0
