source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
155, 843, 798, 10299999, 1, 138, 6, 176, 37, 184, 0.871082, 0.91032, 0.12103, 0.752998, 0.968191, 171, 0, 0, 1, 0, 0, 1
184, 801, 821, 10300200, 2, 118, 37, 94, 138, 128, 1, 1, 0.702322, 0.566474, 0.43602, 171, 0, 0, 0, 0, 0, 1
138, 648, 798, 10300200, 2, 193, 33, 128, 172, 148, 1, 0.970629, 1, 0.967868, 0.860972, 171, 1, 0, 0, 1, 0, 1
193, 598, 787, 10300638, 3, 188, 19, 4, 163, 148, 0.567254, 1, 0.860891, 0.877015, 1, 171, 1, 0, 0, 1, 0, 1
128, 551, 801, 10300638, 3, 188, 197, 163, 159, 19, 1, 0.468656, 0.318685, 0.120607, 0.75342, 171, 1, 1, 1, 1, 0, 0
33, 521, 801, 10300639, 3, 188, 197, 163, 82, 159, 0.756338, 0.549709, 0.934776, 0.945477, 0.703541, 171, 1, 1, 1, 0, 0, 1
148, 598, 750, 10301076, 4, 4, 19, 85, 179, 16, 0.960752, 1, 0.323817, 0.318435, 0.121162, 171, 0, 0, 0, 0, 1, 0
19, 598, 711, 10301077, 4, 117, 179, 85, 4, 10000000, 1, 0.824175, 0.478895, 0.726689, 0, 171, 0, 0, 0, 0, 1, 1
4, 601, 692, 10301077, 4, 117, 179, 85, 16, 115, 1, 1, 0.755573, 0.752766, 0.646359, 171, 0, 0, 0, 0, 1, 0
82, 483, 798, 10305077, 4, 159, 163, 188, 197, 95, 0.970355, 1, 1, 0.971129, 0.862255, 171, 0, 0, 1, 1, 0, 1
188, 387, 801, 10305077, 4, 95, 159, 3, 163, 123, 1, 1, 0.646363, 1, 0.548807, 171, 0, 0, 0, 0, 0, 1
197, 387, 801, 10305077, 4, 123, 95, 3, 159, 163, 1, 1, 0.822282, 1, 1, 171, 0, 0, 0, 0, 0, 0
163, 381, 801, 10305077, 4, 95, 3, 123, 159, 10000000, 1, 0.861817, 0.753519, 1, 0, 171, 0, 0, 0, 0, 1, 0
159, 354, 801, 10305077, 4, 95, 123, 3, 68, 10000000, 1, 0.753519, 0.646363, 0.240827, 0, 171, 0, 0, 0, 0, 1, 0
