source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
201, 284, 198, 315, 10300200, 4, 1, 13, 23, 97, 861, 998, 363, 305, 229, 13, 386
201, 284, 198, 379, 10300200, 3, 1, 229, 23, 97, 861, 998, 363, 305, 229, 13, 386
201, 284, 198, 387, 10300200, 2, 1, 305, 23, 97, 861, 998, 363, 305, 229, 13, 386
201, 284, 198, 387, 10300200, 5, 1, 386, 23, 97, 861, 998, 363, 305, 229, 13, 386
201, 284, 201, 412, 10300200, 1, 1, 363, 23, 97, 861, 998, 363, 305, 229, 13, 386
201, 412, 201, 446, 10300798, 5, 2, 205, 363, 97, 861, 998, 222, 65, 45, 188, 205
201, 412, 248, 398, 10300798, 4, 2, 188, 363, 97, 861, 998, 222, 65, 45, 188, 205
201, 412, 201, 485, 10300798, 2, 2, 65, 363, 97, 861, 998, 222, 65, 45, 188, 205
201, 412, 198, 564, 10300798, 1, 2, 222, 363, 97, 861, 998, 222, 65, 45, 188, 205
198, 564, 201, 645, 10301397, 4, 3, 210, 222, 97, 861, 998, 67, 178, 184, 210, 246
198, 564, 198, 757, 10301397, 2, 3, 178, 222, 97, 861, 998, 67, 178, 184, 210, 246
198, 757, 201, 812, 10305995, 1, 4, 324, 178, 97, 861, 998, 324, 59, 55, 136, 271
198, 757, 201, 880, 10305995, 3, 4, 55, 178, 97, 861, 998, 324, 59, 55, 136, 271
201, 812, 220, 798, 10306593, 4, 5, 271, 324, 97, 861, 998, 3, 136, 55, 271, 296
201, 812, 247, 798, 10306593, 2, 5, 136, 324, 97, 861, 998, 3, 136, 55, 271, 296
201, 812, 201, 880, 10306593, 3, 5, 55, 324, 97, 861, 998, 3, 136, 55, 271, 296
201, 812, 275, 798, 10306594, 1, 5, 3, 324, 97, 861, 998, 3, 136, 55, 271, 296
201, 812, 198, 979, 10306594, 5, 5, 296, 324, 97, 861, 998, 3, 136, 55, 271, 296
275, 798, 354, 801, 10307192, 5, 6, 215, 3, 97, 861, 998, 352, 292, 181, 227, 215
275, 798, 381, 801, 10307192, 4, 6, 227, 3, 97, 861, 998, 352, 292, 181, 227, 215
275, 798, 387, 801, 10307192, 1, 6, 352, 3, 97, 861, 998, 352, 292, 181, 227, 215
275, 798, 444, 798, 10307192, 3, 6, 181, 3, 97, 861, 998, 352, 292, 181, 227, 215
387, 801, 444, 798, 10307790, 4, 7, 181, 352, 97, 861, 998, 317, 33, 82, 181, 31
387, 801, 401, 881, 10307790, 5, 7, 31, 352, 97, 861, 998, 317, 33, 82, 181, 31
387, 801, 484, 798, 10307790, 3, 7, 82, 352, 97, 861, 998, 317, 33, 82, 181, 31
248, 398, 283, 398, 10313396, 3, 3, 45, 188, 97, 861, 998, 372, 278, 45, 335, 168
248, 398, 354, 401, 10313396, 5, 3, 168, 188, 97, 861, 998, 372, 278, 45, 335, 168
248, 398, 387, 401, 10313397, 4, 3, 335, 188, 97, 861, 998, 372, 278, 45, 335, 168
201, 880, 198, 919, 10315192, 4, 6, 59, 55, 97, 861, 998, 3, 136, 172, 59, 296
201, 880, 198, 956, 10315192, 3, 6, 172, 55, 97, 861, 998, 3, 136, 172, 59, 296
201, 880, 198, 979, 10315192, 5, 6, 296, 55, 97, 861, 998, 3, 136, 172, 59, 296
484, 798, 578, 801, 10316389, 3, 8, 257, 82, 97, 861, 998, 337, 194, 257, 358, 387
484, 798, 587, 801, 10316389, 4, 8, 358, 82, 97, 861, 998, 337, 194, 257, 358, 387
484, 798, 587, 801, 10316389, 5, 8, 387, 82, 97, 861, 998, 337, 194, 257, 358, 387
484, 798, 612, 798, 10316389, 1, 8, 337, 82, 97, 861, 998, 337, 194, 257, 358, 387
612, 798, 618, 798, 10316987, 5, 9, 240, 337, 97, 861, 998, 301, 6, 194, 112, 240
612, 798, 646, 798, 10316987, 3, 9, 194, 337, 97, 861, 998, 301, 6, 194, 112, 240
612, 798, 601, 858, 10316987, 4, 9, 112, 337, 97, 861, 998, 301, 6, 194, 112, 240
612, 798, 685, 798, 10316987, 2, 9, 6, 337, 97, 861, 998, 301, 6, 194, 112, 240
612, 798, 812, 798, 10316987, 1, 9, 301, 337, 97, 861, 998, 301, 6, 194, 112, 240
201, 446, 201, 486, 10317396, 2, 3, 65, 205, 97, 861, 998, 210, 65, 222, 45, 113
201, 446, 198, 532, 10317396, 5, 3, 113, 205, 97, 861, 998, 210, 65, 222, 45, 113
812, 798, 801, 821, 10317585, 3, 10, 248, 301, 97, 861, 998, 69, 133, 248, 211, 57
812, 798, 849, 798, 10317585, 4, 10, 211, 301, 97, 861, 998, 69, 133, 248, 211, 57
812, 798, 801, 846, 10317585, 2, 10, 133, 301, 97, 861, 998, 69, 133, 248, 211, 57
812, 798, 889, 798, 10317586, 5, 10, 57, 301, 97, 861, 998, 69, 133, 248, 211, 57
685, 798, 812, 798, 10321585, 1, 10, 301, 6, 97, 861, 998, 301, 248, 223, 211, 57
685, 798, 822, 798, 10321585, 3, 10, 223, 6, 97, 861, 998, 301, 248, 223, 211, 57
201, 486, 198, 532, 10321994, 4, 4, 113, 65, 97, 861, 998, 210, 276, 222, 113, 67
201, 486, 198, 564, 10321994, 3, 4, 222, 65, 97, 861, 998, 210, 276, 222, 113, 67
283, 398, 379, 401, 10321995, 4, 4, 278, 45, 97, 861, 998, 395, 300, 372, 278, 339
283, 398, 401, 412, 10321995, 1, 4, 395, 45, 97, 861, 998, 395, 300, 372, 278, 339
201, 486, 201, 618, 10321995, 2, 4, 276, 65, 97, 861, 998, 210, 276, 222, 113, 67
283, 398, 412, 398, 10321995, 5, 4, 339, 45, 97, 861, 998, 395, 300, 372, 278, 339
283, 398, 412, 398, 10321995, 3, 4, 372, 45, 97, 861, 998, 395, 300, 372, 278, 339
812, 798, 849, 798, 10322183, 4, 11, 211, 301, 97, 861, 998, 69, 133, 248, 211, 57
812, 798, 889, 798, 10322184, 5, 11, 57, 301, 97, 861, 998, 69, 133, 248, 211, 57
401, 412, 401, 416, 10322593, 1, 5, 300, 395, 97, 861, 998, 300, 104, 24, 115, 166
401, 412, 445, 398, 10322593, 5, 5, 166, 395, 97, 861, 998, 300, 104, 24, 115, 166
401, 412, 401, 467, 10322593, 2, 5, 104, 395, 97, 861, 998, 300, 104, 24, 115, 166
401, 412, 486, 398, 10322593, 3, 5, 24, 395, 97, 861, 998, 300, 104, 24, 115, 166
401, 412, 398, 533, 10322593, 4, 5, 115, 395, 97, 861, 998, 300, 104, 24, 115, 166
401, 416, 401, 431, 10323191, 5, 6, 217, 300, 97, 861, 998, 104, 24, 115, 166, 217
401, 416, 445, 398, 10323191, 4, 6, 166, 300, 97, 861, 998, 104, 24, 115, 166, 217
401, 416, 401, 467, 10323191, 1, 6, 104, 300, 97, 861, 998, 104, 24, 115, 166, 217
401, 416, 398, 533, 10323191, 3, 6, 115, 300, 97, 861, 998, 104, 24, 115, 166, 217
401, 467, 398, 533, 10323789, 1, 7, 115, 104, 97, 861, 998, 115, 154, 10000000, 10000000, 10000000
401, 467, 401, 638, 10323789, 2, 7, 154, 104, 97, 861, 998, 115, 154, 10000000, 10000000, 10000000
198, 956, 198, 979, 10323790, 3, 7, 296, 172, 97, 861, 998, 106, 218, 296, 10000000, 10000000
398, 533, 401, 638, 10324387, 2, 8, 154, 115, 97, 861, 998, 79, 154, 162, 96, 182
401, 881, 398, 920, 10324388, 3, 8, 52, 31, 97, 861, 998, 82, 181, 52, 289, 169
401, 881, 398, 957, 10324388, 5, 8, 169, 31, 97, 861, 998, 82, 181, 52, 289, 169
401, 881, 398, 979, 10324388, 4, 8, 289, 31, 97, 861, 998, 82, 181, 52, 289, 169
801, 821, 801, 846, 10326183, 3, 11, 133, 248, 97, 861, 998, 69, 74, 133, 10000000, 10000000
801, 821, 801, 888, 10326184, 1, 11, 69, 248, 97, 861, 998, 69, 74, 133, 10000000, 10000000
801, 821, 798, 920, 10326184, 2, 11, 74, 248, 97, 861, 998, 69, 74, 133, 10000000, 10000000
