source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
11, 1, 81, 10299999, 1, 170, 29, 159, 38, 10000000, 0.726222, 0.969583, 0.72497, 0.107763, 0, 57, 0
29, -1, 115, 10300200, 2, 32, 170, 207, 159, 197, 0.971012, 0.972748, 0.863672, 0.972576, 0.646485, 57, 1
159, -1, 151, 10300200, 2, 64, 32, 170, 207, 197, 1, 1, 1, 0.971631, 0.86198, 57, 0
159, -1, 151, 10304798, 3, 64, 32, 170, 207, 197, 1, 1, 1, 0.971148, 0.861553, 57, 0
170, 1, 248, 10304798, 3, 168, 32, 64, 56, 10000000, 0.755654, 1, 0.547974, 0.752926, 0, 57, 0
32, 1, 281, 10304798, 3, 168, 43, 64, 10000000, 10000000, 0.966986, 0.773618, 0.648018, 0, 0, 57, 1
64, -1, 317, 10305396, 4, 43, 168, 50, 110, 283, 0.968283, 1, 0.537882, 0.43134, 0.304204, 57, 0
168, -1, 358, 10305396, 4, 43, 50, 110, 236, 182, 1, 0.825879, 0.647009, 0.274284, 0.27493, 57, 1
50, -1, 520, 10305995, 5, 28, 157, 244, 283, 236, 1, 0.969837, 1, 1, 0.861942, 57, 1
244, 1, 618, 10310593, 6, 34, 128, 236, 28, 2, 0.8614, 0.967179, 1, 1, 0.824025, 57, 0
157, 1, 649, 10310593, 6, 195, 28, 34, 128, 2, 0.844476, 1, 0.64605, 0.752251, 0.723805, 57, 0
28, 1, 682, 10310594, 6, 195, 252, 2, 34, 219, 0.967553, 0.873842, 0.965074, 0.538375, 0.48174, 57, 1
2, -1, 718, 10311192, 7, 299, 289, 262, 210, 252, 1, 1, 1, 0.863362, 1, 57, 0
195, -1, 756, 10311192, 7, 299, 262, 210, 289, 189, 1, 1, 0.971283, 0.970992, 0.755372, 57, 1
219, -1, 780, 10311192, 7, 77, 189, 210, 299, 262, 0.861611, 0.971192, 1, 1, 1, 57, 0
252, 1, 820, 10311192, 7, 77, 189, 210, 299, 262, 0.861611, 0.971192, 1, 1, 1, 57, 0
262, 12, 798, 10311790, 8, 68, 77, 279, 223, 189, 0.964675, 1, 0.61243, 0.611987, 1, 57, 0
289, 12, 798, 10311790, 8, 130, 77, 68, 189, 223, 0.77022, 1, 0.824054, 1, 0.538393, 57, 0
299, 12, 798, 10311790, 8, 77, 279, 189, 68, 210, 1, 0.700593, 1, 0.686712, 1, 57, 1
210, 19, 798, 10312388, 9, 68, 77, 189, 223, 248, 0.955247, 1, 1, 0.430687, 0.32291, 57, 0
189, 40, 798, 10312388, 9, 77, 248, 68, 279, 223, 1, 0.411072, 0.482303, 0.362209, 0.31866, 57, 0
77, 86, 798, 10312388, 9, 130, 248, 279, 223, 68, 1, 0.953292, 0.548132, 0.538358, 0.723454, 57, 1
68, 109, 801, 10312388, 9, 3, 130, 248, 223, 279, 0.969383, 1, 1, 1, 0.969916, 57, 0
68, 109, 801, 10312986, 10, 3, 130, 248, 223, 279, 0.96932, 1, 1, 1, 0.969853, 57, 0
248, 220, 798, 10312987, 10, 288, 196, 3, 95, 130, 0.944322, 0.953083, 1, 0.796819, 1, 57, 1
130, 248, 798, 10317585, 11, 258, 196, 3, 288, 95, 0.954084, 0.946159, 1, 0.604564, 0.538465, 57, 0
3, 275, 798, 10317585, 11, 196, 288, 258, 204, 95, 0.930857, 0.861035, 0.79507, 0.644269, 0.646158, 57, 0
95, 318, 801, 10317585, 11, 82, 288, 258, 204, 196, 0.967749, 1, 1, 1, 1, 57, 0
196, 354, 801, 10317585, 11, 82, 288, 258, 204, 31, 1, 1, 1, 1, 0.862148, 57, 1
204, 381, 801, 10322183, 12, 82, 135, 31, 234, 108, 1, 0.604601, 1, 0.477958, 0.859658, 57, 0
258, 387, 801, 10322183, 12, 82, 135, 31, 33, 108, 1, 0.79091, 1, 0.475545, 1, 57, 0
288, 387, 801, 10322183, 12, 82, 135, 31, 108, 294, 1, 0.842942, 1, 1, 0.361607, 57, 0
82, 483, 798, 10322183, 12, 135, 294, 271, 234, 33, 0.821095, 0.723214, 0.722861, 0.685432, 0.644909, 57, 1
33, 520, 801, 10322782, 13, 6, 175, 217, 263, 296, 1, 0.968017, 1, 0.970502, 0.965741, 57, 0
135, 551, 801, 10322782, 13, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 57, 1
234, 578, 801, 10322782, 13, 6, 175, 217, 296, 263, 1, 0.968017, 1, 1, 1, 57, 0
271, 587, 801, 10322782, 13, 6, 175, 217, 296, 263, 0.968412, 1, 1, 1, 1, 57, 0
294, 587, 801, 10322782, 13, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 57, 0
263, 598, 787, 10323380, 14, 6, 175, 217, 225, 10000000, 1, 1, 1, 0.136871, 0, 57, 0
296, 598, 787, 10323380, 14, 6, 175, 217, 225, 10000000, 1, 1, 0.970115, 0.107607, 0, 57, 0
217, 619, 798, 10323380, 14, 6, 225, 175, 192, 272, 1, 0.645643, 1, 0.303788, 0.136847, 57, 0
175, 648, 798, 10323380, 14, 200, 6, 225, 272, 127, 1, 1, 0.464547, 0.361834, 0.189341, 57, 0
6, 685, 798, 10323380, 14, 272, 200, 192, 225, 127, 0.753602, 0.635404, 0.537447, 0.538036, 0.362007, 57, 1
272, 812, 798, 10323979, 15, 57, 192, 200, 51, 10000000, 0.969643, 1, 0.96737, 0.429817, 0, 57, 1
200, 821, 798, 10323979, 15, 57, 192, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 57, 0
192, 850, 798, 10323979, 15, 57, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 57, 0
200, 821, 798, 10324577, 16, 57, 192, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 57, 0
192, 850, 798, 10324577, 16, 57, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 57, 0
51, 920, 801, 10324577, 16, 57, 192, 200, 10000000, 10000000, 0.96958, 0.547608, 0.644872, 0, 0, 57, 0
31, 401, 882, 10326781, 13, 82, 10000000, 10000000, 10000000, 10000000, 0.537107, 0, 0, 0, 0, 57, 0
