source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
1841, 1198, 1798, 1187, 10000200, 5, 1, 813, 201, 315, 898, 277, 154, 146, 353, 332, 813
1841, 1198, 1798, 1175, 10000200, 3, 1, 353, 201, 315, 898, 277, 154, 146, 353, 332, 813
1841, 1198, 1798, 1151, 10000200, 1, 1, 154, 201, 315, 898, 277, 154, 146, 353, 332, 813
1841, 1198, 1776, 1201, 10000200, 4, 1, 332, 201, 315, 898, 277, 154, 146, 353, 332, 813
1841, 1198, 1752, 1201, 10000200, 2, 1, 146, 201, 315, 898, 277, 154, 146, 353, 332, 813
1798, 1175, 1798, 1151, 10008666, 1, 2, 154, 353, 315, 898, 277, 154, 146, 10000000, 10000000, 10000000
1798, 1175, 1752, 1201, 10008666, 2, 2, 146, 353, 315, 898, 277, 154, 146, 10000000, 10000000, 10000000
598, 847, 612, 898, 11000200, 5, 1, 644, 202, 458, 1198, 885, 90, 266, 470, 846, 644
598, 847, 612, 898, 11000200, 4, 1, 846, 202, 458, 1198, 885, 90, 266, 470, 846, 644
598, 847, 616, 898, 11000200, 3, 1, 470, 202, 458, 1198, 885, 90, 266, 470, 846, 644
598, 847, 642, 898, 11000200, 2, 1, 266, 202, 458, 1198, 885, 90, 266, 470, 846, 644
598, 847, 678, 898, 11000200, 1, 1, 90, 202, 458, 1198, 885, 90, 266, 470, 846, 644
301, 1873, 298, 1787, 12000200, 5, 1, 836, 226, 153, 220, 901, 144, 320, 894, 875, 836
301, 1873, 298, 1787, 12000200, 4, 1, 875, 226, 153, 220, 901, 144, 320, 894, 875, 836
301, 1873, 298, 1787, 12000200, 3, 1, 894, 226, 153, 220, 901, 144, 320, 894, 875, 836
301, 1873, 298, 1767, 12000200, 2, 1, 320, 226, 153, 220, 901, 144, 320, 894, 875, 836
298, 1767, 298, 1732, 12004400, 1, 2, 144, 320, 153, 220, 901, 144, 10000000, 10000000, 10000000, 10000000
1201, 1578, 1187, 1501, 13000200, 4, 1, 764, 199, 100, -1, 1698, 84, 149, 438, 764, 630
1201, 1578, 1180, 1501, 13000200, 5, 1, 630, 199, 100, -1, 1698, 84, 149, 438, 764, 630
1201, 1578, 1157, 1501, 13000200, 3, 1, 438, 199, 100, -1, 1698, 84, 149, 438, 764, 630
1157, 1501, 1107, 1501, 13008400, 2, 2, 149, 438, 100, -1, 1698, 84, 149, 10000000, 10000000, 10000000
