seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10027, 132, 1, 21, 79, 47, 47
10027, 150, 1, 15, 75, 43, 43
10027, 56, 0, 6, 0, 41, 0
10027, 129, 1, 14, 76, 40, 40
10027, 238, 1, 14, 71, 39, 39
10027, 17, 1, 23, 72, 35, 35
10027, 270, 0, 5, 0, 40, 0
10027, 330, 1, 26, 76, 40, 40
10027, 284, 0, 14, 0, 42, 0
10027, 27, 1, 10, 79, 42, 42
