seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10079, 123, 1, 30, 57, 36, 36
10079, 212, 0, 11, 0, 29, 0
10079, 247, 1, 31, 55, 29, 29
10079, 7, 0, 18, 0, 29, 0
10079, 226, 0, 5, 0, 26, 0
10079, 56, 0, 14, 0, 26, 0
10079, 117, 0, 6, 0, 30, 0
10079, 147, 1, 41, 52, 32, 32
10079, 98, 1, 27, 51, 30, 30
10079, 278, 1, 16, 56, 32, 32
