seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10047, 147, 0, 32, 0, 36, 0
10047, 117, 0, 9, 0, 36, 0
10047, 207, 1, 24, 56, 29, 29
10047, 164, 0, 16, 0, 29, 0
10047, 267, 0, 5, 0, 25, 0
10047, 123, 0, 13, 0, 26, 0
10047, 197, 0, 6, 0, 30, 0
10047, 11, 1, 54, 48, 30, 30
10047, 29, 1, 50, 49, 30, 30
10047, 281, 1, 14, 48, 32, 32
