seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10054, 212, 1, 25, 58, 36, 36
10054, 278, 1, 38, 57, 29, 29
10054, 123, 0, 22, 0, 29, 0
10054, 170, 0, 2, 0, 29, 0
10054, 226, 0, 9, 0, 26, 0
10054, 247, 0, 15, 0, 26, 0
10054, 159, 0, 7, 0, 30, 0
10054, 38, 1, 59, 51, 30, 30
10054, 240, 1, 19, 47, 32, 32
10054, 23, 1, 11, 58, 31, 31
