seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10074, 270, 1, 48, 72, 47, 47
10074, 38, 1, 36, 73, 47, 47
10074, 216, 1, 31, 75, 40, 40
10074, 29, 1, 13, 77, 40, 40
10074, 344, 1, 13, 70, 35, 35
10074, 23, 0, 5, 0, 36, 0
10074, 159, 1, 8, 71, 40, 40
10074, 284, 0, 2, 0, 42, 0
10074, 235, 1, 16, 78, 42, 42
10074, 132, 1, 9, 84, 42, 42
