seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10081, 180, 0, 6, 0, 36, 0
10081, 164, 0, 18, 0, 31, 0
10081, 8, 0, 7, 0, 29, 0
10081, 212, 0, 8, 0, 29, 0
10081, 29, 0, 7, 0, 29, 0
10081, 153, 0, 6, 0, 26, 0
10081, 285, 0, 11, 0, 30, 0
10081, 126, 1, 13, 54, 32, 32
10081, 197, 0, 8, 0, 32, 0
10081, 159, 0, 1, 0, 31, 0
