seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10063, 176, 1, 15, 81, 47, 47
10063, 17, 1, 44, 75, 47, 47
10063, 60, 0, 8, 0, 41, 0
10063, 326, 0.525, 42, 37, 40, 21
10063, 249, 0, 5, 0, 38, 0
10063, 8, 0, 21, 0, 35, 0
10063, 153, 0, 83, 0, 40, 0
10063, 368, 0, 6, 0, 39, 0
10063, 235, 0, 7, 0, 42, 0
10063, 216, 1, 18, 80, 44, 44
