seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10070, 7, 1, 33, 80, 48, 48
10070, 343, 1, 39, 67, 41, 41
10070, 38, 0, 10, 0, 41, 0
10070, 8, 0.525, 41, 37, 40, 21
10070, 365, 0.542857, 28, 37, 35, 19
10070, 368, 0, 6, 0, 35, 0
10070, 235, 0, 71, 0, 40, 0
10070, 150, 0, 13, 0, 42, 0
10070, 344, 1, 14, 79, 42, 42
10070, 263, 1, 7, 83, 44, 44
