seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10051, 56, 0.5, 16, 15, 22, 11
10051, 32, 0, 2, 0, 22, 0
10051, 27, 0, 7, 0, 17, 0
10051, 110, 0, 5, 0, 17, 0
10051, 119, 0, 3, 0, 17, 0
10051, 171, 0, 7, 0, 15, 0
10051, 23, 0, 4, 0, 16, 0
10051, 166, 1, 13, 35, 21, 21
10051, 17, 1, 146, 32, 21, 21
10051, 116, 1, 14, 37, 22, 22
