seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10088, 110, 0, 14, 0, 22, 0
10088, 174, 0, 11, 0, 17, 0
10088, 27, 0.529412, 14, 13, 17, 9
10088, 143, 0, 4, 0, 17, 0
10088, 7, 0, 4, 0, 17, 0
10088, 166, 0.6, 15, 12, 15, 9
10088, 160, 0, 9, 0, 20, 0
10088, 56, 1, 16, 34, 21, 21
10088, 17, 1, 10, 33, 21, 21
10088, 23, 1, 10, 37, 22, 22
