seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10048, 170, 1, 31, 79, 47, 47
10048, 266, 1, 21, 73, 41, 41
10048, 160, 0.475, 15, 33, 40, 19
10048, 330, 0.525, 17, 38, 40, 21
10048, 176, 0, 5, 0, 40, 0
10048, 27, 1, 11, 71, 36, 36
10048, 270, 1, 19, 74, 40, 40
10048, 238, 1, 15, 74, 42, 42
10048, 38, 1, 43, 73, 39, 39
10048, 249, 1, 6, 82, 44, 44
