seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10009, 379, 1, 33, 83, 47, 47
10009, 344, 1, 18, 74, 41, 41
10009, 23, 0, 12, 0, 41, 0
10009, 170, 0, 9, 0, 40, 0
10009, 176, 0, 8, 0, 40, 0
10009, 330, 0, 11, 0, 35, 0
10009, 365, 1, 22, 73, 40, 40
10009, 38, 1, 35, 75, 40, 40
10009, 153, 1, 18, 72, 39, 39
10009, 11, 1, 25, 77, 42, 42
