seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10046, 129, 1, 27, 80, 47, 47
10046, 235, 1, 21, 76, 41, 41
10046, 216, 0, 32, 0, 40, 0
10046, 263, 0, 19, 0, 40, 0
10046, 379, 0, 5, 0, 35, 0
10046, 60, 0, 9, 0, 36, 0
10046, 11, 0, 6, 0, 35, 0
10046, 266, 1, 9, 71, 42, 42
10046, 264, 1, 16, 73, 42, 42
10046, 394, 1, 21, 83, 44, 44
