seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10067, 243, 0, 8, 0, 36, 0
10067, 147, 0, 15, 0, 31, 0
10067, 207, 0.551724, 29, 29, 29, 16
10067, 159, 0, 6, 0, 29, 0
10067, 153, 0, 5, 0, 29, 0
10067, 164, 0, 8, 0, 26, 0
10067, 7, 1, 15, 52, 26, 26
10067, 215, 1, 14, 51, 32, 32
10067, 144, 0, 7, 0, 30, 0
10067, 27, 1, 16, 58, 31, 31
