source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
1, 219, 19, 198, 10300200, 1, 1, 230, 284, 143, 758, 601, 230, 282, 348, 43, 56, 0
1, 219, -1, 381, 10300200, 2, 1, 282, 284, 143, 758, 601, 230, 282, 348, 43, 56, 0
1, 219, -1, 387, 10300200, 3, 1, 348, 284, 143, 758, 601, 230, 282, 348, 43, 56, 0
19, 198, 45, 198, 10300616, 4, 2, 216, 230, 143, 758, 601, 56, 368, 17, 216, 32, 0
19, 198, 82, 198, 10300616, 1, 2, 56, 230, 143, 758, 601, 56, 368, 17, 216, 32, 0
19, 198, 112, 201, 10300616, 3, 2, 17, 230, 143, 758, 601, 56, 368, 17, 216, 32, 0
82, 198, 112, 201, 10301032, 3, 3, 17, 56, 143, 758, 601, 27, 129, 17, 313, 238, 0
82, 198, 159, 201, 10301032, 2, 3, 129, 56, 143, 758, 601, 27, 129, 17, 313, 238, 0
82, 198, 181, 201, 10301032, 5, 3, 238, 56, 143, 758, 601, 27, 129, 17, 313, 238, 0
82, 198, 201, 212, 10301032, 4, 3, 313, 56, 143, 758, 601, 27, 129, 17, 313, 238, 0
-1, 381, 31, 398, 10304616, 2, 2, 221, 282, 143, 758, 601, 110, 221, 43, 50, 191, 0
-1, 381, 1, 446, 10304616, 5, 2, 191, 282, 143, 758, 601, 110, 221, 43, 50, 191, 0
-1, 381, 1, 474, 10304616, 3, 2, 43, 282, 143, 758, 601, 110, 221, 43, 50, 191, 0
159, 201, 198, 187, 10305448, 1, 4, 344, 129, 143, 758, 601, 344, 27, 71, 159, 132, 0
159, 201, 201, 245, 10305448, 5, 4, 132, 129, 143, 758, 601, 344, 27, 71, 159, 132, 0
159, 201, 241, 198, 10305448, 4, 4, 159, 129, 143, 758, 601, 344, 27, 71, 159, 132, 0
159, 201, 278, 198, 10305448, 2, 4, 27, 129, 143, 758, 601, 344, 27, 71, 159, 132, 0
159, 201, 323, 201, 10305449, 3, 4, 71, 129, 143, 758, 601, 344, 27, 71, 159, 132, 0
198, 187, 201, 218, 10305864, 5, 5, 249, 344, 143, 758, 601, 363, 366, 27, 13, 249, 0
