source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
1, 248, 1, 281, 10300200, 2, 1, 32, 170, 16, 514, 601, 168, 32, 56, 64, 197, 0
1, 248, -1, 317, 10300200, 4, 1, 64, 170, 16, 514, 601, 168, 32, 56, 64, 197, 0
1, 248, -1, 358, 10300200, 1, 1, 168, 170, 16, 514, 601, 168, 32, 56, 64, 197, 0
-1, 358, 1, 476, 10300692, 2, 2, 43, 168, 16, 514, 601, 245, 43, 110, 50, 10000000, 0
1, 476, -1, 520, 10305184, 3, 3, 50, 43, 16, 514, 601, 283, 244, 50, 157, 245, 0
1, 476, -1, 579, 10305185, 5, 3, 245, 43, 16, 514, 601, 283, 244, 50, 157, 245, 0
1, 476, 1, 612, 10305185, 1, 3, 283, 43, 16, 514, 601, 283, 244, 50, 157, 245, 0
1, 476, 1, 618, 10305185, 2, 3, 244, 43, 16, 514, 601, 283, 244, 50, 157, 245, 0
1, 612, 19, 598, 10305677, 3, 4, 236, 283, 16, 514, 601, 34, 128, 236, 10000000, 10000000, 0
1, 612, 44, 598, 10305677, 2, 4, 128, 283, 16, 514, 601, 34, 128, 236, 10000000, 10000000, 0
44, 598, 79, 598, 10310169, 1, 5, 34, 128, 16, 514, 601, 34, 103, 67, 107, 10000000, 0
44, 598, 112, 601, 10310169, 2, 5, 103, 128, 16, 514, 601, 34, 103, 67, 107, 10000000, 0
79, 598, 112, 601, 10310661, 1, 6, 103, 34, 16, 514, 601, 103, 107, 67, 10000000, 10000000, 0
1, 94, -1, 102, 11300200, 4, 1, 29, 11, 273, 787, 601, 243, 159, 170, 29, 38, 0
1, 94, -1, 138, 11300200, 2, 1, 159, 11, 273, 787, 601, 243, 159, 170, 29, 38, 0
1, 94, 1, 261, 11300200, 3, 1, 170, 11, 273, 787, 601, 243, 159, 170, 29, 38, 0
-1, 138, 1, 261, 11304692, 2, 2, 170, 159, 273, 787, 601, 32, 170, 207, 197, 64, 0
1, 261, 1, 297, 11309184, 3, 3, 32, 170, 273, 787, 601, 168, 56, 32, 197, 64, 0
1, 261, -1, 303, 11309184, 5, 3, 64, 170, 273, 787, 601, 168, 56, 32, 197, 64, 0
1, 261, -1, 347, 11309184, 1, 3, 168, 170, 273, 787, 601, 168, 56, 32, 197, 64, 0
-1, 347, 1, 491, 11309677, 2, 4, 43, 168, 273, 787, 601, 245, 43, 110, 50, 10000000, 0
1, 491, -1, 543, 11314169, 4, 5, 182, 43, 273, 787, 601, 283, 110, 245, 182, 244, 0
1, 491, -1, 573, 11314169, 3, 5, 245, 43, 273, 787, 601, 283, 110, 245, 182, 244, 0
1, 491, 1, 624, 11314169, 5, 5, 244, 43, 273, 787, 601, 283, 110, 245, 182, 244, 0
-1, 573, 25, 598, 11322661, 3, 6, 236, 245, 273, 787, 601, 34, 128, 236, 283, 244, 0
-1, 573, 1, 613, 11322661, 4, 6, 283, 245, 273, 787, 601, 34, 128, 236, 283, 244, 0
-1, 573, 1, 624, 11322661, 5, 6, 244, 245, 273, 787, 601, 34, 128, 236, 283, 244, 0
25, 598, 56, 598, 11331153, 2, 7, 128, 236, 273, 787, 601, 34, 128, 103, 107, 191, 0
25, 598, 91, 598, 11331153, 1, 7, 34, 236, 273, 787, 601, 34, 128, 103, 107, 191, 0
25, 598, 97, 601, 11331153, 3, 7, 103, 236, 273, 787, 601, 34, 128, 103, 107, 191, 0
91, 598, 97, 601, 11331645, 1, 8, 103, 34, 273, 787, 601, 103, 107, 67, 10000000, 10000000, 0
97, 601, 285, 598, 11332138, 1, 9, 107, 103, 273, 787, 601, 107, 191, 55, 10, 67, 0
285, 598, 302, 601, 11332630, 1, 10, 20, 107, 273, 787, 601, 20, 148, 156, 79, 10000000, 0
285, 598, 460, 598, 11332631, 3, 10, 156, 107, 273, 787, 601, 20, 148, 156, 79, 10000000, 0
302, 601, 460, 598, 11333123, 3, 11, 156, 20, 273, 787, 601, 16, 96, 156, 148, 79, 0
302, 601, 495, 601, 11333123, 1, 11, 16, 20, 273, 787, 601, 16, 96, 156, 148, 79, 0
302, 601, 497, 598, 11333123, 2, 11, 96, 20, 273, 787, 601, 16, 96, 156, 148, 79, 0
495, 601, 627, 598, 11333615, 3, 12, 250, 16, 273, 787, 601, 84, 122, 250, 287, 220, 0
495, 601, 654, 598, 11333615, 2, 12, 122, 16, 273, 787, 601, 84, 122, 250, 287, 220, 0
495, 601, 698, 598, 11333615, 1, 12, 84, 16, 273, 787, 601, 84, 122, 250, 287, 220, 0
698, 598, 743, 601, 11334108, 3, 13, 137, 84, 273, 787, 601, 273, 228, 137, 238, 142, 0
698, 598, 775, 601, 11334108, 2, 13, 228, 84, 273, 787, 601, 273, 228, 137, 238, 142, 0
698, 598, 787, 601, 11334108, 273, 13, 273, 84, 273, 787, 601, 273, 228, 137, 238, 142, 0
85, 201, 166, 201, 12300200, 4, 1, 215, 17, 140, 798, 545, 27, 153, 267, 215, 226, 0
166, 201, 266, 198, 12312692, 3, 2, 153, 215, 140, 798, 545, 27, 71, 153, 23, 126, 0
166, 201, 300, 201, 12312692, 2, 2, 71, 215, 140, 798, 545, 27, 71, 153, 23, 126, 0
166, 201, 309, 198, 12312692, 1, 2, 27, 215, 140, 798, 545, 27, 71, 153, 23, 126, 0
309, 198, 332, 201, 12313184, 5, 3, 178, 27, 140, 798, 545, 221, 264, 112, 292, 178, 0
309, 198, 384, 201, 12313184, 2, 3, 264, 27, 140, 798, 545, 221, 264, 112, 292, 178, 0
309, 198, 412, 198, 12313185, 4, 3, 292, 27, 140, 798, 545, 221, 264, 112, 292, 178, 0
309, 198, 432, 198, 12313185, 1, 3, 221, 27, 140, 798, 545, 221, 264, 112, 292, 178, 0
432, 198, 476, 198, 12313677, 2, 4, 112, 221, 140, 798, 545, 88, 112, 266, 216, 116, 0
432, 198, 524, 198, 12313677, 1, 4, 88, 221, 140, 798, 545, 88, 112, 266, 216, 116, 0
432, 198, 526, 201, 12313677, 5, 4, 116, 221, 140, 798, 545, 88, 112, 266, 216, 116, 0
432, 198, 568, 201, 12313677, 4, 4, 216, 221, 140, 798, 545, 88, 112, 266, 216, 116, 0
432, 198, 584, 201, 12313677, 3, 4, 266, 221, 140, 798, 545, 88, 112, 266, 216, 116, 0
524, 198, 526, 201, 12314169, 4, 5, 116, 88, 140, 798, 545, 266, 216, 131, 116, 10000000, 0
524, 198, 568, 201, 12314169, 2, 5, 216, 88, 140, 798, 545, 266, 216, 131, 116, 10000000, 0
524, 198, 584, 201, 12314169, 1, 5, 266, 88, 140, 798, 545, 266, 216, 131, 116, 10000000, 0
524, 198, 672, 198, 12314169, 3, 5, 131, 88, 140, 798, 545, 266, 216, 131, 116, 10000000, 0
584, 201, 672, 198, 12314661, 4, 6, 131, 266, 140, 798, 545, 47, 102, 209, 131, 295, 0
584, 201, 598, 290, 12314661, 1, 6, 47, 266, 140, 798, 545, 47, 102, 209, 131, 295, 0
584, 201, 707, 198, 12314662, 2, 6, 102, 266, 140, 798, 545, 47, 102, 209, 131, 295, 0
598, 290, 598, 333, 12315154, 2, 7, 187, 47, 140, 798, 545, 21, 187, 35, 114, 138, 0
707, 198, 732, 201, 12319154, 2, 7, 194, 102, 140, 798, 545, 295, 194, 274, 249, 214, 0
707, 198, 763, 201, 12319154, 4, 7, 249, 102, 140, 798, 545, 295, 194, 274, 249, 214, 0
707, 198, 801, 214, 12319154, 3, 7, 274, 102, 140, 798, 545, 295, 194, 274, 249, 214, 0
707, 198, 812, 198, 12319154, 1, 7, 295, 102, 140, 798, 545, 295, 194, 274, 249, 214, 0
812, 198, 801, 214, 12319646, 4, 8, 274, 295, 140, 798, 545, 120, 58, 227, 274, 249, 0
812, 198, 801, 234, 12319646, 3, 8, 227, 295, 140, 798, 545, 120, 58, 227, 274, 249, 0
812, 198, 763, 201, 12319646, 5, 8, 249, 295, 140, 798, 545, 120, 58, 227, 274, 249, 0
598, 333, 598, 491, 12319646, 5, 8, 85, 187, 140, 798, 545, 21, 114, 124, 35, 85, 0
812, 198, 801, 273, 12319646, 1, 8, 120, 295, 140, 798, 545, 120, 58, 227, 274, 249, 0
598, 333, 598, 527, 12319646, 3, 8, 124, 187, 140, 798, 545, 21, 114, 124, 35, 85, 0
801, 273, 798, 298, 12320138, 2, 9, 40, 120, 140, 798, 545, 58, 40, 10000000, 10000000, 10000000, 0
801, 273, 801, 319, 12320138, 1, 9, 58, 120, 140, 798, 545, 58, 40, 10000000, 10000000, 10000000, 0
598, 527, 601, 515, 12328138, 4, 9, 21, 124, 140, 798, 545, 250, 122, 84, 21, 10000000, 0
763, 201, 801, 215, 12336138, 5, 9, 274, 249, 140, 798, 545, 58, 120, 227, 40, 274, 0
763, 201, 801, 235, 12336138, 3, 9, 227, 249, 140, 798, 545, 58, 120, 227, 40, 274, 0
801, 235, 801, 273, 12344630, 3, 10, 120, 227, 140, 798, 545, 58, 40, 120, 10000000, 10000000, 0
801, 235, 798, 298, 12344630, 2, 10, 40, 227, 140, 798, 545, 58, 40, 120, 10000000, 10000000, 0
801, 235, 801, 320, 12344631, 1, 10, 58, 227, 140, 798, 545, 58, 40, 120, 10000000, 10000000, 0
801, 320, 798, 491, 12345123, 1, 11, 87, 58, 140, 798, 545, 87, 10000000, 10000000, 10000000, 10000000, 0
798, 491, 798, 529, 12345615, 140, 12, 140, 87, 140, 798, 545, 140, 10000000, 10000000, 10000000, 10000000, 0
318, -1, 316, 1, 13300200, 5, 1, 143, 7, 135, 529, 801, 275, 150, 231, 117, 143, 0
318, -1, 401, 19, 13300200, 1, 1, 275, 7, 135, 529, 801, 275, 150, 231, 117, 143, 0
401, 19, 398, 72, 13300692, 5, 2, 100, 275, 135, 529, 801, 48, 132, 152, 237, 100, 0
401, 19, 401, 81, 13300692, 3, 2, 152, 275, 135, 529, 801, 48, 132, 152, 237, 100, 0
401, 19, 398, 115, 13300692, 2, 2, 132, 275, 135, 529, 801, 48, 132, 152, 237, 100, 0
401, 19, 401, 118, 13300692, 1, 2, 48, 275, 135, 529, 801, 48, 132, 152, 237, 100, 0
401, 19, 398, 155, 13300692, 4, 2, 237, 275, 135, 529, 801, 48, 132, 152, 237, 100, 0
401, 118, 398, 155, 13301184, 2, 3, 237, 48, 135, 529, 801, 280, 237, 41, 10000000, 10000000, 0
401, 118, 398, 178, 13301184, 1, 3, 280, 48, 135, 529, 801, 280, 237, 41, 10000000, 10000000, 0
