source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
157, 1, 201, 12, 10300200, 5, 1, 278, 144, 135, 555, 801, 98, 285, 243, 117, 278, 0
157, 1, 212, -1, 10300200, 2, 1, 285, 144, 135, 555, 801, 98, 285, 243, 117, 278, 0
157, 1, 219, -1, 10300200, 3, 1, 243, 144, 135, 555, 801, 98, 285, 243, 117, 278, 0
157, 1, 201, 49, 10300200, 4, 1, 117, 144, 135, 555, 801, 98, 285, 243, 117, 278, 0
212, -1, 201, 12, 10304616, 1, 2, 278, 285, 135, 555, 801, 278, 150, 275, 212, 62, 0
212, -1, 201, 18, 10304616, 4, 2, 212, 285, 135, 555, 801, 278, 150, 275, 212, 62, 0
212, -1, 319, 1, 10304616, 5, 2, 62, 285, 135, 555, 801, 278, 150, 275, 212, 62, 0
201, 12, 201, 49, 10305032, 4, 3, 117, 278, 135, 555, 801, 60, 98, 240, 117, 7, 0
201, 12, 201, 76, 10305032, 2, 3, 98, 278, 135, 555, 801, 60, 98, 240, 117, 7, 0
201, 12, 280, -1, 10305032, 5, 3, 7, 278, 135, 555, 801, 60, 98, 240, 117, 7, 0
201, 12, 198, 105, 10305032, 1, 3, 60, 278, 135, 555, 801, 60, 98, 240, 117, 7, 0
198, 105, 201, 212, 10305448, 3, 4, 267, 60, 135, 555, 801, 23, 126, 267, 226, 215, 0
198, 105, 201, 218, 10305448, 4, 4, 226, 60, 135, 555, 801, 23, 126, 267, 226, 215, 0
198, 105, 201, 245, 10305449, 2, 4, 126, 60, 135, 555, 801, 23, 126, 267, 226, 215, 0
201, 245, 201, 285, 10309865, 3, 5, 23, 126, 135, 555, 801, 265, 13, 23, 174, 259, 0
201, 245, 198, 315, 10309865, 2, 5, 13, 126, 135, 555, 801, 265, 13, 23, 174, 259, 0
201, 245, 198, 351, 10309865, 4, 5, 174, 126, 135, 555, 801, 265, 13, 23, 174, 259, 0
201, 245, 198, 387, 10309865, 5, 5, 259, 126, 135, 555, 801, 265, 13, 23, 174, 259, 0
