source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
27, 278, 198, 10299999, 1, 310, 10000000, 10000000, 10000000, 10000000, 0.96676, 0, 0, 0, 0, 146, 0
310, 387, 201, 10300200, 2, 381, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 146, 1
264, 20, -1, 11299999, 1, 38, 10000000, 10000000, 10000000, 10000000, 0.965306, 0, 0, 0, 0, 384, 0
38, 94, 1, 11300200, 2, 7, 10000000, 10000000, 10000000, 10000000, 0.971784, 0, 0, 0, 0, 384, 1
326, 11, -1, 12299999, 1, 165, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 94, 0
165, -1, 121, 12300200, 2, 176, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 94, 1
176, 1, 274, 12300518, 3, 32, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 94, 1
32, 1, 312, 12300837, 4, 50, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 94, 1
7, 318, -1, 13299999, 1, 373, 10000000, 10000000, 10000000, 10000000, 0.961236, 0, 0, 0, 0, 16, 0
373, 401, 12, 13300200, 2, 48, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 16, 1
48, 401, 118, 13300518, 3, 118, 10000000, 10000000, 10000000, 10000000, 0.953822, 0, 0, 0, 0, 16, 1
379, 1, 212, 14299999, 1, 32, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 37, 0
32, 1, 344, 14300200, 2, 191, 10000000, 10000000, 10000000, 10000000, 0.687945, 0, 0, 0, 0, 37, 1
191, 1, 500, 14300518, 3, 267, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 37, 1
11, 1, 148, 15299999, 1, 282, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 84, 0
282, -1, 334, 15300200, 2, 191, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 84, 1
17, 31, 201, 16299999, 1, 368, 10000000, 10000000, 10000000, 10000000, 0.971923, 0, 0, 0, 0, 360, 0
32, 1, 385, 17299999, 1, 83, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 332, 0
83, 38, 401, 17300200, 2, 363, 10000000, 10000000, 10000000, 10000000, 0.972692, 0, 0, 0, 0, 332, 1
235, 201, 100, 18299999, 1, 13, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 377, 0
13, 198, 208, 18300200, 2, 159, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 377, 1
123, 201, 157, 19299999, 1, 249, 10000000, 10000000, 10000000, 10000000, 0.968454, 0, 0, 0, 0, 141, 0
249, 201, 319, 19300200, 2, 222, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 141, 1
222, 198, 447, 19300518, 3, 65, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 141, 1
