source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
184, 801, 821, 10299999, 1, 118, 94, 37, 138, 155, 1, 0.93647, 1, 0.606021, 0.968587, 171, 1
37, 798, 721, 10300200, 2, 118, 94, 130, 133, 10000000, 0.75353, 0.846072, 0.412574, 0.137071, 0, 171, 0
94, 801, 678, 10300200, 2, 87, 133, 130, 90, 118, 1, 1, 0.86325, 0.753856, 0.968824, 171, 1
118, 801, 647, 10304696, 3, 87, 133, 130, 90, 9, 1, 1, 1, 0.861133, 0.645637, 171, 1
130, 753, 601, 10321192, 4, 90, 115, 84, 10000000, 10000000, 1, 0.752454, 0.754749, 0, 0, 171, 1
133, 798, 552, 10321192, 4, 87, 190, 170, 16, 40, 1, 0.60129, 0.322954, 0.137364, 0.137244, 171, 1
87, 798, 516, 10325689, 5, 190, 170, 40, 111, 10000000, 0.753819, 0.686016, 0.567165, 0.158776, 0, 171, 1
190, 787, 401, 10325689, 5, 81, 35, 111, 40, 170, 1, 0.823443, 1, 0.85788, 1, 171, 1
90, 712, 601, 10329688, 5, 115, 84, 16, 10000000, 10000000, 0.756766, 0.646335, 0.362228, 0, 0, 171, 1
84, 684, 598, 10329689, 5, 16, 115, 179, 117, 85, 0.964871, 1, 0.751025, 0.538072, 0.430426, 171, 0
115, 645, 598, 10329689, 5, 16, 179, 117, 85, 96, 1, 0.965603, 0.753301, 0.538033, 0.361159, 171, 0
84, 684, 598, 10330185, 6, 16, 115, 179, 117, 85, 0.96482, 1, 0.750985, 0.538044, 0.430403, 171, 0
115, 645, 598, 10330185, 6, 16, 179, 117, 85, 96, 1, 0.965552, 0.753261, 0.538004, 0.361137, 171, 1
170, 779, 401, 10330185, 6, 35, 81, 111, 40, 107, 0.960091, 1, 1, 0.857466, 0.430169, 171, 0
111, 757, 401, 10330185, 6, 81, 35, 107, 131, 10000000, 1, 0.723802, 0.537712, 0.475685, 0, 171, 0
16, 514, 601, 10330185, 6, 96, 20, 10000000, 10000000, 10000000, 0.860182, 0.274243, 0, 0, 0, 171, 1
81, 717, 401, 10330185, 6, 131, 107, 35, 153, 10000000, 1, 0.860339, 0.95123, 0.120183, 0, 171, 1
35, 683, 398, 10330681, 7, 53, 131, 107, 150, 47, 0.968229, 0.965361, 1, 0.644507, 0.430343, 171, 0
107, 644, 398, 10330681, 7, 53, 131, 150, 47, 21, 0.968229, 1, 0.751925, 0.645514, 0.643931, 171, 0
131, 553, 401, 10330682, 7, 53, 24, 12, 18, 10000000, 1, 0.72251, 0.158792, 0.137177, 0, 171, 1
53, 514, 401, 10331178, 8, 24, 18, 10000000, 10000000, 10000000, 0.842878, 0, 0, 0, 0, 171, 1
24, 486, 398, 10331178, 8, 18, 104, 135, 10000000, 10000000, 1, 0.536854, 0.13652, 0, 0, 171, 0
24, 486, 398, 10331674, 9, 18, 104, 135, 10000000, 10000000, 1, 0.536825, 0.136511, 0, 0, 171, 1
18, 314, 401, 10332170, 10, 45, 83, 135, 100, 10000000, 0.84397, 0.774817, 0.482089, 0.107535, 0, 171, 1
