source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
23, 201, 285, 10299999, 1, 165, 137, 189, 13, 195, 1, 0.824247, 0.645526, 0.862674, 0.539758, 87, 0
13, 198, 315, 10300200, 2, 65, 186, 149, 195, 189, 0.9721, 1, 0.972472, 1, 1, 87, 0
137, 198, 351, 10300200, 2, 65, 149, 186, 195, 135, 1, 1, 1, 1, 0.755354, 87, 0
165, 198, 379, 10300200, 2, 135, 45, 65, 149, 186, 0.971169, 0.862684, 1, 1, 1, 87, 1
189, 198, 387, 10300200, 2, 45, 135, 65, 149, 186, 0.97052, 1, 1, 1, 1, 87, 0
195, 201, 412, 10300200, 2, 135, 45, 65, 149, 154, 1, 0.862684, 1, 1, 0.787234, 87, 0
186, 201, 418, 10300748, 3, 45, 135, 65, 149, 154, 0.862633, 0.971112, 1, 1, 0.235192, 87, 0
149, 201, 446, 10300748, 3, 45, 65, 135, 10000000, 10000000, 0.646975, 1, 0.755309, 0, 0, 87, 0
65, 201, 485, 10300748, 3, 45, 10000000, 10000000, 10000000, 10000000, 0.431317, 0, 0, 0, 0, 87, 1
38, 92, 1, 11299999, 1, 7, 171, 110, 98, 62, 0.9682, 0.968388, 0.86135, 0.752844, 0.189454, 172, 0
11, 1, 108, 12299999, 1, 32, 10000000, 10000000, 10000000, 10000000, 0.380286, 0, 0, 0, 0, 94, 0
32, 1, 310, 12300200, 2, 50, 43, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 94, 1
50, -1, 498, 12300749, 3, 28, 145, 121, 43, 34, 0.968539, 1, 0.540338, 0.861445, 0.324239, 94, 1
43, 1, 505, 12300749, 3, 145, 28, 10000000, 10000000, 10000000, 0.860899, 0.275105, 0, 0, 0, 94, 0
43, 1, 505, 12301297, 4, 145, 28, 10000000, 10000000, 10000000, 0.860848, 0.275085, 0, 0, 0, 94, 0
145, -1, 532, 12301297, 4, 28, 121, 34, 178, 2, 0.970644, 0.648367, 0.540366, 0.54908, 0.484155, 94, 1
2, -1, 687, 12305845, 5, 192, 198, 28, 169, 152, 0.97102, 0.969337, 1, 0.755522, 0.538891, 94, 1
28, 1, 712, 12322394, 6, 121, 34, 10000000, 10000000, 10000000, 0.539077, 0.323482, 0, 0, 0, 94, 1
17, 71, 201, 13299999, 1, 174, 116, 56, 119, 27, 1, 1, 1, 0.647326, 0.538213, 179, 0
116, 122, 201, 13300200, 2, 71, 27, 141, 119, 174, 1, 0.968763, 0.909124, 0.863083, 1, 179, 0
56, 127, 198, 13300200, 2, 174, 27, 116, 119, 10000000, 1, 0.477701, 1, 0.107885, 0, 179, 0
174, 157, 201, 13300200, 2, 27, 119, 23, 141, 71, 0.968763, 0.970968, 0.861479, 0.796777, 0.798657, 179, 1
71, 288, 201, 13300748, 3, 104, 105, 180, 194, 88, 1, 0.968985, 0.968248, 1, 0.86267, 179, 0
27, 331, 198, 13300748, 3, 194, 49, 177, 180, 105, 1, 0.794051, 1, 0.645499, 0.43066, 179, 1
177, 357, 201, 13301296, 4, 88, 105, 175, 180, 41, 1, 1, 0.922742, 1, 0.7544, 179, 0
194, 380, 201, 13301297, 4, 41, 88, 104, 105, 180, 1, 1, 0.760553, 1, 1, 179, 1
