source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
181, 201, 201, 218, 10300200, 5, 1, 226, 215, 250, 614, 598, 27, 23, 153, 126, 226
181, 201, 201, 244, 10300200, 4, 1, 126, 215, 250, 614, 598, 27, 23, 153, 126, 226
181, 201, 241, 198, 10300200, 3, 1, 153, 215, 250, 614, 598, 27, 23, 153, 126, 226
181, 201, 201, 284, 10300200, 2, 1, 23, 215, 250, 614, 598, 27, 23, 153, 126, 226
181, 201, 278, 198, 10300200, 1, 1, 27, 215, 250, 614, 598, 27, 23, 153, 126, 226
278, 198, 323, 201, 10300564, 4, 2, 71, 27, 250, 614, 598, 264, 178, 218, 71, 292
278, 198, 356, 201, 10300564, 2, 2, 178, 27, 250, 614, 598, 264, 178, 218, 71, 292
278, 198, 380, 201, 10300564, 3, 2, 218, 27, 250, 614, 598, 264, 178, 218, 71, 292
278, 198, 387, 201, 10300564, 1, 2, 264, 27, 250, 614, 598, 264, 178, 218, 71, 292
278, 198, 412, 198, 10300564, 5, 2, 292, 27, 250, 614, 598, 264, 178, 218, 71, 292
387, 201, 448, 198, 10300928, 4, 3, 112, 264, 250, 614, 598, 111, 41, 88, 112, 201
387, 201, 401, 287, 10300928, 2, 3, 41, 264, 250, 614, 598, 111, 41, 88, 112, 201
387, 201, 495, 198, 10300929, 3, 3, 88, 264, 250, 614, 598, 111, 41, 88, 112, 201
387, 201, 398, 375, 10300929, 5, 3, 201, 264, 250, 614, 598, 111, 41, 88, 112, 201
201, 284, 198, 315, 10304564, 3, 2, 13, 23, 250, 614, 598, 174, 265, 13, 186, 259
201, 284, 198, 351, 10304564, 1, 2, 174, 23, 250, 614, 598, 174, 265, 13, 186, 259
201, 284, 198, 387, 10304564, 5, 2, 259, 23, 250, 614, 598, 174, 265, 13, 186, 259
201, 284, 201, 412, 10304564, 2, 2, 265, 23, 250, 614, 598, 174, 265, 13, 186, 259
198, 351, 201, 412, 10304928, 5, 3, 265, 174, 250, 614, 598, 65, 186, 254, 251, 265
