source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
201, 285, 198, 379, 10300200, 4, 1, 165, 23, 120, 801, 832, 18, 141, 135, 165, 189
201, 285, 198, 387, 10300200, 5, 1, 189, 23, 120, 801, 832, 18, 141, 135, 165, 189
201, 285, 247, 398, 10300200, 3, 1, 135, 23, 120, 801, 832, 18, 141, 135, 165, 189
201, 285, 314, 401, 10300200, 1, 1, 18, 23, 120, 801, 832, 18, 141, 135, 165, 189
201, 285, 357, 201, 10300200, 2, 1, 141, 23, 120, 801, 832, 18, 141, 135, 165, 189
314, 401, 398, 346, 10300602, 2, 2, 104, 18, 120, 801, 832, 24, 104, 20, 96, 79
314, 401, 485, 398, 10300603, 1, 2, 24, 18, 120, 801, 832, 24, 104, 20, 96, 79
485, 398, 514, 401, 10301005, 4, 3, 53, 24, 120, 801, 832, 85, 21, 131, 53, 35
485, 398, 554, 401, 10301005, 3, 3, 131, 24, 120, 801, 832, 85, 21, 131, 53, 35
485, 398, 601, 485, 10301005, 2, 3, 21, 24, 120, 801, 832, 85, 21, 131, 53, 35
357, 201, 418, 198, 10304602, 5, 2, 180, 141, 120, 801, 832, 109, 41, 88, 105, 180
357, 201, 448, 198, 10304602, 4, 2, 105, 141, 120, 801, 832, 109, 41, 88, 105, 180
357, 201, 401, 287, 10304602, 2, 2, 41, 141, 120, 801, 832, 109, 41, 88, 105, 180
357, 201, 495, 198, 10304603, 3, 2, 88, 141, 120, 801, 832, 109, 41, 88, 105, 180
601, 485, 598, 515, 10305407, 4, 4, 85, 21, 120, 801, 832, 130, 115, 179, 85, 84
601, 485, 598, 580, 10305407, 3, 4, 179, 21, 120, 801, 832, 130, 115, 179, 85, 84
601, 485, 644, 598, 10305407, 2, 4, 115, 21, 120, 801, 832, 130, 115, 179, 85, 84
401, 287, 398, 346, 10309005, 2, 3, 104, 41, 120, 801, 832, 47, 104, 53, 18, 24
401, 287, 314, 401, 10309005, 4, 3, 18, 41, 120, 801, 832, 47, 104, 53, 18, 24
644, 598, 712, 601, 10309810, 3, 5, 90, 115, 120, 801, 832, 94, 138, 90, 4, 193
644, 598, 601, 692, 10309810, 4, 5, 4, 115, 120, 801, 832, 94, 138, 90, 4, 193
644, 598, 598, 787, 10309810, 5, 5, 193, 115, 120, 801, 832, 94, 138, 90, 4, 193
198, 379, 201, 419, 10312602, 5, 2, 186, 165, 120, 801, 832, 45, 65, 135, 149, 186
198, 379, 247, 398, 10312602, 3, 2, 135, 165, 120, 801, 832, 45, 65, 135, 149, 186
198, 379, 201, 446, 10312602, 4, 2, 149, 165, 120, 801, 832, 45, 65, 135, 149, 186
198, 379, 283, 398, 10312602, 1, 2, 45, 165, 120, 801, 832, 45, 65, 135, 149, 186
198, 379, 201, 486, 10312602, 2, 2, 65, 165, 120, 801, 832, 45, 65, 135, 149, 186
283, 398, 314, 401, 10313004, 2, 3, 18, 45, 120, 801, 832, 104, 18, 24, 103, 10000000
283, 398, 398, 346, 10313005, 1, 3, 104, 45, 120, 801, 832, 104, 18, 24, 103, 10000000
283, 398, 486, 398, 10313005, 3, 3, 24, 45, 120, 801, 832, 104, 18, 24, 103, 10000000
398, 346, 486, 398, 10313407, 3, 4, 24, 104, 120, 801, 832, 53, 47, 24, 131, 107
398, 346, 514, 401, 10313407, 1, 4, 53, 104, 120, 801, 832, 53, 47, 24, 131, 107
514, 401, 553, 401, 10313809, 4, 5, 131, 53, 120, 801, 832, 21, 35, 107, 131, 150
514, 401, 598, 359, 10313809, 5, 5, 150, 53, 120, 801, 832, 21, 35, 107, 131, 150
514, 401, 601, 486, 10313809, 1, 5, 21, 53, 120, 801, 832, 21, 35, 107, 131, 150
514, 401, 644, 398, 10313809, 3, 5, 107, 53, 120, 801, 832, 21, 35, 107, 131, 150
514, 401, 682, 398, 10313810, 2, 5, 35, 53, 120, 801, 832, 21, 35, 107, 131, 150
601, 486, 598, 515, 10314211, 4, 6, 85, 21, 120, 801, 832, 130, 115, 179, 85, 84
601, 486, 598, 580, 10314212, 3, 6, 179, 21, 120, 801, 832, 130, 115, 179, 85, 84
601, 486, 644, 598, 10314212, 2, 6, 115, 21, 120, 801, 832, 130, 115, 179, 85, 84
644, 598, 712, 601, 10318614, 3, 7, 90, 115, 120, 801, 832, 94, 138, 90, 4, 193
644, 598, 601, 692, 10318614, 4, 7, 4, 115, 120, 801, 832, 94, 138, 90, 4, 193
644, 398, 718, 401, 10322212, 3, 6, 81, 107, 120, 801, 832, 85, 21, 81, 111, 179
644, 398, 601, 486, 10322212, 2, 6, 21, 107, 120, 801, 832, 85, 21, 81, 111, 179
644, 398, 757, 401, 10322212, 4, 6, 111, 107, 120, 801, 832, 85, 21, 81, 111, 179
644, 398, 598, 515, 10322212, 1, 6, 85, 107, 120, 801, 832, 85, 21, 81, 111, 179
598, 515, 598, 551, 10322614, 5, 7, 117, 85, 120, 801, 832, 4, 84, 115, 179, 117
598, 515, 598, 580, 10322614, 4, 7, 179, 85, 120, 801, 832, 4, 84, 115, 179, 117
598, 515, 645, 598, 10322614, 3, 7, 115, 85, 120, 801, 832, 4, 84, 115, 179, 117
598, 515, 601, 692, 10322614, 1, 7, 4, 85, 120, 801, 832, 4, 84, 115, 179, 117
601, 692, 598, 710, 10323016, 5, 8, 19, 4, 120, 801, 832, 176, 37, 138, 148, 19
601, 692, 598, 750, 10323017, 4, 8, 148, 4, 120, 801, 832, 176, 37, 138, 148, 19
601, 692, 619, 798, 10323017, 1, 8, 176, 4, 120, 801, 832, 176, 37, 138, 148, 19
601, 692, 648, 798, 10323017, 3, 8, 138, 4, 120, 801, 832, 176, 37, 138, 148, 19
619, 798, 648, 798, 10323419, 2, 9, 138, 176, 120, 801, 832, 6, 138, 155, 69, 10000000
619, 798, 685, 798, 10323419, 1, 9, 6, 176, 120, 801, 832, 6, 138, 155, 69, 10000000
619, 798, 801, 845, 10323419, 120, 9, 120, 176, 120, 801, 832, 6, 138, 155, 69, 10000000
685, 798, 801, 845, 10323821, 120, 10, 120, 6, 120, 801, 832, 120, 74, 37, 184, 69
685, 798, 801, 845, 10326615, 120, 7, 120, 6, 120, 801, 832, 120, 74, 37, 184, 69
801, 678, 801, 845, 10335419, 120, 9, 120, 94, 120, 801, 832, 155, 184, 37, 69, 51
844, 798, 801, 845, 10335821, 120, 10, 120, 155, 120, 801, 832, 120, 184, 69, 10000000, 10000000
801, 822, 801, 845, 10340223, 120, 11, 120, 184, 120, 801, 832, 120, 10000000, 10000000, 10000000, 10000000
201, 26, 201, 61, 11300200, 5, 1, 110, 171, 117, 598, 542, 60, 98, 56, 7, 110
201, 26, 201, 87, 11300200, 2, 1, 98, 171, 117, 598, 542, 60, 98, 56, 7, 110
201, 26, 198, 89, 11300200, 1, 1, 60, 171, 117, 598, 542, 60, 98, 56, 7, 110
198, 89, 300, 198, 11300602, 1, 2, 27, 60, 117, 598, 542, 27, 23, 119, 141, 48
198, 89, 201, 257, 11300602, 3, 2, 119, 60, 117, 598, 542, 27, 23, 119, 141, 48
198, 89, 345, 201, 11300602, 4, 2, 141, 60, 117, 598, 542, 27, 23, 119, 141, 48
300, 198, 373, 201, 11301004, 3, 3, 177, 27, 117, 598, 542, 104, 180, 177, 194, 45
300, 198, 387, 201, 11301004, 4, 3, 194, 27, 117, 598, 542, 104, 180, 177, 194, 45
300, 198, 424, 198, 11301005, 2, 3, 180, 27, 117, 598, 542, 104, 180, 177, 194, 45
300, 198, 398, 332, 11301005, 1, 3, 104, 27, 117, 598, 542, 104, 180, 177, 194, 45
398, 332, 499, 398, 11301407, 2, 4, 24, 104, 117, 598, 542, 53, 24, 47, 131, 107
398, 332, 502, 401, 11301407, 1, 4, 53, 104, 117, 598, 542, 53, 24, 47, 131, 107
398, 332, 541, 401, 11301407, 4, 4, 131, 104, 117, 598, 542, 53, 24, 47, 131, 107
398, 332, 598, 303, 11301407, 3, 4, 47, 104, 117, 598, 542, 53, 24, 47, 131, 107
502, 401, 541, 401, 11301809, 4, 5, 131, 53, 117, 598, 542, 85, 21, 107, 131, 115
502, 401, 598, 502, 11301810, 1, 5, 85, 53, 117, 598, 542, 85, 21, 107, 131, 115
502, 401, 655, 398, 11301810, 3, 5, 107, 53, 117, 598, 542, 85, 21, 107, 131, 115
598, 502, 598, 538, 11302212, 117, 6, 117, 85, 117, 598, 542, 117, 179, 10000000, 10000000, 10000000
598, 574, 598, 538, 11306614, 117, 7, 117, 179, 117, 598, 542, 117, 10000000, 10000000, 10000000, 10000000
601, 499, 598, 538, 11315016, 117, 8, 117, 21, 117, 598, 542, 117, 179, 85, 10000000, 10000000
598, 574, 598, 538, 11319418, 117, 9, 117, 179, 117, 598, 542, 117, 10000000, 10000000, 10000000, 10000000
198, 73, 135, 201, 12300200, 5, 1, 116, 60, 84, 692, 598, 27, 119, 23, 174, 116
198, 73, 201, 272, 12300200, 2, 1, 119, 60, 84, 692, 598, 27, 119, 23, 174, 116
201, 272, 315, 198, 12304603, 5, 2, 27, 119, 84, 692, 598, 45, 180, 18, 141, 27
201, 272, 332, 201, 12304603, 4, 2, 141, 119, 84, 692, 598, 45, 180, 18, 141, 27
201, 272, 287, 401, 12304603, 3, 2, 18, 119, 84, 692, 598, 45, 180, 18, 141, 27
201, 272, 310, 398, 12304603, 1, 2, 45, 119, 84, 692, 598, 45, 180, 18, 141, 27
310, 398, 398, 318, 12305005, 2, 3, 104, 45, 84, 692, 598, 20, 104, 24, 10000000, 10000000
398, 318, 489, 401, 12309408, 2, 4, 53, 104, 84, 692, 598, 24, 53, 47, 131, 107
398, 318, 512, 398, 12309408, 1, 4, 24, 104, 84, 692, 598, 24, 53, 47, 131, 107
398, 318, 527, 401, 12309408, 4, 4, 131, 104, 84, 692, 598, 24, 53, 47, 131, 107
512, 398, 527, 401, 12309810, 5, 5, 131, 24, 84, 692, 598, 117, 85, 81, 21, 131
512, 398, 598, 490, 12309810, 2, 5, 85, 24, 84, 692, 598, 117, 85, 81, 21, 131
512, 398, 601, 512, 12309810, 4, 5, 21, 24, 84, 692, 598, 117, 85, 81, 21, 131
512, 398, 693, 401, 12309810, 3, 5, 81, 24, 84, 692, 598, 117, 85, 81, 21, 131
598, 490, 598, 524, 12314212, 4, 6, 117, 85, 84, 692, 598, 84, 115, 179, 117, 90
598, 490, 598, 565, 12314212, 3, 6, 179, 85, 84, 692, 598, 84, 115, 179, 117, 90
598, 490, 669, 598, 12314212, 2, 6, 115, 85, 84, 692, 598, 84, 115, 179, 117, 90
332, 201, 384, 201, 12317005, 5, 3, 194, 141, 84, 692, 598, 41, 88, 105, 180, 194
332, 201, 432, 198, 12317005, 4, 3, 180, 141, 84, 692, 598, 41, 88, 105, 180, 194
332, 201, 401, 313, 12317005, 1, 3, 41, 141, 84, 692, 598, 41, 88, 105, 180, 194
332, 201, 477, 198, 12317005, 3, 3, 105, 141, 84, 692, 598, 41, 88, 105, 180, 194
401, 313, 398, 318, 12317407, 4, 4, 104, 41, 84, 692, 598, 131, 24, 53, 104, 47
401, 313, 489, 401, 12317408, 3, 4, 53, 41, 84, 692, 598, 131, 24, 53, 104, 47
401, 313, 527, 401, 12317408, 1, 4, 131, 41, 84, 692, 598, 131, 24, 53, 104, 47
527, 401, 598, 490, 12317810, 2, 5, 85, 131, 84, 692, 598, 21, 85, 35, 107, 179
527, 401, 601, 513, 12317810, 1, 5, 21, 131, 84, 692, 598, 21, 85, 35, 107, 179
527, 401, 668, 398, 12317810, 4, 5, 107, 131, 84, 692, 598, 21, 85, 35, 107, 179
527, 401, 708, 398, 12317810, 3, 5, 35, 131, 84, 692, 598, 21, 85, 35, 107, 179
